Experiment_id	Model_id	Essential_status
YAR023C	Saccharomyces_cerevisiae@YAR023C	NE
YAR027W	Saccharomyces_cerevisiae@YAR027W	NE
YAR028W	Saccharomyces_cerevisiae@YAR028W	NE
YAR029W	Saccharomyces_cerevisiae@YAR029W	NE
YAR031W	Saccharomyces_cerevisiae@YAR031W	NE
YAR035C-A	Saccharomyces_cerevisiae@YAR035C-A	NE
YAR035W	Saccharomyces_cerevisiae@YAR035W	NE
YAR042W	Saccharomyces_cerevisiae@YAR042W	NE
YAR050W	Saccharomyces_cerevisiae@YAR050W	NE
YBL001C	Saccharomyces_cerevisiae@YBL001C	NE
YBL002W	Saccharomyces_cerevisiae@YBL002W	NE
YBL003C	Saccharomyces_cerevisiae@YBL003C	NE
YBL005W	Saccharomyces_cerevisiae@YBL005W	NE
YBL005W-A	Saccharomyces_cerevisiae@YBL005W-A	NE
YBL005W-B	Saccharomyces_cerevisiae@YBL005W-B	NE
YBL006C	Saccharomyces_cerevisiae@YBL006C	NE
YBL007C	Saccharomyces_cerevisiae@YBL007C	NE
YBL008W	Saccharomyces_cerevisiae@YBL008W	NE
YBL008W-A	Saccharomyces_cerevisiae@YBL008W-A	NE
YBL009W	Saccharomyces_cerevisiae@YBL009W	NE
YBL010C	Saccharomyces_cerevisiae@YBL010C	NE
YBL011W	Saccharomyces_cerevisiae@YBL011W	NE
YBL013W	Saccharomyces_cerevisiae@YBL013W	NE
YBL015W	Saccharomyces_cerevisiae@YBL015W	NE
YBL016W	Saccharomyces_cerevisiae@YBL016W	NE
YBL017C	Saccharomyces_cerevisiae@YBL017C	NE
YBL019W	Saccharomyces_cerevisiae@YBL019W	NE
YBL021C	Saccharomyces_cerevisiae@YBL021C	NE
YBL022C	Saccharomyces_cerevisiae@YBL022C	NE
YBL024W	Saccharomyces_cerevisiae@YBL024W	NE
YBL025W	Saccharomyces_cerevisiae@YBL025W	NE
YBL028C	Saccharomyces_cerevisiae@YBL028C	NE
YBL029C-A	Saccharomyces_cerevisiae@YBL029C-A	NE
YBL029W	Saccharomyces_cerevisiae@YBL029W	NE
YBL031W	Saccharomyces_cerevisiae@YBL031W	NE
YBL032W	Saccharomyces_cerevisiae@YBL032W	NE
YBL033C	Saccharomyces_cerevisiae@YBL033C	NE
YBL036C	Saccharomyces_cerevisiae@YBL036C	NE
YBL037W	Saccharomyces_cerevisiae@YBL037W	NE
YBL038W	Saccharomyces_cerevisiae@YBL038W	NE
YBL039C	Saccharomyces_cerevisiae@YBL039C	NE
YBL042C	Saccharomyces_cerevisiae@YBL042C	NE
YBL043W	Saccharomyces_cerevisiae@YBL043W	NE
YBL044W	Saccharomyces_cerevisiae@YBL044W	NE
YBL045C	Saccharomyces_cerevisiae@YBL045C	NE
YBL046W	Saccharomyces_cerevisiae@YBL046W	NE
YBL047C	Saccharomyces_cerevisiae@YBL047C	NE
YBL049W	Saccharomyces_cerevisiae@YBL049W	NE
YBL051C	Saccharomyces_cerevisiae@YBL051C	NE
YBL052C	Saccharomyces_cerevisiae@YBL052C	NE
YBL054W	Saccharomyces_cerevisiae@YBL054W	NE
YBL055C	Saccharomyces_cerevisiae@YBL055C	NE
YBL056W	Saccharomyces_cerevisiae@YBL056W	NE
YBL057C	Saccharomyces_cerevisiae@YBL057C	NE
YBL058W	Saccharomyces_cerevisiae@YBL058W	NE
YBL059W	Saccharomyces_cerevisiae@YBL059W	NE
YBL060W	Saccharomyces_cerevisiae@YBL060W	NE
YBL061C	Saccharomyces_cerevisiae@YBL061C	NE
YBL063W	Saccharomyces_cerevisiae@YBL063W	NE
YBL064C	Saccharomyces_cerevisiae@YBL064C	NE
YBL066C	Saccharomyces_cerevisiae@YBL066C	NE
YBL067C	Saccharomyces_cerevisiae@YBL067C	NE
YBL068W	Saccharomyces_cerevisiae@YBL068W	NE
YBL069W	Saccharomyces_cerevisiae@YBL069W	NE
YBL071C-B	Saccharomyces_cerevisiae@YBL071C-B	NE
YBL071W-A	Saccharomyces_cerevisiae@YBL071W-A	NE
YBL072C	Saccharomyces_cerevisiae@YBL072C	NE
YBL075C	Saccharomyces_cerevisiae@YBL075C	NE
YBL078C	Saccharomyces_cerevisiae@YBL078C	NE
YBL079W	Saccharomyces_cerevisiae@YBL079W	NE
YBL080C	Saccharomyces_cerevisiae@YBL080C	NE
YBL081W	Saccharomyces_cerevisiae@YBL081W	NE
YBL082C	Saccharomyces_cerevisiae@YBL082C	NE
YBL085W	Saccharomyces_cerevisiae@YBL085W	NE
YBL086C	Saccharomyces_cerevisiae@YBL086C	NE
YBL088C	Saccharomyces_cerevisiae@YBL088C	NE
YBL089W	Saccharomyces_cerevisiae@YBL089W	NE
YBL090W	Saccharomyces_cerevisiae@YBL090W	NE
YBL091C	Saccharomyces_cerevisiae@YBL091C	NE
YBL091C-A	Saccharomyces_cerevisiae@YBL091C-A	NE
YBL093C	Saccharomyces_cerevisiae@YBL093C	NE
YBL095W	Saccharomyces_cerevisiae@YBL095W	NE
YBL098W	Saccharomyces_cerevisiae@YBL098W	NE
YBL099W	Saccharomyces_cerevisiae@YBL099W	NE
YBL100W-A	Saccharomyces_cerevisiae@YBL100W-A	NE
YBL100W-B	Saccharomyces_cerevisiae@YBL100W-B	NE
YBL101C	Saccharomyces_cerevisiae@YBL101C	NE
YBL102W	Saccharomyces_cerevisiae@YBL102W	NE
YBL103C	Saccharomyces_cerevisiae@YBL103C	NE
YBL104C	Saccharomyces_cerevisiae@YBL104C	NE
YBL106C	Saccharomyces_cerevisiae@YBL106C	NE
YBL107C	Saccharomyces_cerevisiae@YBL107C	NE
YBR001C	Saccharomyces_cerevisiae@YBR001C	NE
YBR003W	Saccharomyces_cerevisiae@YBR003W	NE
YBR005W	Saccharomyces_cerevisiae@YBR005W	NE
YBR006W	Saccharomyces_cerevisiae@YBR006W	NE
YBR007C	Saccharomyces_cerevisiae@YBR007C	NE
YBR008C	Saccharomyces_cerevisiae@YBR008C	NE
YBR012W-A	Saccharomyces_cerevisiae@YBR012W-A	NE
YBR012W-B	Saccharomyces_cerevisiae@YBR012W-B	NE
YBR013C	Saccharomyces_cerevisiae@YBR013C	NE
YBR014C	Saccharomyces_cerevisiae@YBR014C	NE
YBR015C	Saccharomyces_cerevisiae@YBR015C	NE
YBR016W	Saccharomyces_cerevisiae@YBR016W	NE
YBR017C	Saccharomyces_cerevisiae@YBR017C	NE
YBR018C	Saccharomyces_cerevisiae@YBR018C	NE
YBR019C	Saccharomyces_cerevisiae@YBR019C	NE
YBR020W	Saccharomyces_cerevisiae@YBR020W	NE
YBR021W	Saccharomyces_cerevisiae@YBR021W	NE
YBR022W	Saccharomyces_cerevisiae@YBR022W	NE
YBR023C	Saccharomyces_cerevisiae@YBR023C	NE
YBR024W	Saccharomyces_cerevisiae@YBR024W	NE
YBR025C	Saccharomyces_cerevisiae@YBR025C	NE
YBR026C	Saccharomyces_cerevisiae@YBR026C	NE
YBR028C	Saccharomyces_cerevisiae@YBR028C	NE
YBR030W	Saccharomyces_cerevisiae@YBR030W	NE
YBR031W	Saccharomyces_cerevisiae@YBR031W	NE
YBR033W	Saccharomyces_cerevisiae@YBR033W	NE
YBR034C	Saccharomyces_cerevisiae@YBR034C	NE
YBR035C	Saccharomyces_cerevisiae@YBR035C	NE
YBR036C	Saccharomyces_cerevisiae@YBR036C	NE
YBR037C	Saccharomyces_cerevisiae@YBR037C	NE
YBR039W	Saccharomyces_cerevisiae@YBR039W	NE
YBR040W	Saccharomyces_cerevisiae@YBR040W	NE
YBR041W	Saccharomyces_cerevisiae@YBR041W	NE
YBR042C	Saccharomyces_cerevisiae@YBR042C	NE
YBR043C	Saccharomyces_cerevisiae@YBR043C	NE
YBR044C	Saccharomyces_cerevisiae@YBR044C	NE
YBR045C	Saccharomyces_cerevisiae@YBR045C	NE
YBR046C	Saccharomyces_cerevisiae@YBR046C	NE
YBR047W	Saccharomyces_cerevisiae@YBR047W	NE
YBR050C	Saccharomyces_cerevisiae@YBR050C	NE
YBR052C	Saccharomyces_cerevisiae@YBR052C	NE
YBR053C	Saccharomyces_cerevisiae@YBR053C	NE
YBR054W	Saccharomyces_cerevisiae@YBR054W	NE
YBR056W	Saccharomyces_cerevisiae@YBR056W	NE
YBR057C	Saccharomyces_cerevisiae@YBR057C	NE
YBR058C	Saccharomyces_cerevisiae@YBR058C	NE
YBR058C-A	Saccharomyces_cerevisiae@YBR058C-A	NE
YBR059C	Saccharomyces_cerevisiae@YBR059C	NE
YBR061C	Saccharomyces_cerevisiae@YBR061C	NE
YBR062C	Saccharomyces_cerevisiae@YBR062C	NE
YBR063C	Saccharomyces_cerevisiae@YBR063C	NE
YBR065C	Saccharomyces_cerevisiae@YBR065C	NE
YBR066C	Saccharomyces_cerevisiae@YBR066C	NE
YBR067C	Saccharomyces_cerevisiae@YBR067C	NE
YBR068C	Saccharomyces_cerevisiae@YBR068C	NE
YBR069C	Saccharomyces_cerevisiae@YBR069C	NE
YBR071W	Saccharomyces_cerevisiae@YBR071W	NE
YBR072C-A	Saccharomyces_cerevisiae@YBR072C-A	NE
YBR072W	Saccharomyces_cerevisiae@YBR072W	NE
YBR073W	Saccharomyces_cerevisiae@YBR073W	NE
YBR074W	Saccharomyces_cerevisiae@YBR074W	NE
YBR076W	Saccharomyces_cerevisiae@YBR076W	NE
YBR077C	Saccharomyces_cerevisiae@YBR077C	NE
YBR078W	Saccharomyces_cerevisiae@YBR078W	NE
YBR081C	Saccharomyces_cerevisiae@YBR081C	NE
YBR082C	Saccharomyces_cerevisiae@YBR082C	NE
YBR083W	Saccharomyces_cerevisiae@YBR083W	NE
YBR084C-A	Saccharomyces_cerevisiae@YBR084C-A	NE
YBR084W	Saccharomyces_cerevisiae@YBR084W	NE
YBR085C-A	Saccharomyces_cerevisiae@YBR085C-A	NE
YBR085W	Saccharomyces_cerevisiae@YBR085W	NE
YBR086C	Saccharomyces_cerevisiae@YBR086C	NE
YBR090C	Saccharomyces_cerevisiae@YBR090C	NE
YBR092C	Saccharomyces_cerevisiae@YBR092C	NE
YBR093C	Saccharomyces_cerevisiae@YBR093C	NE
YBR094W	Saccharomyces_cerevisiae@YBR094W	NE
YBR095C	Saccharomyces_cerevisiae@YBR095C	NE
YBR096W	Saccharomyces_cerevisiae@YBR096W	NE
YBR097W	Saccharomyces_cerevisiae@YBR097W	NE
YBR098W	Saccharomyces_cerevisiae@YBR098W	NE
YBR101C	Saccharomyces_cerevisiae@YBR101C	NE
YBR103W	Saccharomyces_cerevisiae@YBR103W	NE
YBR104W	Saccharomyces_cerevisiae@YBR104W	NE
YBR105C	Saccharomyces_cerevisiae@YBR105C	NE
YBR107C	Saccharomyces_cerevisiae@YBR107C	NE
YBR108W	Saccharomyces_cerevisiae@YBR108W	NE
YBR111C	Saccharomyces_cerevisiae@YBR111C	NE
YBR111W-A	Saccharomyces_cerevisiae@YBR111W-A	NE
YBR114W	Saccharomyces_cerevisiae@YBR114W	NE
YBR115C	Saccharomyces_cerevisiae@YBR115C	NE
YBR117C	Saccharomyces_cerevisiae@YBR117C	NE
YBR118W	Saccharomyces_cerevisiae@YPR080W	NE
YBR119W	Saccharomyces_cerevisiae@YBR119W	NE
YBR120C	Saccharomyces_cerevisiae@YBR120C	NE
YBR121C	Saccharomyces_cerevisiae@YBR121C	NE
YBR122C	Saccharomyces_cerevisiae@YBR122C	NE
YBR125C	Saccharomyces_cerevisiae@YBR125C	NE
YBR126C	Saccharomyces_cerevisiae@YBR126C	NE
YBR127C	Saccharomyces_cerevisiae@YBR127C	NE
YBR128C	Saccharomyces_cerevisiae@YBR128C	NE
YBR129C	Saccharomyces_cerevisiae@YBR129C	NE
YBR130C	Saccharomyces_cerevisiae@YBR130C	NE
YBR131W	Saccharomyces_cerevisiae@YBR131W	NE
YBR132C	Saccharomyces_cerevisiae@YBR132C	NE
YBR133C	Saccharomyces_cerevisiae@YBR133C	NE
YBR137W	Saccharomyces_cerevisiae@YBR137W	NE
YBR138C	Saccharomyces_cerevisiae@YBR138C	NE
YBR139W	Saccharomyces_cerevisiae@YBR139W	NE
YBR141C	Saccharomyces_cerevisiae@YBR141C	NE
YBR145W	Saccharomyces_cerevisiae@YBR145W	NE
YBR146W	Saccharomyces_cerevisiae@YBR146W	NE
YBR147W	Saccharomyces_cerevisiae@YBR147W	NE
YBR148W	Saccharomyces_cerevisiae@YBR148W	NE
YBR149W	Saccharomyces_cerevisiae@YBR149W	NE
YBR150C	Saccharomyces_cerevisiae@YBR150C	NE
YBR151W	Saccharomyces_cerevisiae@YBR151W	NE
YBR156C	Saccharomyces_cerevisiae@YBR156C	NE
YBR157C	Saccharomyces_cerevisiae@YBR157C	NE
YBR158W	Saccharomyces_cerevisiae@YBR158W	NE
YBR159W	Saccharomyces_cerevisiae@YBR159W	NE
YBR161W	Saccharomyces_cerevisiae@YBR161W	NE
YBR162C	Saccharomyces_cerevisiae@YBR162C	NE
YBR162W-A	Saccharomyces_cerevisiae@YBR162W-A	NE
YBR163W	Saccharomyces_cerevisiae@YBR163W	NE
YBR164C	Saccharomyces_cerevisiae@YBR164C	NE
YBR165W	Saccharomyces_cerevisiae@YBR165W	NE
YBR166C	Saccharomyces_cerevisiae@YBR166C	NE
YBR168W	Saccharomyces_cerevisiae@YBR168W	NE
YBR169C	Saccharomyces_cerevisiae@YBR169C	NE
YBR170C	Saccharomyces_cerevisiae@YBR170C	NE
YBR171W	Saccharomyces_cerevisiae@YBR171W	NE
YBR172C	Saccharomyces_cerevisiae@YBR172C	NE
YBR173C	Saccharomyces_cerevisiae@YBR173C	NE
YBR175W	Saccharomyces_cerevisiae@YBR175W	NE
YBR176W	Saccharomyces_cerevisiae@YBR176W	NE
YBR177C	Saccharomyces_cerevisiae@YBR177C	NE
YBR179C	Saccharomyces_cerevisiae@YBR179C	NE
YBR180W	Saccharomyces_cerevisiae@YBR180W	NE
YBR182C	Saccharomyces_cerevisiae@YBR182C	NE
YBR182C-A	Saccharomyces_cerevisiae@YBR182C-A	NE
YBR183W	Saccharomyces_cerevisiae@YBR183W	NE
YBR184W	Saccharomyces_cerevisiae@YBR184W	NE
YBR185C	Saccharomyces_cerevisiae@YBR185C	NE
YBR186W	Saccharomyces_cerevisiae@YBR186W	NE
YBR187W	Saccharomyces_cerevisiae@YBR187W	NE
YBR188C	Saccharomyces_cerevisiae@YBR188C	NE
YBR189W	Saccharomyces_cerevisiae@YBR189W	NE
YBR191W	Saccharomyces_cerevisiae@YBR191W	NE
YBR194W	Saccharomyces_cerevisiae@YBR194W	NE
YBR195C	Saccharomyces_cerevisiae@YBR195C	NE
YBR196C-A	Saccharomyces_cerevisiae@YBR196C-A	NE
YBR196C-B	Saccharomyces_cerevisiae@YBR196C-B	NE
YBR197C	Saccharomyces_cerevisiae@YBR197C	NE
YBR199W	Saccharomyces_cerevisiae@YBR199W	NE
YBR200W-A	Saccharomyces_cerevisiae@YBR200W-A	NE
YBR201W	Saccharomyces_cerevisiae@YBR201W	NE
YBR203W	Saccharomyces_cerevisiae@YBR203W	NE
YBR204C	Saccharomyces_cerevisiae@YBR204C	NE
YBR205W	Saccharomyces_cerevisiae@YBR205W	NE
YBR207W	Saccharomyces_cerevisiae@YBR207W	NE
YBR208C	Saccharomyces_cerevisiae@YBR208C	NE
YBR210W	Saccharomyces_cerevisiae@YBR210W	NE
YBR212W	Saccharomyces_cerevisiae@YBR212W	NE
YBR213W	Saccharomyces_cerevisiae@YBR213W	NE
YBR214W	Saccharomyces_cerevisiae@YBR214W	NE
YBR215W	Saccharomyces_cerevisiae@YBR215W	NE
YBR216C	Saccharomyces_cerevisiae@YBR216C	NE
YBR217W	Saccharomyces_cerevisiae@YBR217W	NE
YBR218C	Saccharomyces_cerevisiae@YBR218C	NE
YBR219C	Saccharomyces_cerevisiae@YBR219C	NE
YBR220C	Saccharomyces_cerevisiae@YBR220C	NE
YBR221C	Saccharomyces_cerevisiae@YBR221C	NE
YBR221W-A	Saccharomyces_cerevisiae@YBR221W-A	NE
YBR222C	Saccharomyces_cerevisiae@YBR222C	NE
YBR223C	Saccharomyces_cerevisiae@YBR223C	NE
YBR225W	Saccharomyces_cerevisiae@YBR225W	NE
YBR227C	Saccharomyces_cerevisiae@YBR227C	NE
YBR228W	Saccharomyces_cerevisiae@YBR228W	NE
YBR229C	Saccharomyces_cerevisiae@YBR229C	NE
YBR230C	Saccharomyces_cerevisiae@YBR230C	NE
YBR230W-A	Saccharomyces_cerevisiae@YBR230W-A	NE
YBR231C	Saccharomyces_cerevisiae@YBR231C	NE
YBR233W	Saccharomyces_cerevisiae@YBR233W	NE
YBR235W	Saccharomyces_cerevisiae@YBR235W	NE
YBR238C	Saccharomyces_cerevisiae@YBR238C	NE
YBR239C	Saccharomyces_cerevisiae@YBR239C	NE
YBR240C	Saccharomyces_cerevisiae@YBR240C	NE
YBR241C	Saccharomyces_cerevisiae@YBR241C	NE
YBR242W	Saccharomyces_cerevisiae@YBR242W	NE
YBR244W	Saccharomyces_cerevisiae@YBR244W	NE
YBR245C	Saccharomyces_cerevisiae@YBR245C	NE
YBR246W	Saccharomyces_cerevisiae@YBR246W	NE
YBR248C	Saccharomyces_cerevisiae@YBR248C	NE
YBR249C	Saccharomyces_cerevisiae@YBR249C	NE
YBR250W	Saccharomyces_cerevisiae@YBR250W	NE
YBR251W	Saccharomyces_cerevisiae@YBR251W	NE
YBR255W	Saccharomyces_cerevisiae@YBR255W	NE
YBR258C	Saccharomyces_cerevisiae@YBR258C	NE
YBR259W	Saccharomyces_cerevisiae@YBR259W	NE
YBR260C	Saccharomyces_cerevisiae@YBR260C	NE
YBR261C	Saccharomyces_cerevisiae@YBR261C	NE
YBR262C	Saccharomyces_cerevisiae@YBR262C	NE
YBR263W	Saccharomyces_cerevisiae@YBR263W	NE
YBR264C	Saccharomyces_cerevisiae@YBR264C	NE
YBR267W	Saccharomyces_cerevisiae@YBR267W	NE
YBR268W	Saccharomyces_cerevisiae@YBR268W	NE
YBR269C	Saccharomyces_cerevisiae@YBR269C	NE
YBR270C	Saccharomyces_cerevisiae@YBR270C	NE
YBR271W	Saccharomyces_cerevisiae@YBR271W	NE
YBR272C	Saccharomyces_cerevisiae@YBR272C	NE
YBR273C	Saccharomyces_cerevisiae@YBR273C	NE
YBR274W	Saccharomyces_cerevisiae@YBR274W	NE
YBR275C	Saccharomyces_cerevisiae@YBR275C	NE
YBR276C	Saccharomyces_cerevisiae@YBR276C	NE
YBR278W	Saccharomyces_cerevisiae@YBR278W	NE
YBR279W	Saccharomyces_cerevisiae@YBR279W	NE
YBR280C	Saccharomyces_cerevisiae@YBR280C	NE
YBR281C	Saccharomyces_cerevisiae@YBR281C	NE
YBR282W	Saccharomyces_cerevisiae@YBR282W	NE
YBR283C	Saccharomyces_cerevisiae@YBR283C	NE
YBR284W	Saccharomyces_cerevisiae@YBR284W	NE
YBR285W	Saccharomyces_cerevisiae@YBR285W	NE
YBR286W	Saccharomyces_cerevisiae@YBR286W	NE
YBR287W	Saccharomyces_cerevisiae@YBR287W	NE
YBR288C	Saccharomyces_cerevisiae@YBR288C	NE
YBR289W	Saccharomyces_cerevisiae@YBR289W	NE
YBR290W	Saccharomyces_cerevisiae@YBR290W	NE
YBR291C	Saccharomyces_cerevisiae@YBR291C	NE
YBR293W	Saccharomyces_cerevisiae@YBR293W	NE
YBR294W	Saccharomyces_cerevisiae@YBR294W	NE
YBR295W	Saccharomyces_cerevisiae@YBR295W	NE
YBR296C	Saccharomyces_cerevisiae@YBR296C	NE
YBR296C-A	Saccharomyces_cerevisiae@YBR296C-A	NE
YBR297W	Saccharomyces_cerevisiae@YBR297W	NE
YBR298C	Saccharomyces_cerevisiae@YBR298C	NE
YBR299W	Saccharomyces_cerevisiae@YBR299W	NE
YBR301W	Saccharomyces_cerevisiae@YBR301W	NE
YCL001W	Saccharomyces_cerevisiae@YCL001W	NE
YCL001W-A	Saccharomyces_cerevisiae@YCL001W-A	NE
YCL001W-B	Saccharomyces_cerevisiae@YCL001W-B	NE
YCL002C	Saccharomyces_cerevisiae@YCL002C	NE
YCL005W	Saccharomyces_cerevisiae@YCL005W	NE
YCL005W-A	Saccharomyces_cerevisiae@YCL005W-A	NE
YCL008C	Saccharomyces_cerevisiae@YCL008C	NE
YCL009C	Saccharomyces_cerevisiae@YCL009C	NE
YCL010C	Saccharomyces_cerevisiae@YCL010C	NE
YCL011C	Saccharomyces_cerevisiae@YCL011C	NE
YCL012C	Saccharomyces_cerevisiae@YCL012C	NE
YCL014W	Saccharomyces_cerevisiae@YCL014W	NE
YCL016C	Saccharomyces_cerevisiae@YCL016C	NE
YCL019W	Saccharomyces_cerevisiae@YCL019W	NE
YCL020W	Saccharomyces_cerevisiae@YCL020W	NE
YCL021W-A	Saccharomyces_cerevisiae@YCL021W-A	NE
YCL024W	Saccharomyces_cerevisiae@YCL024W	NE
YCL025C	Saccharomyces_cerevisiae@YCL025C	NE
YCL026C-A	Saccharomyces_cerevisiae@YCL026C-A	NE
YCL026C-B	Saccharomyces_cerevisiae@YCL026C-B	NE
YCL027W	Saccharomyces_cerevisiae@YCL027W	NE
YCL028W	Saccharomyces_cerevisiae@YCL028W	NE
YCL029C	Saccharomyces_cerevisiae@YCL029C	NE
YCL030C	Saccharomyces_cerevisiae@YCL030C	NE
YCL032W	Saccharomyces_cerevisiae@YCL032W	NE
YCL033C	Saccharomyces_cerevisiae@YCL033C	NE
YCL034W	Saccharomyces_cerevisiae@YCL034W	NE
YCL035C	Saccharomyces_cerevisiae@YCL035C	NE
YCL036W	Saccharomyces_cerevisiae@YCL036W	NE
YCL037C	Saccharomyces_cerevisiae@YCL037C	NE
YCL038C	Saccharomyces_cerevisiae@YCL038C	NE
YCL039W	Saccharomyces_cerevisiae@YCL039W	NE
YCL040W	Saccharomyces_cerevisiae@YCL040W	NE
YCL042W	Saccharomyces_cerevisiae@YCL042W	NE
YCL044C	Saccharomyces_cerevisiae@YCL044C	NE
YCL045C	Saccharomyces_cerevisiae@YCL045C	NE
YCL047C	Saccharomyces_cerevisiae@YCL047C	NE
YCL048W	Saccharomyces_cerevisiae@YCL048W	NE
YCL049C	Saccharomyces_cerevisiae@YCL049C	NE
YCL050C	Saccharomyces_cerevisiae@YCL050C	NE
YCL051W	Saccharomyces_cerevisiae@YCL051W	NE
YCL055W	Saccharomyces_cerevisiae@YCL055W	NE
YCL056C	Saccharomyces_cerevisiae@YCL056C	NE
YCL057C-A	Saccharomyces_cerevisiae@YCL057C-A	NE
YCL057W	Saccharomyces_cerevisiae@YCL057W	NE
YCL058C	Saccharomyces_cerevisiae@YCL058C	NE
YCL061C	Saccharomyces_cerevisiae@YCL061C	NE
YCL063W	Saccharomyces_cerevisiae@YCL063W	NE
YCL064C	Saccharomyces_cerevisiae@YCL064C	NE
YCL069W	Saccharomyces_cerevisiae@YCL069W	NE
YCR002C	Saccharomyces_cerevisiae@YCR002C	NE
YCR003W	Saccharomyces_cerevisiae@YCR003W	NE
YCR004C	Saccharomyces_cerevisiae@YCR004C	NE
YCR005C	Saccharomyces_cerevisiae@YCR005C	NE
YCR007C	Saccharomyces_cerevisiae@YCR007C	NE
YCR008W	Saccharomyces_cerevisiae@YCR008W	NE
YCR009C	Saccharomyces_cerevisiae@YCR009C	NE
YCR010C	Saccharomyces_cerevisiae@YCR010C	NE
YCR011C	Saccharomyces_cerevisiae@YCR011C	NE
YCR014C	Saccharomyces_cerevisiae@YCR014C	NE
YCR015C	Saccharomyces_cerevisiae@YCR015C	NE
YCR016W	Saccharomyces_cerevisiae@YCR016W	NE
YCR017C	Saccharomyces_cerevisiae@YCR017C	NE
YCR019W	Saccharomyces_cerevisiae@YCR019W	NE
YCR020C	Saccharomyces_cerevisiae@YCR020C	NE
YCR020C-A	Saccharomyces_cerevisiae@YCR020C-A	NE
YCR020W-B	Saccharomyces_cerevisiae@YCR020W-B	NE
YCR021C	Saccharomyces_cerevisiae@YCR021C	NE
YCR023C	Saccharomyces_cerevisiae@YCR023C	NE
YCR024C	Saccharomyces_cerevisiae@YCR024C	NE
YCR024C-A	Saccharomyces_cerevisiae@YCR024C-A	NE
YCR026C	Saccharomyces_cerevisiae@YCR026C	NE
YCR027C	Saccharomyces_cerevisiae@YCR027C	NE
YCR028C	Saccharomyces_cerevisiae@YCR028C	NE
YCR028C-A	Saccharomyces_cerevisiae@YCR028C-A	NE
YCR030C	Saccharomyces_cerevisiae@YCR030C	NE
YCR031C	Saccharomyces_cerevisiae@YCR031C	NE
YCR032W	Saccharomyces_cerevisiae@YCR032W	NE
YCR033W	Saccharomyces_cerevisiae@YCR033W	NE
YCR034W	Saccharomyces_cerevisiae@YCR034W	NE
YCR036W	Saccharomyces_cerevisiae@YCR036W	NE
YCR037C	Saccharomyces_cerevisiae@YCR037C	NE
YCR043C	Saccharomyces_cerevisiae@YCR043C	NE
YCR044C	Saccharomyces_cerevisiae@YCR044C	NE
YCR045C	Saccharomyces_cerevisiae@YCR045C	NE
YCR046C	Saccharomyces_cerevisiae@YCR046C	NE
YCR047C	Saccharomyces_cerevisiae@YCR047C	NE
YCR048W	Saccharomyces_cerevisiae@YCR048W	NE
YCR050C	Saccharomyces_cerevisiae@YCR050C	NE
YCR051W	Saccharomyces_cerevisiae@YCR051W	NE
YCR053W	Saccharomyces_cerevisiae@YCR053W	NE
YCR059C	Saccharomyces_cerevisiae@YCR059C	NE
YCR060W	Saccharomyces_cerevisiae@YCR060W	NE
YCR061W	Saccharomyces_cerevisiae@YCR061W	NE
YCR063W	Saccharomyces_cerevisiae@YCR063W	NE
YCR065W	Saccharomyces_cerevisiae@YCR065W	NE
YCR066W	Saccharomyces_cerevisiae@YCR066W	NE
YCR067C	Saccharomyces_cerevisiae@YCR067C	NE
YCR068W	Saccharomyces_cerevisiae@YCR068W	NE
YCR069W	Saccharomyces_cerevisiae@YCR069W	NE
YCR071C	Saccharomyces_cerevisiae@YCR071C	NE
YCR073C	Saccharomyces_cerevisiae@YCR073C	NE
YCR073W-A	Saccharomyces_cerevisiae@YCR073W-A	NE
YCR075C	Saccharomyces_cerevisiae@YCR075C	NE
YCR075W-A	Saccharomyces_cerevisiae@YCR075W-A	NE
YCR076C	Saccharomyces_cerevisiae@YCR076C	NE
YCR077C	Saccharomyces_cerevisiae@YCR077C	NE
YCR079W	Saccharomyces_cerevisiae@YCR079W	NE
YCR081W	Saccharomyces_cerevisiae@YCR081W	NE
YCR082W	Saccharomyces_cerevisiae@YCR082W	NE
YCR083W	Saccharomyces_cerevisiae@YCR083W	NE
YCR084C	Saccharomyces_cerevisiae@YCR084C	NE
YCR086W	Saccharomyces_cerevisiae@YCR086W	NE
YCR087C-A	Saccharomyces_cerevisiae@YCR087C-A	NE
YCR088W	Saccharomyces_cerevisiae@YCR088W	NE
YCR089W	Saccharomyces_cerevisiae@YCR089W	NE
YCR090C	Saccharomyces_cerevisiae@YCR090C	NE
YCR091W	Saccharomyces_cerevisiae@YCR091W	NE
YCR092C	Saccharomyces_cerevisiae@YCR092C	NE
YCR094W	Saccharomyces_cerevisiae@YCR094W	NE
YCR095C	Saccharomyces_cerevisiae@YCR095C	NE
YCR095W-A	Saccharomyces_cerevisiae@YCR095W-A	NE
YCR098C	Saccharomyces_cerevisiae@YCR098C	NE
YCR099C	Saccharomyces_cerevisiae@YCR099C	NE
YCR100C	Saccharomyces_cerevisiae@YCR100C	NE
YCR101C	Saccharomyces_cerevisiae@YCR101C	NE
YCR102C	Saccharomyces_cerevisiae@YCR102C	NE
YCR105W	Saccharomyces_cerevisiae@YCR105W	NE
YCR106W	Saccharomyces_cerevisiae@YCR106W	NE
YCR107W	Saccharomyces_cerevisiae@YCR107W	NE
YDL001W	Saccharomyces_cerevisiae@YDL001W	NE
