Experiment_id	Model_id	Essential_status
orf19.708	Candida_albicans@CR_06740W_A	E
orf19.2884	Candida_albicans@C4_06500W_A	E
orf19.3055	Candida_albicans@C1_03530W_A	E
orf19.412	Candida_albicans@C1_05530C_A	E
orf19.1457	Candida_albicans@C2_01490C_A	E
orf19.2402	Candida_albicans@CR_03210C_A	E
orf19.239	Candida_albicans@C3_02490C_B	E
orf19.3059	Candida_albicans@C1_03560C_A	E
orf19.6213	Candida_albicans@C1_06960W_A	E
orf19.4388	Candida_albicans@CR_03460W_A	E
orf19.1885	Candida_albicans@C2_07460W_A	E
orf19.1574	Candida_albicans@C2_02500W_B	E
orf19.5346	Candida_albicans@C2_10680W_A	E
orf19.2040	Candida_albicans@C2_00840W_A	E
orf19.4851	Candida_albicans@C1_09860C_A	E
orf19.5846	Candida_albicans@CR_05560W_A	E
orf19.567	Candida_albicans@C5_00690C_A	E
orf19.4194	Candida_albicans@C6_00640C_A	E
orf19.923	Candida_albicans@C5_00650C_A	E
orf19.4233	Candida_albicans@C5_02270W_A	E
orf19.5351	Candida_albicans@C2_10710W_A	E
orf19.1815	Candida_albicans@CR_07080W_A	E
orf19.680	Candida_albicans@C1_11220C_A	E
orf19.6696	Candida_albicans@C7_03630C_A	E
orf19.2682	Candida_albicans@C4_03090W_A	E
orf19.4625	Candida_albicans@C4_01680W_A	E
orf19.3696	Candida_albicans@C7_02680W_A	E
orf19.3265	Candida_albicans@CR_00900W_A	E
orf19.2546	Candida_albicans@CR_01590C_A	E
orf19.5425	Candida_albicans@C3_00420W_A	E
orf19.6417	Candida_albicans@CR_08490W_A	E
orf19.2998	Candida_albicans@C1_03060C_A	E
orf19.1977	Candida_albicans@C5_00900C_A	E
orf19.3941	Candida_albicans@C5_04570C_A	E
orf19.5884	Candida_albicans@C3_04370C_A	E
orf19.2386	Candida_albicans@CR_03360W_A	E
orf19.1569	Candida_albicans@C2_02450C_A	E
orf19.1633	Candida_albicans@C3_02130W_A	E
orf19.2330	Candida_albicans@C1_10880W_A	E
orf19.6832	Candida_albicans@C3_06710W_A	E
orf19.5492	Candida_albicans@C2_06300W_A	E
orf19.6701	Candida_albicans@C7_03660C_A	E
orf19.4106	Candida_albicans@C2_06120C_A	E
orf19.7477	Candida_albicans@CR_00580W_A	E
orf19.6881	Candida_albicans@C2_05690C_A	E
orf19.1264	Candida_albicans@C4_05780C_A	E
orf19.6348	Candida_albicans@C1_12740W_B	E
orf19.2242	Candida_albicans@C2_06880C_A	E
orf19.6531	Candida_albicans@C7_01900W_A	E
orf19.7296	Candida_albicans@CR_08990C_A	E
orf19.1682	Candida_albicans@C3_01610W_A	E
orf19.3468	Candida_albicans@C6_02270C_A	E
orf19.978	Candida_albicans@C5_00200C_A	E
orf19.1661	Candida_albicans@C3_01860C_A	E
orf19.5229	Candida_albicans@C1_12350W_A	E
orf19.1923	Candida_albicans@C2_00030W_A	E
orf19.1555	Candida_albicans@C2_02350C_A	E
orf19.250	Candida_albicans@C3_02600C_A	E
orf19.6193	Candida_albicans@C1_07110W_B	E
orf19.4882	Candida_albicans@C1_10120C_A	E
orf19.1111	Candida_albicans@C5_03830C_B	E
orf19.6848	Candida_albicans@C1_04540C_A	E
orf19.2601	Candida_albicans@CR_02000C_A	E
orf19.6091	Candida_albicans@C1_00150C_A	E
orf19.2964	Candida_albicans@C1_02750C_A	E
orf19.4004	Candida_albicans@C5_05120W_A	E
orf19.5106	Candida_albicans@C1_08290C_A	E
orf19.979	Candida_albicans@C5_00190C_A	E
orf19.7634	Candida_albicans@CR_10540C_A	E
orf19.5117	Candida_albicans@C1_08360C_A	E
orf19.4236	Candida_albicans@C5_02300C_A	E
orf19.7161	Candida_albicans@C7_04130C_A	E
orf19.5243	Candida_albicans@C1_12210W_A	E
orf19.3106	Candida_albicans@C4_07030W_A	E
orf19.5463	Candida_albicans@C3_00110C_A	E
orf19.1084	Candida_albicans@C6_04270W_A	E
orf19.5639	Candida_albicans@C4_00140C_A	E
orf19.5505	Candida_albicans@C7_03720C_A	E
orf19.2555	Candida_albicans@CR_01650W_A	E
orf19.2055	Candida_albicans@C2_00710W_A	E
orf19.1849	Candida_albicans@CR_06840W_B	E
orf19.4788	Candida_albicans@C1_09290C_A	E
orf19.4026	Candida_albicans@C5_05320C_A	E
orf19.88	Candida_albicans@C6_00870C_A	E
orf19.2551	Candida_albicans@CR_01620C_A	E
orf19.3099	Candida_albicans@C4_07090C_A	E
orf19.4351	Candida_albicans@CR_03810W_A	E
orf19.6610	Candida_albicans@CR_09520C_A	NE
orf19.1422	Candida_albicans@C4_04260C_A	NE
orf19.4341	Candida_albicans@C5_03120W_A	NE
orf19.2095	Candida_albicans@C2_00360C_A	NE
orf19.983	Candida_albicans@C1_10420C_A	NE
orf19.3415	Candida_albicans@C6_01710C_A	NE
orf19.5228	Candida_albicans@C1_12360C_A	NE
orf19.1295	Candida_albicans@C2_06640C_A	NE
orf19.6169	Candida_albicans@C3_00920W_A	NE
orf19.304	Candida_albicans@C3_03070W_A	NE
orf19.5294	Candida_albicans@C4_04150C_A	NE
orf19.3232	Candida_albicans@CR_01220W_A	NE
orf19.7107	Candida_albicans@C7_00160C_A	NE
orf19.6046	Candida_albicans@C1_00600W_A	NE
orf19.2876	Candida_albicans@C4_06580W_A	NE
orf19.2706	Candida_albicans@C4_02900C_A	NE
orf19.3759	Candida_albicans@C1_12570C_A	NE
orf19.4040	Candida_albicans@C5_05410C_A	NE
orf19.3542	Candida_albicans@C2_05110W_A	NE
orf19.3023	Candida_albicans@C1_03290W_A	NE
orf19.1773	Candida_albicans@C2_10080W_A	NE
orf19.4446	Candida_albicans@C1_07210C_A	NE
orf19.4325	Candida_albicans@C5_03000C_A	NE
orf19.3901	Candida_albicans@C5_04180W_A	NE
orf19.2553	Candida_albicans@CR_01640C_A	NE
orf19.3100	Candida_albicans@C4_07080C_A	NE
orf19.5164	Candida_albicans@C7_02970W_A	NE
orf19.3964	Candida_albicans@C5_04780W_A	NE
orf19.2678	Candida_albicans@C4_03120C_A	NE
orf19.5827	Candida_albicans@C2_02780C_A	NE
orf19.4937	Candida_albicans@C1_13110C_A	NE
orf19.4210	Candida_albicans@C6_00490W_A	NE
orf19.1421	Candida_albicans@C4_04270W_A	NE
orf19.3915	Candida_albicans@C5_04300C_A	NE
orf19.1404	Candida_albicans@C2_09500W_A	NE
orf19.908	Candida_albicans@C2_03230C_A	NE
orf19.2952	Candida_albicans@C1_02630C_A	NE
orf19.6061	Candida_albicans@C1_00470C_A	NE
orf19.2346	Candida_albicans@C1_10730W_A	NE
orf19.4802	Candida_albicans@C1_09400C_A	NE
orf19.2886	Candida_albicans@C4_06480C_B	NE
orf19.2965	Candida_albicans@C1_02760W_A	NE
orf19.3006	Candida_albicans@C1_03130C_A	NE
orf19.1804	Candida_albicans@CR_04920W_A	NE
orf19.6561	Candida_albicans@C7_01640W_A	NE
orf19.1040	Candida_albicans@C1_04080W_A	NE
orf19.3455	Candida_albicans@C6_02150C_A	NE
orf19.4318	Candida_albicans@C5_02940C_A	NE
orf19.4884	Candida_albicans@C1_10150W_A	NE
orf19.6358	Candida_albicans@C1_12650C_A	NE
orf19.658	Candida_albicans@C1_11440C_A	NE
orf19.7332	Candida_albicans@CR_09370W_A	NE
orf19.5071	Candida_albicans@C1_08000W_A	NE
orf19.7511	Candida_albicans@CR_00230W_A	NE
orf19.7391	Candida_albicans@C3_06090C_A	NE
orf19.4230	Candida_albicans@C5_02230W_A	NE
orf19.3954	Candida_albicans@C5_04680W_A	NE
orf19.789	Candida_albicans@C4_03940C_A	NE
orf19.4160	Candida_albicans@C4_00810C_A	NE
orf19.6230	Candida_albicans@C1_06800W_A	NE
orf19.3854	Candida_albicans@CR_06040W_A	NE
orf19.764	Candida_albicans@C1_04780C_A	NE
orf19.3259	Candida_albicans@CR_00990W_A	NE
orf19.2151	Candida_albicans@C6_04570W_A	NE
orf19.7355	Candida_albicans@C3_05740C_A	NE
orf19.3308	Candida_albicans@C1_01200W_A	NE
orf19.2333	Candida_albicans@C1_10840C_A	NE
orf19.4699	Candida_albicans@C4_00950C_A	NE
orf19.4175	Candida_albicans@C4_00670W_A	NE
orf19.1832	Candida_albicans@C1_10610W_A	NE
orf19.5411	Candida_albicans@C3_00520W_A	NE
orf19.4534	Candida_albicans@C1_01890C_A	NE
orf19.6324	Candida_albicans@C6_00130C_A	NE
orf19.1568	Candida_albicans@C2_02440W_A	NE
orf19.805	Candida_albicans@C2_04160W_A	NE
orf19.2391	Candida_albicans@CR_03330W_A	NE
orf19.811	Candida_albicans@C2_04100W_A	NE
orf19.3689	Candida_albicans@C1_02320C_A	NE
orf19.6744	Candida_albicans@C3_07450C_A	NE
orf19.592	Candida_albicans@CR_08040W_A	NE
orf19.6012	Candida_albicans@C1_00920W_A	NE
orf19.3803	Candida_albicans@C4_04770C_A	NE
orf19.5499	Candida_albicans@C2_06350C_A	NE
orf19.2462	Candida_albicans@C1_05870W_A	NE
orf19.4758	Candida_albicans@C1_09020W_A	NE
orf19.4281	Candida_albicans@C5_02650C_A	NE
orf19.4566	Candida_albicans@C4_02240C_A	NE
orf19.1523	Candida_albicans@C2_02060C_A	NE
orf19.4584	Candida_albicans@C4_02070W_A	NE
orf19.5673	Candida_albicans@C4_00440C_A	NE
orf19.7516	Candida_albicans@CR_00190W_A	NE
orf19.4211	Candida_albicans@C6_00480C_A	NE
orf19.5592	Candida_albicans@C6_03090W_A	NE
orf19.6449	Candida_albicans@CR_08720W_A	NE
orf19.6398	Candida_albicans@CR_08310C_A	NE
orf19.1823	Candida_albicans@C1_06270W_A	NE
orf19.4688	Candida_albicans@C4_01010C_A	NE
orf19.3151	Candida_albicans@C2_06710W_A	NE
orf19.1345	Candida_albicans@C7_03300C_A	NE
orf19.2945	Candida_albicans@C1_02570C_A	NE
orf19.4821	Candida_albicans@C1_09580C_A	NE
orf19.3720	Candida_albicans@CR_02460W_A	NE
orf19.1062	Candida_albicans@C1_04270C_A	NE
orf19.3319	Candida_albicans@C1_01300W_A	NE
orf19.3227	Candida_albicans@CR_01270C_A	NE
orf19.2077	Candida_albicans@C2_00500W_A	NE
orf19.4592	Candida_albicans@C4_02010C_A	NE
orf19.5947	Candida_albicans@C3_04820C_A	NE
orf19.7232	Candida_albicans@C1_14230C_A	NE
orf19.5657	Candida_albicans@C4_00300C_A	NE
orf19.7215	Candida_albicans@C1_14080W_A	NE
orf19.7019	Candida_albicans@C7_00950W_A	NE
orf19.2114	Candida_albicans@C2_00180C_A	NE
orf19.5789	Candida_albicans@C2_03090C_A	NE
orf19.7478	Candida_albicans@CR_00570W_A	NE
orf19.6081	Candida_albicans@C1_00220W_A	NE
orf19.6699	Candida_albicans@C7_03650W_A	NE
orf19.5480	Candida_albicans@C2_06190W_A	NE
orf19.2385	Candida_albicans@CR_03370C_A	NE
orf19.2818	Candida_albicans@CR_02590C_A	NE
orf19.5516	Candida_albicans@C6_02470W_A	NE
orf19.5026	Candida_albicans@C1_13880C_A	NE
orf19.5418	Candida_albicans@C3_00470W_A	NE
orf19.4585	Candida_albicans@C4_02060C_A	NE
orf19.3111	Candida_albicans@C4_06980W_A	NE
orf19.7522	Candida_albicans@CR_00130C_A	NE
orf19.1366	Candida_albicans@C2_09850C_A	NE
orf19.681	Candida_albicans@C1_11210C_A	NE
orf19.4874	Candida_albicans@C1_10070C_A	NE
orf19.2821	Candida_albicans@CR_02620C_A	NE
orf19.5307	Candida_albicans@C4_04030W_A	NE
orf19.7062	Candida_albicans@C7_00570W_A	NE
orf19.2217	Candida_albicans@C2_07650C_A	NE
orf19.7619	Candida_albicans@CR_10420W_A	NE
orf19.5436	Candida_albicans@C3_00330W_A	NE
orf19.3651	Candida_albicans@C6_00750C_A	NE
orf19.5184	Candida_albicans@C7_02780W_B	NE
orf19.5926	Candida_albicans@C3_04660C_A	NE
orf19.1631	Candida_albicans@C3_02150C_A	NE
orf19.2937	Candida_albicans@C1_02480W_A	NE
orf19.2417	Candida_albicans@CR_03100W_A	NE
orf19.2289	Candida_albicans@C2_07320W_A	NE
orf19.2334	Candida_albicans@C1_10830W_A	NE
orf19.5507	Candida_albicans@C7_03700C_A	NE
orf19.6026	Candida_albicans@C1_00800C_A	NE
orf19.1598	Candida_albicans@C2_09400C_A	NE
orf19.1164	Candida_albicans@C1_11550W_A	NE
orf19.6551	Candida_albicans@C7_01740C_A	NE
orf19.3811	Candida_albicans@C4_04710W_A	NE
orf19.4826	Candida_albicans@C1_09630W_A	NE
orf19.428	Candida_albicans@C1_05370C_A	NE
orf19.640	Candida_albicans@CR_05140W_A	NE
orf19.6438	Candida_albicans@CR_08640C_A	NE
orf19.3329	Candida_albicans@C1_01400C_A	NE
orf19.5530	Candida_albicans@C6_02600W_A	NE
orf19.2067	Candida_albicans@C2_00600C_A	NE
orf19.7479	Candida_albicans@CR_00560W_A	NE
orf19.5963	Candida_albicans@C3_04940W_A	NE
orf19.1761	Candida_albicans@C2_10200W_A	NE
orf19.4006	Candida_albicans@C5_05140W_A	NE
orf19.5130	Candida_albicans@C7_03250C_B	NE
orf19.5901	Candida_albicans@C3_04470W_A	NE
orf19.1390	Candida_albicans@C2_09640W_A	NE
orf19.1220	Candida_albicans@C6_04040C_A	NE
orf19.3234.1	Candida_albicans@CR_01190C_A	NE
orf19.5818	Candida_albicans@C2_02860W_A	NE
orf19.3699	Candida_albicans@C7_02650W_A	NE
orf19.3293	Candida_albicans@C1_01050C_A	NE
orf19.147	Candida_albicans@C2_04660C_A	NE
orf19.1070	Candida_albicans@C1_04340C_A	NE
orf19.6233	Candida_albicans@C1_06770W_A	NE
orf19.1363	Candida_albicans@C2_09880C_A	NE
orf19.7561	Candida_albicans@CR_09880W_A	NE
orf19.604	Candida_albicans@CR_07940W_A	NE
orf19.1953	Candida_albicans@C5_01190W_A	NE
orf19.1580	Candida_albicans@C2_02550C_A	NE
orf19.2397	Candida_albicans@CR_03270W_A	NE
orf19.6287	Candida_albicans@CR_07620W_A	NE
orf19.5919	Candida_albicans@C3_04610W_A	NE
orf19.2762	Candida_albicans@C4_02410C_A	NE
orf19.2844	Candida_albicans@CR_02870W_A	NE
orf19.2183	Candida_albicans@C2_08000C_A	NE
orf19.3841	Candida_albicans@C4_04450C_A	NE
orf19.2182	Candida_albicans@C2_08010W_A	NE
orf19.4927	Candida_albicans@C1_12960C_A	NE
orf19.3230	Candida_albicans@CR_01240C_A	NE
orf19.7626	Candida_albicans@CR_10490W_A	NE
orf19.1803	Candida_albicans@CR_04910W_A	NE
orf19.4297	Candida_albicans@C5_02760W_A	NE
orf19.423	Candida_albicans@C1_05420W_A	NE
orf19.1989	Candida_albicans@C2_01360C_A	NE
orf19.6459	Candida_albicans@C7_02500C_A	NE
orf19.2825	Candida_albicans@CR_02650C_A	NE
orf19.781	Candida_albicans@C1_04650W_A	NE
orf19.299	Candida_albicans@C3_03030C_A	NE
orf19.5053	Candida_albicans@C1_07830C_A	NE
orf19.4871	Candida_albicans@C1_10040W_A	NE
orf19.3751	Candida_albicans@CR_02210W_A	NE
orf19.4726	Candida_albicans@C1_08680C_A	NE
orf19.3921	Candida_albicans@C5_04350C_A	NE
orf19.4088	Candida_albicans@C2_09260C_A	NE
orf19.3996	Candida_albicans@C5_05040W_A	NE
orf19.4581	Candida_albicans@C4_02100C_A	NE
orf19.1063	Candida_albicans@C1_04280C_A	NE
orf19.5437	Candida_albicans@C3_00320W_A	NE
orf19.4889	Candida_albicans@C1_10200C_A	NE
orf19.698	Candida_albicans@CR_06640C_A	NE
orf19.6498	Candida_albicans@C7_02170C_A	NE
orf19.4494	Candida_albicans@C2_04560W_A	NE
orf19.667	Candida_albicans@C1_11370C_A	NE
orf19.4497	Candida_albicans@C2_04530W_A	NE
orf19.4932	Candida_albicans@C1_13060C_A	NE
orf19.6889	Candida_albicans@C2_05780C_A	NE
orf19.7257	Candida_albicans@C1_14400C_A	NE
orf19.3369	Candida_albicans@C4_03430W_A	NE
orf19.3920	Candida_albicans@C5_04340W_A	NE
orf19.1915	Candida_albicans@C2_00070C_A	NE
orf19.7412	Candida_albicans@C3_06210C_A	NE
orf19.4764	Candida_albicans@C1_09070W_A	NE
orf19.5755	Candida_albicans@C6_03810W_A	NE
orf19.5171	Candida_albicans@C7_02890C_A	NE
orf19.1042	Candida_albicans@C1_04100C_A	NE
orf19.6740	Candida_albicans@C3_07480W_A	NE
orf19.4640	Candida_albicans@C4_01450W_A	NE
orf19.866	Candida_albicans@C2_03540W_A	NE
orf19.3765	Candida_albicans@C1_12510W_A	NE
orf19.7390	Candida_albicans@C3_06080W_A	NE
orf19.2747	Candida_albicans@C4_02540W_A	NE
orf19.3990	Candida_albicans@C5_04990W_A	NE
orf19.2715	Candida_albicans@C4_02800W_A	NE
orf19.5291	Candida_albicans@C4_04180C_A	NE
orf19.3822	Candida_albicans@C4_04590W_A	NE
orf19.4346	Candida_albicans@C5_03140C_A	NE
orf19.3647	Candida_albicans@C6_00780W_A	NE
orf19.2186	Candida_albicans@C2_07950W_A	NE
orf19.1719	Candida_albicans@C3_01320C_A	NE
orf19.4841	Candida_albicans@C1_09760C_A	NE
orf19.4199	Candida_albicans@C6_00590W_A	NE
orf19.6568	Candida_albicans@C7_01580W_A	NE
orf19.5006.1	Candida_albicans@C1_13690C_A	NE
orf19.4448	Candida_albicans@C1_07190W_A	NE
orf19.6252	Candida_albicans@C1_06590C_A	NE
orf19.1311	Candida_albicans@C4_03670W_A	NE
orf19.4312	Candida_albicans@C5_02900W_A	NE
orf19.7548	Candida_albicans@CR_09760W_A	NE
orf19.3952	Candida_albicans@C5_04670W_A	NE
orf19.6284	Candida_albicans@CR_07660C_A	NE
orf19.1033	Candida_albicans@C1_03760C_A	NE
orf19.7088	Candida_albicans@C7_00330C_A	NE
orf19.3642	Candida_albicans@C6_00820W_A	NE
orf19.2115	Candida_albicans@C2_00170C_A	NE
orf19.5143	Candida_albicans@C7_03120W_A	NE
orf19.4136	Candida_albicans@C5_01460W_A	NE
orf19.3700	Candida_albicans@C7_02640W_A	NE
orf19.3038	Candida_albicans@C1_03380W_A	NE
orf19.7604	Candida_albicans@CR_10290C_A	NE
orf19.7611	Candida_albicans@CR_10350C_A	NE
orf19.6131	Candida_albicans@CR_07380C_A	NE
orf19.728	Candida_albicans@CR_07580C_A	NE
orf19.5534	Candida_albicans@C6_02640C_A	NE
orf19.7438	Candida_albicans@C3_06500W_A	NE
orf19.1949	Candida_albicans@C5_01210W_A	NE
orf19.1911	Candida_albicans@C2_00100C_A	NE
orf19.5553	Candida_albicans@C6_02800W_A	NE
orf19.606	Candida_albicans@CR_07920W_A	NE
orf19.3544	Candida_albicans@C2_05130W_A	NE
orf19.7370	Candida_albicans@C3_05900W_A	NE
orf19.2753	Candida_albicans@C4_02490W_A	NE
orf19.831	Candida_albicans@C2_03930C_A	NE
orf19.2137	Candida_albicans@C6_04510C_A	NE
orf19.942	Candida_albicans@C5_00470C_A	NE
orf19.3607	Candida_albicans@C2_08690C_A	NE
orf19.4631	Candida_albicans@C4_01530C_A	NE
orf19.6138	Candida_albicans@CR_07300W_A	NE
orf19.5253	Candida_albicans@C1_12120W_A	NE
orf19.2046	Candida_albicans@C2_00780W_A	NE
orf19.651	Candida_albicans@CR_05020W_A	NE
orf19.4334	Candida_albicans@C5_03050C_A	NE
orf19.3641	Candida_albicans@C6_00830C_A	NE
orf19.3290	Candida_albicans@C1_01010W_A	NE
orf19.1664	Candida_albicans@C3_01820W_A	NE
orf19.7594	Candida_albicans@CR_10180W_A	NE
orf19.5784	Candida_albicans@C2_03120W_A	NE
orf19.2461	Candida_albicans@C1_05880W_A	NE
orf19.10	Candida_albicans@CR_07130C_A	NE
orf19.211	Candida_albicans@C2_08950W_A	NE
orf19.5921	Candida_albicans@C3_04630W_A	NE
orf19.7002	Candida_albicans@C3_05660C_A	NE
orf19.4905	Candida_albicans@C1_10340W_A	NE
orf19.444	Candida_albicans@C1_05220C_A	NE
orf19.1797	Candida_albicans@C4_05400C_B	NE
orf19.5924	Candida_albicans@C3_04640W_A	NE
orf19.5295	Candida_albicans@C4_04140W_A	NE
orf19.1608	Candida_albicans@C3_02360C_A	NE
orf19.5352	Candida_albicans@C2_10720C_A	NE
orf19.2157	Candida_albicans@C6_04600W_A	NE
orf19.5293	Candida_albicans@C4_04160W_A	NE
orf19.4658	Candida_albicans@C4_01290W_A	NE
orf19.4933	Candida_albicans@C1_13070C_A	NE
orf19.287	Candida_albicans@C3_02940C_A	NE
orf19.3152	Candida_albicans@C2_06700W_A	NE
orf19.2251	Candida_albicans@C2_06970W_A	NE
orf19.1291	Candida_albicans@C4_05290W_A	NE
orf19.5837	Candida_albicans@C2_02700C_A	NE
orf19.3417	Candida_albicans@C6_01690W_A	NE
orf19.819	Candida_albicans@C2_04030C_A	NE
orf19.5517	Candida_albicans@C6_02480W_A	NE
orf19.459	Candida_albicans@CR_05950C_A	NE
orf19.6432	Candida_albicans@CR_08590W_A	NE
orf19.3050	Candida_albicans@C1_03480C_A	NE
orf19.1193	Candida_albicans@C6_00330C_A	NE
orf19.4679	Candida_albicans@C4_01100C_A	NE
orf19.3795	Candida_albicans@C4_04840C_A	NE
orf19.1078	Candida_albicans@C6_04220C_B	NE
orf19.2175	Candida_albicans@C2_08100W_A	NE
orf19.5925	Candida_albicans@C3_04650W_A	NE
orf19.4950	Candida_albicans@C1_13220C_A	NE
orf19.2828	Candida_albicans@CR_02690W_A	NE
orf19.6025	Candida_albicans@C1_00810W_A	NE
orf19.1221	Candida_albicans@C6_04030W_A	NE
orf19.1659	Candida_albicans@C3_01880W_A	NE
orf19.7551	Candida_albicans@CR_09790W_A	NE
orf19.5605	Candida_albicans@C6_03180C_A	NE
orf19.2350	Candida_albicans@C1_10710C_A	NE
orf19.2835	Candida_albicans@CR_02770C_A	NE
orf19.5630	Candida_albicans@C6_03410C_A	NE
orf19.6821	Candida_albicans@C3_06810W_A	NE
orf19.6861	Candida_albicans@C4_05220C_A	NE
orf19.158	Candida_albicans@C3_01150C_A	NE
orf19.3591	Candida_albicans@C2_08800C_A	NE
orf19.1204	Candida_albicans@C6_00430C_A	NE
orf19.2194	Candida_albicans@C2_07880W_A	NE
orf19.7428	Candida_albicans@C3_06430W_A	NE
orf19.1836	Candida_albicans@C1_10650W_A	NE
orf19.1698	Candida_albicans@C3_01510W_A	NE
orf19.1136	Candida_albicans@C1_11800C_A	NE
orf19.2172	Candida_albicans@C2_08130W_A	NE
orf19.5665	Candida_albicans@C4_00380W_A	NE
orf19.2248	Candida_albicans@C2_06940C_A	NE
orf19.56	Candida_albicans@C1_05020C_A	NE
orf19.5610	Candida_albicans@C6_03230W_A	NE
orf19.3770	Candida_albicans@C4_05070C_A	NE
orf19.2179	Candida_albicans@C2_08050C_A	NE
orf19.1847	Candida_albicans@CR_06860C_A	NE
orf19.1517	Candida_albicans@C2_02030W_A	NE
orf19.2098	Candida_albicans@C2_00340C_A	NE
orf19.2641	Candida_albicans@C5_03380W_A	NE
orf19.2507	Candida_albicans@C3_01030W_A	NE
orf19.3122	Candida_albicans@C4_06890W_A	NE
orf19.7377	Candida_albicans@C3_05960W_A	NE
orf19.3715	Candida_albicans@CR_07860C_A	NE
orf19.166	Candida_albicans@CR_02560C_A	NE
orf19.4614	Candida_albicans@C4_01790W_A	NE
orf19.2848	Candida_albicans@CR_02910W_A	NE
orf19.3412	Candida_albicans@C6_01740C_A	NE
orf19.4119	Candida_albicans@C2_06010W_A	NE
orf19.6020	Candida_albicans@C1_00860W_A	NE
orf19.6214	Candida_albicans@C1_06940C_A	NE
orf19.1077	Candida_albicans@C6_04210C_A	NE
orf19.1224	Candida_albicans@C2_06680W_A	NE
orf19.6916	Candida_albicans@C7_01350C_A	NE
orf19.3686	Candida_albicans@C1_02290C_A	NE
orf19.1142	Candida_albicans@C1_11750W_A	NE
orf19.5292	Candida_albicans@C4_04170C_A	NE
orf19.6167	Candida_albicans@C3_00900C_A	NE
orf19.2791	Candida_albicans@C1_07540C_B	NE
orf19.2260	Candida_albicans@C2_07040W_A	NE
orf19.1112	Candida_albicans@C5_03820C_A	NE
orf19.4906	Candida_albicans@C1_10350C_A	NE
orf19.6346	Candida_albicans@C1_12760W_A	NE
orf19.769	Candida_albicans@C1_04750W_A	NE
orf19.2771	Candida_albicans@C4_02310W_A	NE
orf19.302	Candida_albicans@C3_03060W_A	NE
orf19.4560	Candida_albicans@C4_02270C_A	NE
orf19.7624	Candida_albicans@CR_10470C_A	NE
orf19.3539	Candida_albicans@C2_05080C_A	NE
orf19.2575	Candida_albicans@CR_01780W_A	NE
orf19.7645	Candida_albicans@CR_10620C_A	NE
orf19.6382	Candida_albicans@CR_08200C_A	NE
orf19.7441	Candida_albicans@C3_06520C_A	NE
orf19.7490	Candida_albicans@CR_00420W_A	NE
orf19.5869	Candida_albicans@C3_04260W_A	NE
orf19.2655	Candida_albicans@C5_03240W_A	NE
orf19.3555	Candida_albicans@C2_05260W_B	NE
orf19.4855	Candida_albicans@C1_09880C_A	NE
orf19.5087	Candida_albicans@C1_08120W_A	NE
orf19.2736	Candida_albicans@C4_02630C_A	NE
orf19.916	Candida_albicans@CR_06560C_A	NE
orf19.1699	Candida_albicans@C3_01500C_A	NE
orf19.1776	Candida_albicans@C2_10060C_A	NE
orf19.4005	Candida_albicans@C5_05130C_A	NE
orf19.388	Candida_albicans@C1_08430W_A	NE
orf19.793	Candida_albicans@C2_04270W_A	NE
orf19.7382	Candida_albicans@C3_06010W_A	NE
orf19.111	Candida_albicans@C6_01060C_A	NE
orf19.1940	Candida_albicans@C5_01290C_A	NE
orf19.763	Candida_albicans@C1_04790W_A	NE
orf19.238	Candida_albicans@C3_02480C_A	NE
orf19.3083	Candida_albicans@C4_07200C_A	NE
orf19.548	Candida_albicans@CR_04570C_A	NE
orf19.3013	Candida_albicans@C1_03210C_A	NE
orf19.122	Candida_albicans@C6_01150W_A	NE
orf19.6926	Candida_albicans@C3_03890W_A	NE
orf19.6529	Candida_albicans@C7_01920W_A	NE
orf19.6075	Candida_albicans@C1_00330C_A	NE
orf19.5531	Candida_albicans@C6_02610C_A	NE
orf19.2559	Candida_albicans@CR_01680C_A	NE
orf19.3561	Candida_albicans@C2_05320W_A	NE
orf19.2983	Candida_albicans@C1_02920W_A	NE
orf19.1137	Candida_albicans@C1_11790W_A	NE
orf19.1387	Candida_albicans@C2_09670C_A	NE
orf19.7404	Candida_albicans@C3_06280W_A	NE
orf19.3035	Candida_albicans@C1_03360W_A	NE
orf19.677	Candida_albicans@C1_11240C_A	NE
orf19.169	Candida_albicans@CR_02540W_A	NE
orf19.7298	Candida_albicans@CR_09020C_A	NE
orf19.807	Candida_albicans@C2_04140W_A	NE
orf19.4293	Candida_albicans@C5_02730C_A	NE
orf19.6455	Candida_albicans@C7_02550C_A	NE
orf19.124	Candida_albicans@C6_01170W_A	NE
orf19.3175	Candida_albicans@C5_01960C_A	NE
orf19.51	Candida_albicans@C1_04970W_A	NE
orf19.3058	Candida_albicans@C1_03550C_A	NE
orf19.6602	Candida_albicans@CR_09590W_A	NE
orf19.7359	Candida_albicans@C3_05780C_A	NE
orf19.956	Candida_albicans@C5_00330C_A	NE
orf19.2302	Candida_albicans@C1_11140W_A	NE
orf19.137	Candida_albicans@C6_01300W_A	NE
orf19.674	Candida_albicans@C1_11280W_A	NE
orf19.1771	Candida_albicans@C2_10100W_A	NE
orf19.5148	Candida_albicans@C7_03070C_A	NE
orf19.2065	Candida_albicans@C2_00630C_A	NE
orf19.313	Candida_albicans@C3_03140C_A	NE
orf19.309	Candida_albicans@C3_03120C_A	NE
orf19.5991	Candida_albicans@C3_05160C_A	NE
orf19.3704	Candida_albicans@CR_07750C_A	NE
