Query ID	Predicted EC number
Fusarium_graminearum@Seq_4229	EC:2.7.11.1
yHMPu5000035645_Yarrowia_divulgata@Seq_5430	EC:2.7.11.1
Arthrobotrys_oligospora@Seq_1190	EC:2.7.11.1
Tetrapisispora_phaffii@Seq_1419	EC:1.6.5.3
Saccharomyces_cerevisiae@YBL018C	EC:3.1.26.5
Neurospora_crassa@Seq_5053	EC:2.7.11.1
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4380	EC:2.3.2.27
yHMPu5000034761_Lipomyces_lipofer@Seq_3757	EC:2.3.3.16
yHMPu5000041862_Candida_golubevii@Seq_3137	EC:2.3.2.23
yHMPu5000034675_Blastobotrys_mokoenaii@Seq_5559	EC:1.6.5.3
Neurospora_crassa@Seq_1764	EC:3.6.4.12
Neurospora_crassa@Seq_1764	EC:3.6.4.13
yHAB153_Kazachstania_rosinii@Seq_2338	EC:2.7.11.1
Sclerotinia_sclerotiorum@Seq_39	EC:2.1.1.197
Saccharomyces_cerevisiae@YIL155C	EC:1.1.5.3
Saccharomyces_cerevisiae@YPR019W	EC:3.6.4.12
Saccharomyces_cerevisiae@YJR016C	EC:4.2.1.9
Neurospora_crassa@Seq_8243	EC:2.3.2.27
Metschnikowia_hawaiiensis@Seq_4312	EC:2.5.1.54
Saitoella_complicata@Seq_2708	EC:2.1.1.33
yHAB132_Kazachstania_martiniae@Seq_288	EC:1.6.5.3
yHMPu5000034952_Citeromyces_siamensis@Seq_3091	EC:2.1.1.41
yHMPu5000035707_Candida_heveicola@Seq_2758	EC:2.7.7.6
yHMPu5000034952_Citeromyces_siamensis@Seq_4877	EC:5.4.99.5
Sclerotinia_sclerotiorum@Seq_8569	EC:3.2.1.21
Botrytis_cinerea@Seq_3464	EC:2.3.2.27
Vanderwaltozyma_polyspora@Seq_4620	EC:4.1.1.1
Saccharomyces_cerevisiae@YCR008W	EC:2.7.11.1
Dekkera_bruxellensis@Seq_4001	EC:2.3.2.27
Tetrapisispora_blattae@Seq_3879	EC:2.7.11.1
yHMPu5000034605_Spencermartinsiella_europaea@Seq_6109	EC:3.2.1.4
Saccharomyces_cerevisiae@YEL038W	EC:3.1.3.77
yHMPu5000041822_Dipodascus_geniculatus@Seq_4323	EC:3.6.4.6
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_222	EC:2.7.11.17
yHMPu5000034748_Lipomyces_oligophaga@Seq_2292	EC:2.7.11.1
Aspergillus_nidulans@Seq_3389	EC:1.1.1.23
Saitoella_complicata@Seq_4745	EC:3.4.19.12
Aspergillus_nidulans@Seq_10155	EC:3.1.3.48
yHAB164_Kazachstania_aerobia@Seq_499	EC:2.7.11.1
Babjeviella_inositovora@Seq_5026	EC:4.2.1.10
Saccharomyces_cerevisiae@YJL196C	EC:2.3.1.199
yHMPu5000034631_Martiniozyma_abiesophila@Seq_418	EC:2.7.7.6
Saccharomyces_cerevisiae@YGR090W	EC:2.7.7.48
yHMPu5000034661_Dipodascus_albidus@Seq_3609	EC:1.15.1.1
Saccharomyces_cerevisiae@YPL029W	EC:3.6.4.13
yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1079	EC:2.7.7.48
Saccharomyces_cerevisiae@YHR065C	EC:3.6.4.13
Saccharomyces_cerevisiae@YJL218W	EC:2.3.1.79
