ID	compostion	coefficient	MetID	Formula	Charge	Description	chebi	kegg2	compostion_new
MNXR95719	reactant	1	MNXM5189	C4H8O	0	2-methylpropanal	chebi:48943	NA	reactant
MNXR95719	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR95719	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR95719	product	1	MNXM5188	C4H10O	0	isobutanol	chebi:46645	C14710	product
MNXR113714	product	1	MNXM147264	C27H31NO3	0	paspalicine	NA	C20553	product
MNXR113714	product	2	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113714	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	NA
MNXR113714	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR113714	reactant	1	MNXM124269	C27H33NO3	0	13-desoxypaxilline	NA	C20531	reactant
MNXR113714	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR113714	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	NA
MNXR96121	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR96121	product	1	MNXM114087	C4H7NO3	0	(2S)-2-amino-3-oxobutanoate	chebi:78948	C03508	product
MNXR96121	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR96121	reactant	1	MNXM2125	C4H9NO3	0	L-allo-threonine	chebi:58585	C05519	reactant
MNXR96121	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR100946	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR100946	product	1	MNXM188	C7H6NO2	-1	anthranilate	chebi:16567	C00108	product
MNXR100946	product	1	MNXM32	C3H7NO2	0	L-alanine	chebi:57972	"C00041;D00012;C01401"	product
MNXR100946	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR100946	reactant	1	MNXM260	C10H12N2O3	0	L-kynurenine	chebi:57959	C00328	reactant
MNXR95187	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR95187	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR95187	product	1	MNXM597	C5H10O5	0	D-xylulose	chebi:17140	C00310	product
MNXR95187	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR95187	reactant	1	MNXM801	C5H12O5	0	L-arabinitol	chebi:18403	C00532	reactant
MNXR116005	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR116005	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	product
MNXR116005	product	1	MNXM59041	C6H12O6	0	keto-L-sorbose	chebi:13172	NA	product
MNXR116005	reactant	1	MNXM3633	C6H14O6	0	L-iditol	chebi:18202	C01507	reactant
MNXR116005	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	reactant
MNXR114236	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR114236	product	1	MNXM3989	C15H23O2	-1	(2E,6E)-farnesoate	chebi:83276	C16502	reactant
MNXR114236	product	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR114236	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	NA
MNXR114236	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR114236	reactant	1	MNXM3627	C15H23O3	-1	juvenile hormone III carboxylate	chebi:83274	C16504	product
MNXR114236	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	NA
MNXR113813	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR113813	reactant	1	MNXM8155	C20H17O8	-1	(S)-5'-oxoaverantin	chebi:77933	C20502	reactant
MNXR113813	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113813	product	1	MNXM9370	C20H16O7	0	(1'S,5'S)-averufin	chebi:71537	C20574	product
MNXR113744	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113744	product	1	MNXM9227	C18H11O7	-1	versicolorin B	chebi:77951	C20575	product
MNXR113744	reactant	1	MNXM9228	C18H13O8	-1	(2S-3S)-versiconal hemiacetal	chebi:77950	C20507	reactant
MNXR113743	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR113743	product	1	MNXM26	C2H3O2	-1	acetate	chebi:30089	C00033	product
MNXR113743	product	1	MNXM9228	C18H13O8	-1	(2S-3S)-versiconal hemiacetal	chebi:77950	C20507	product
MNXR113743	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR113743	reactant	1	MNXM9229	C20H15O9	-1	(2S,3S)-versiconal hemiacetal acetate	chebi:77975	C20505	reactant
MNXR113740	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR113740	product	1	MNXM13257	C18H15O8	-1	(S)-versiconol	chebi:77947	C20508	product
MNXR113740	product	1	MNXM26	C2H3O2	-1	acetate	chebi:30089	C00033	product
MNXR113740	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR113740	reactant	1	MNXM9230	C20H17O9	-1	(3S)-versiconol acetate	chebi:72673	C20506	reactant
MNXR113711	product	1	MNXM124269	C27H33NO3	0	13-desoxypaxilline	NA	C20531	product
MNXR113711	product	2	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113711	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	NA
MNXR113711	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR113711	reactant	1	MNXM129095	C27H35NO3	0	beta-10-hydroxy-12-demethyl-11,12-dehydropaspaline	NA	C20535	reactant
MNXR113711	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR113711	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	NA
MNXR113706	product	1	MNXM146868	C28H39NO2	0	14,15-epoxyemindole-SB	NA	C20529	product
MNXR113706	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113706	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR113706	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR113706	reactant	1	MNXM147100	C28H39NO	0	emindole-SB	NA	C20527	reactant
MNXR113706	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR113706	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR113675	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR113675	product	1	MNXM157	CH4O	0	methanol	chebi:17790	C00132	product
MNXR113675	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113675	product	1	MNXM3898	C17H12O6	0	aflatoxin B1	chebi:2504	C06800	product
MNXR113675	product	2	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	NA
MNXR113675	reactant	2	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR113675	reactant	1	MNXM3522	C19H14O6	0	8-O-methylsterigmatocystin	chebi:18171	C03686	reactant
MNXR113675	reactant	2	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR113675	reactant	2	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	NA
MNXR113663	reactant	1	MNXM11389	C18H14O6	0	dihydrosterigmatocystin	chebi:72677	C20445	reactant
MNXR113663	reactant	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR113663	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR113663	product	1	MNXM19	C14H20N6O5S	0	S-adenosyl-L-homocysteine	chebi:57856	C00021	product
MNXR113663	product	1	MNXM8542	C19H16O6	0	8-O-methyldihydrosterigmatocystin	chebi:72678	C03944	product
MNXR113544	product	1	MNXM172	C4H5O3	-1	succinate semialdehyde	chebi:57706	C00232	product
MNXR113544	product	1	MNXM32	C3H7NO2	0	L-alanine	chebi:57972	"C00041;D00012;C01401"	product
MNXR113544	reactant	1	MNXM192	C4H9NO2	0	4-aminobutanoate	chebi:59888	"C00334;D00058"	reactant
MNXR113544	reactant	1	MNXM23	C3H3O3	-1	pyruvate	chebi:15361	C00022	reactant
MNXR112068	reactant	1	MNXM135	C20H31O2	-1	(5Z,8Z,11Z,14Z)-eicosatetraenoate	chebi:32395	C00219	reactant
MNXR112068	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR112068	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR112068	product	1	MNXM462	C20H29O3	-1	leukotriene A4	chebi:57463	C00909	product
MNXR111180	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR111180	product	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	NA
MNXR111180	product	1	MNXM1541	C40H56O	0	beta-cryptoxanthin	chebi:10362	C08591	reactant
MNXR111180	product	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR111180	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR111180	reactant	1	MNXM403	C40H56O2	0	all-trans-zeaxanthin	chebi:27547	C06098	product
MNXR111180	reactant	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	NA
MNXR111179	product	1	MNXM1541	C40H56O	0	beta-cryptoxanthin	chebi:10362	C08591	product
MNXR111179	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR111179	product	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	NA
MNXR111179	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR111179	reactant	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	NA
MNXR111179	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR111179	reactant	1	MNXM614	C40H56	0	all-trans-beta-carotene	chebi:17579	C02094	reactant
MNXR110770	product	1	MNXM1511	C18H31O4	-1	(8R,9Z,12Z)-8-hydroperoxyoctadeca-9,12-dienoate	chebi:58659	C14831	product
MNXR110770	reactant	1	MNXM293	C18H31O2	-1	(9Z,12Z)-octadecadienoate	chebi:30245	C01595	reactant
MNXR110770	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR110582	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR110582	product	1	MNXM472	C6H4O5	-2	maleylacetate	chebi:16468	C02222	product
MNXR110582	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR110582	reactant	1	MNXM4850	C6H3O4	-1	trans-4-carboxymethylenebut-2-en-4-olide	chebi:38107	C12838	reactant
MNXR108508	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR108508	product	1	MNXM472	C6H4O5	-2	maleylacetate	chebi:16468	C02222	product
MNXR108508	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR108508	reactant	1	MNXM2084	C6H3O4	-1	4-carboxylatomethylenebut-2-en-4-olide	chebi:57263	C04431	reactant
MNXR96209	product	1	MNXM144	C3H7NO2	0	beta-alanine	chebi:57966	"C00099;D07561"	product
MNXR96209	product	1	MNXM3309	C7H11N3O2	0	1-methylhistidine zwitterion	chebi:133608	C01152	product
MNXR96209	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR96209	reactant	1	MNXM2639	C10H16N4O3	0	anserine	chebi:58445	C01262	reactant
MNXR107954	reactant	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR107954	reactant	1	MNXM2284	C18H12O6	0	sterigmatocystin	chebi:18227	C00961	reactant
MNXR107954	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR107954	product	1	MNXM19	C14H20N6O5S	0	S-adenosyl-L-homocysteine	chebi:57856	C00021	product
MNXR107954	product	1	MNXM3522	C19H14O6	0	8-O-methylsterigmatocystin	chebi:18171	C03686	product
MNXR107920	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR107920	product	1	MNXM462	C20H29O3	-1	leukotriene A4	chebi:57463	C00909	product
MNXR107920	reactant	1	MNXM808	C20H31O4	-1	(5S)-hydroperoxy-(6E,8Z,11Z,14Z)-eicosatetraenoate	chebi:57450	C05356	reactant
MNXR107663	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR107663	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR107663	product	1	MNXM383	C10H8NO2	-1	(indol-3-yl)acetate	chebi:30854	C00954	product
MNXR107663	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR107663	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR107663	reactant	1	MNXM518	C10H9NO	0	indole-3-acetaldehyde	chebi:18086	C00637	reactant
MNXR107660	product	1	MNXM254	CHN	0	hydrogen cyanide	chebi:18407	C01326	product
MNXR107660	product	1	MNXM577	C7H6O2	0	4-hydroxybenzaldehyde	chebi:17597	C00633	product
MNXR107660	reactant	1	MNXM768	C8H7NO2	0	(S)-4-hydroxymandelonitrile	chebi:16660	C03742	reactant
MNXR107457	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR107457	product	1	MNXM1230	C18H21O5S	-1	estrone 3-sulfate	chebi:60050	C02538	product
MNXR107457	product	1	MNXM45	C10H11N5O10P2	-4	adenosine 3',5'-bisphosphate	chebi:58343	C00054	product
MNXR107457	reactant	1	MNXM327	C18H22O2	0	estrone	chebi:17263	C00468	reactant
MNXR107457	reactant	1	MNXM49	C10H11N5O13P2S	-4	3'-phosphoadenylyl sulfate	chebi:58339	C00053	reactant
MNXR95850	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR95850	product	1	MNXM1745	C5H6N2O	0	imidazole-4-acetaldehyde	chebi:27398	C05130	product
MNXR95850	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR95850	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR95850	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR95850	reactant	1	MNXM635	C5H10N3	1	histamine	chebi:58432	"C00388;D08040"	reactant
MNXR107323	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR107323	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR107323	product	1	MNXM521	C20H27O2	-1	all-trans-retinoate	chebi:35291	C00777	product
MNXR107323	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR107323	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR107323	reactant	1	MNXM425	C20H28O	0	all-trans-retinal	chebi:17898	C00376	reactant
MNXR107077	reactant	1	MNXM135	C20H31O2	-1	(5Z,8Z,11Z,14Z)-eicosatetraenoate	chebi:32395	C00219	reactant
MNXR107077	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR107077	product	1	MNXM808	C20H31O4	-1	(5S)-hydroperoxy-(6E,8Z,11Z,14Z)-eicosatetraenoate	chebi:57450	C05356	product
MNXR97969	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR97969	product	1	MNXM187	C2H7NO4P	-1	phosphoethanolamine	chebi:58190	C00346	product
MNXR97969	product	1	MNXM7	C10H12N5O10P2	-3	ADP	chebi:456216	"C00008;G11113"	product
MNXR97969	reactant	1	MNXM218	C2H8NO	1	ethanolamine	chebi:57603	"C00189;D05074"	reactant
MNXR97969	reactant	1	MNXM3	C10H12N5O13P3	-4	ATP	chebi:30616	"C00002;D08646"	reactant
MNXR99131	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR99131	product	1	MNXM108	C16H31O2	-1	hexadecanoate	chebi:7896	"C00249;D05341"	product
MNXR99131	product	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	product
MNXR99131	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR99131	reactant	1	MNXM88	C37H62N7O17P3S	-4	hexadecanoyl-CoA	chebi:57379	C00154	reactant
MNXR103334	reactant	1	MNXM118	C4H14N2	2	putrescine	chebi:326268	C00134	reactant
MNXR103334	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR103334	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR103334	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR103334	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR103334	product	1	MNXM422	C4H10NO	1	4-aminobutanal	chebi:58264	C00555	product
MNXR106811	product	2	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR106811	product	1	MNXM126	C3H4O7P	-3	3-phospho-D-glycerate	chebi:58272	C00197	product
MNXR106811	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR106811	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR106811	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR106811	reactant	1	MNXM74	C3H5O6P	-2	D-glyceraldehyde 3-phosphate	chebi:59776	"C00118;C00661"	reactant
MNXR106602	reactant	1	MNXM157	CH4O	0	methanol	chebi:17790	C00132	reactant
MNXR106602	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR106602	product	1	MNXM22	H2O2	0	H2O2	chebi:16240	C00027	product
MNXR106602	product	1	MNXM56	CH2O	0	formaldehyde	chebi:16842	C00067	product
MNXR105091	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR105091	product	2	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR105091	product	1	MNXM69	C2HO3	-1	glyoxylate	chebi:36655	C00048	product
MNXR105091	reactant	2	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR105091	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR105091	reactant	1	MNXM490	C3H5N2O4	-1	(S)-ureidoglycolate	chebi:57296	"C00603;C02766"	reactant
MNXR106455	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR106455	product	1	MNXM2873	C15H20N2O16P2	-2	UDP-4-dehydro-6-deoxy-alpha-D-glucose	chebi:85329	C04089	product
MNXR106455	reactant	1	MNXM52	C15H22N2O17P2	-2	UDP-D-glucose	chebi:58367	"C00029;G10608"	reactant
MNXR95394	reactant	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR95394	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR95394	product	1	MNXM1128	C4H7NO2	0	1-aminocyclopropane-1-carboxylate	chebi:58360	C01234	product
MNXR95394	product	1	MNXM150	C11H15N5O3S	0	S-methyl-5'-thioadenosine	chebi:17509	C00170	product
MNXR99561	product	4	MNXM196	Fe	3	Fe(3+)	chebi:29034	C14819	product
MNXR99561	product	2	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR99561	reactant	4	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR99561	reactant	4	MNXM111	Fe	2	Fe(2+)	chebi:29033	C14818	reactant
MNXR99561	reactant	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR110365	reactant	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR110365	reactant	1	MNXM3188	C31H40N7O20P3S	-4	5-hydroxyferuloyl-CoA	chebi:31136	C12203	reactant
MNXR110365	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR110365	product	1	MNXM19	C14H20N6O5S	0	S-adenosyl-L-homocysteine	chebi:57856	C00021	product
MNXR110365	product	1	MNXM953	C32H42N7O20P3S	-4	sinapoyl-CoA	chebi:57393	C00411	product
MNXR107243	reactant	1	MNXM16	C15H23N6O5S	1	S-adenosyl-L-methionine	chebi:59789	C00019	reactant
MNXR107243	reactant	1	MNXM443	C30H38N7O19P3S	-4	caffeoyl-CoA	chebi:57372	C00323	reactant
MNXR107243	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR107243	product	1	MNXM19	C14H20N6O5S	0	S-adenosyl-L-homocysteine	chebi:57856	C00021	product
MNXR107243	product	1	MNXM406	C31H40N7O19P3S	-4	feruloyl-CoA	chebi:57276	C00406	product
MNXR100336	product	1	MNXM189	C3H5O4	-1	D-glycerate	chebi:16659	C00258	product
MNXR100336	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR100336	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR100336	reactant	1	MNXM392	C3H3O4	-1	3-hydroxypyruvate	chebi:17180	C00168	reactant
MNXR100336	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR100332	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR100332	reactant	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	reactant
MNXR100332	reactant	1	MNXM69	C2HO3	-1	glyoxylate	chebi:36655	C00048	reactant
MNXR100332	product	1	MNXM222	C2H3O3	-1	glycolate	chebi:29805	C00160	product
MNXR100332	product	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	product
MNXR107434	product	1	MNXM11	HO7P2	-3	diphosphate	chebi:33019	C00013	product
MNXR107434	product	1	MNXM3377	C15H24	0	trichodiene	chebi:15861	C01860	product
MNXR107434	reactant	1	MNXM34	C15H25O7P2	-3	(2E,6E)-farnesyl diphosphate	chebi:175763	C00448	reactant
MNXR102549	product	1	MNXM508	C6H11O9P	-2	beta-D-glucose 6-phosphate	chebi:58247	C01172	product
MNXR102549	reactant	1	MNXM679	C6H11O9P	-2	beta-D-glucose 1-phosphate	chebi:57684	C00663	reactant
MNXR100014	product	1	MNXM11	HO7P2	-3	diphosphate	chebi:33019	C00013	product
MNXR100014	product	1	MNXM89795	C15H22N2O17P2	-2	UDP-alpha-D-galactose	chebi:66914	"C00052;G10609"	product
MNXR100014	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR100014	reactant	1	MNXM121	C9H11N2O15P3	-4	UTP	chebi:46398	C00075	reactant
MNXR100014	reactant	1	MNXM336	C6H11O9P	-2	alpha-D-galactose 1-phosphate	chebi:58336	C00446	reactant
MNXR95923	reactant	1	MNXM20	C5H4O5	-2	2-oxoglutarate	chebi:16810	C00026	reactant
MNXR95923	reactant	1	MNXM61	C5H11NO2S	0	L-methionine	chebi:57844	"C00073;D00019;C01733;D04983;D04984"	reactant
MNXR95923	product	1	MNXM276	C5H7O3S	-1	4-methylthio-2-oxobutanoate	chebi:16723	C01180	product
MNXR95923	product	1	MNXM89557	C5H8NO4	-1	L-glutamate	chebi:29985	"C00025;D00007;C00302;D04341"	product
MNXR112869	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR112869	product	2	MNXM228	NO	0	nitric oxide	chebi:16480	C00533	product
MNXR112869	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	product
MNXR112869	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR112869	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	reactant
MNXR112869	reactant	1	MNXM579	N2O	0	nitrous oxide	chebi:17045	C00887	reactant
MNXR101954	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR101954	reactant	1	MNXM10	C21H27N7O14P2	-2	NADH	chebi:57945	C00004	reactant
MNXR101954	reactant	2	MNXM228	NO	0	nitric oxide	chebi:16480	C00533	reactant
MNXR101954	product	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR101954	product	1	MNXM579	N2O	0	nitrous oxide	chebi:17045	C00887	product
MNXR101954	product	1	MNXM8	C21H26N7O14P2	-1	NAD(+)	chebi:57540	"C00003;D00002"	product
MNXR96800	product	1	MNXM118	C4H14N2	2	putrescine	chebi:326268	C00134	product
MNXR96800	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR96800	product	1	MNXM15	H4N	1	NH4(+)	chebi:28938	C01342	product
MNXR96800	reactant	2	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR96800	reactant	1	MNXM1243	C5H14N3O	1	N-carbamoylputrescine	chebi:58318	C00436	reactant
MNXR96800	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR102247	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	product
MNXR102247	product	1	MNXM716	C6H6O5	-2	3-oxoadipate	chebi:15775	C00846	product
MNXR102247	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR102247	reactant	1	MNXM829	C6H5O4	-1	(4,5-dihydro-5-oxofuran-2-yl)-acetate	chebi:58425	C03586	reactant
MNXR107245	reactant	1	MNXM12	C21H32N7O16P3S	-4	CoA	chebi:57287	C00010	reactant
MNXR107245	reactant	1	MNXM1546	C16H17O9	-1	chlorogenate	chebi:57644	"C00852;C17147"	reactant
MNXR107245	product	1	MNXM443	C30H38N7O19P3S	-4	caffeoyl-CoA	chebi:57372	C00323	product
MNXR107245	product	1	MNXM474	C7H11O6	-1	L-quinate	chebi:29751	C00296	product
MNXR113881	product	1	MNXM23	C3H3O3	-1	pyruvate	chebi:15361	C00022	product
MNXR113881	product	1	MNXM7478	C3H6O3	0	L-glyceraldehyde	chebi:27975	C02426	product
MNXR113881	reactant	1	MNXM91910	C6H9O6	-1	2-dehydro-3-deoxy-L-galactonate	chebi:75545	C20680	reactant
MNXR106974	product	1	MNXM1231	CH3NO	0	formamide	chebi:16397	C00488	product
MNXR106974	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	reactant
MNXR106974	reactant	1	MNXM254	CHN	0	hydrogen cyanide	chebi:18407	C01326	reactant
MNXR107402	product	1	MNXM13	CO2	0	CO2	chebi:16526	C00011	product
MNXR107402	product	1	MNXM1747	C5H4O4	-2	itaconate	chebi:17240	C00490	product
MNXR107402	reactant	1	MNXM1	H	1	H(+)	chebi:15378	C00080	reactant
MNXR107402	reactant	1	MNXM813	C6H3O6	-3	cis-aconitate	chebi:16383	C00417	reactant
MNXR113674	product	2	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR113674	product	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
MNXR113674	product	1	MNXM6	C21H26N7O17P3	-4	NADPH	chebi:57783	C00005	NA
MNXR113674	product	1	MNXM8323	C20H19O7	-1	(1'S)-averantin	chebi:77899	C20499	reactant
MNXR113674	reactant	1	MNXM2	H2O	0	H2O	chebi:15377	C00001	product
MNXR113674	reactant	1	MNXM5	C21H25N7O17P3	-3	NADP(+)	chebi:58349	C00006	NA
MNXR113674	reactant	1	MNXM9369	C20H20O8	0	(1'S,5'R)-5'-hydroxyaverantin	chebi:71536	C20501	product
MNXR113673	product	1	MNXM1	H	1	H(+)	chebi:15378	C00080	NA
MNXR113673	product	1	MNXM4	O2	0	O2	chebi:15379	C00007	reactant
