Query ID	Predicted EC number
Saccharomyces_cerevisiae@YCR012W	EC:2.7.2.3
Saccharomyces_cerevisiae@YBR058C	EC:3.4.19.12
Saccharomyces_cerevisiae@YKL035W	EC:2.7.7.9
Ascoidea_asiatica@Seq_3038	EC:2.7.11.1
Saccharomyces_cerevisiae@YOL064C	EC:3.1.3.7
Saccharomyces_cerevisiae@YKL026C	EC:1.11.1.12
Saccharomyces_cerevisiae@YEL029C	EC:2.7.1.35
Saccharomyces_cerevisiae@YOR099W	EC:2.4.1.131
Metschnikowia_continentalis@Seq_3040	EC:1.6.5.3
Spathaspora_hagerdaliae@Seq_4311	EC:2.4.1.131
yHMPu5000035703_Cyberlindnera_americana@Seq_3447	EC:1.6.5.3
Ascoidea_rubescens@Seq_2337	EC:2.7.7.19
Ascoidea_rubescens@Seq_2337	EC:2.7.11.1
yHMPu5000034890_Ogataea_ramenticola@Seq_1912	EC:2.7.7.19
yHMPu5000034952_Citeromyces_siamensis@Seq_6175	EC:3.4.25.1
Saccharomyces_cerevisiae@YDL064W	EC:2.3.2.23
Nakazawaea_peltata@Seq_1258	EC:2.3.2.27
yHMPu5000035703_Cyberlindnera_americana@Seq_949	EC:2.7.11.17
yHMPu5000034614_Saturnispora_silvae@Seq_3485	EC:2.7.11.1
yHMPu5000034605_Spencermartinsiella_europaea@Seq_3355	EC:3.2.1.22
