ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
DEPHOSPHOCOAKIN-RXN	dephospho-CoA kinase	ATP[s] + 3'-dephospho-CoA[s] => ADP[s] + coenzyme A[s] + H+[s]	ec-code/2.7.1.24	genemark-flattened_line_36-processed-gene-0.149-mRNA-1_1	0	1000			rhea/18246;kegg.reaction/R00130	coenzyme A biosynthesis II (eukaryotic);coenzyme A biosynthesis I (prokaryotic)				2
DEOXYINOPHOSPHOR-RXN	deoxyinosine phosphorylase	2'-deoxyinosine[s] + phosphate[s] <=> 2-deoxy-alpha-D-ribose 1-phosphate[s] + hypoxanthine[s]	ec-code/2.4.2.1	genemark-flattened_line_68-processed-gene-0.41-mRNA-1_1	-1000	1000			rhea/27753;kegg.reaction/R02748	purine deoxyribonucleosides degradation II;purine deoxyribonucleosides degradation I				2
DEOXYHYPUSINE-MONOOXYGENASE-RXN	deoxyhypusine hydroxylase	CPD-9973[s] + Donor-H2[s] + oxygen[s] => Acceptor[s] + EIF5A-HYPUSINE[s] + H2O[s]	ec-code/1.14.99.29	genemark-flattened_line_6-processed-gene-4.265-mRNA-1_1	0	1000			rhea/14102;kegg.reaction/R04437	hypusine biosynthesis				2
DEOXYGUANPHOSPHOR-RXN	deoxyguanosine phosphorylase	2'-deoxyguanosine[s] + phosphate[s] <=> 2-deoxy-alpha-D-ribose 1-phosphate[s] + guanine[s]	ec-code/2.4.2.1	genemark-flattened_line_68-processed-gene-0.41-mRNA-1_1	-1000	1000			rhea/27741;kegg.reaction/R01969	purine deoxyribonucleosides degradation II;purine deoxyribonucleosides degradation I				2
RXN-14671	3-dimethylallyl-4-hydroxyphenylpyruvate oxygenase	3-dimethylallyl-4-hydroxyphenylpyruvate[s] + oxygen[s] => CO2[s] + 3-dimethylallyl-4-hydroxymandelate[s]	ec-code/1.13.11.83	genemark-flattened_line_10-processed-gene-2.44-mRNA-1_1	0	1000				3-dimethylallyl-4-hydroxybenzoate biosynthesis			pubmed/12777382	2
RXN-14670	3-dimethylallyl-4-hydroxymandelate oxygenase	3-dimethylallyl-4-hydroxymandelate[s] + oxygen[s] => CO2[s] + 3-dimethylallyl-4-hydroxybenzoate[s] + H2O[s]	ec-code/1.13.12.23	genemark-flattened_line_10-processed-gene-2.44-mRNA-1_1	0	1000				3-dimethylallyl-4-hydroxybenzoate biosynthesis				2
DEOXYADENYLATE-KINASE-RXN	dAMP kinase	ATP[s] + dAMP[s] => ADP[s] + dADP[s]	ec-code/2.7.4.13;ec-code/2.7.4.11	maker-flattened_line_16-augustus-gene-2.80-mRNA-1_1 or genemark-flattened_line_72-processed-gene-0.43-mRNA-1_1	0	1000			rhea/23101;kegg.reaction/R01547	purine deoxyribonucleosides salvage				2
DCMP-DEAMINASE-RXN	deoxycytidylate deaminase;dCMP deaminase	dCMP[s] + H+[s] + H2O[s] => ammonium[s] + dUMP[s]	ec-code/3.5.4.12	genemark-flattened_line_42-processed-gene-0.76-mRNA-1_1	0	1000			rhea/22925;kegg.reaction/R01663	pyrimidine deoxyribonucleotides biosynthesis from CTP				2
DCDPKIN-RXN	dCDP kinase	ATP[s] + dCDP[s] => ADP[s] + dCTP[s]	ec-code/2.7.4.6	augustus_masked-flattened_line_24-processed-gene-1.163-mRNA-1_1	0	1000			rhea/27679;kegg.reaction/R02326	pyrimidine deoxyribonucleotides biosynthesis from CTP;pyrimidine deoxyribonucleotide phosphorylation;pyrimidine deoxyribonucleotides de novo biosynthesis IV;pyrimidine deoxyribonucleotides de novo biosynthesis I;pyrimidine deoxyribonucleotides de novo biosynthesis III;superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)				2
DAHPSYN-RXN	3-deoxy-7-phosphoheptulonate synthase;DAHP synthase	D-erythrose 4-phosphate[s] + phosphoenolpyruvate[s] + H2O[s] <=> 3-deoxy-D-arabino-heptulosonate 7-phosphate[s] + phosphate[s]	ec-code/2.5.1.54	snap_masked-flattened_line_48-processed-gene-0.52-mRNA-1_1	-1000	1000			rhea/14720;kegg.reaction/R01826	3-dehydroquinate biosynthesis I				2
DADPKIN-RXN	dADP kinase	ATP[s] + dADP[s] => ADP[s] + dATP[s]	ec-code/2.7.4.6	augustus_masked-flattened_line_24-processed-gene-1.163-mRNA-1_1	0	1000			rhea/27675;kegg.reaction/R01137	adenosine deoxyribonucleotides de novo biosynthesis II;adenosine deoxyribonucleotides de novo biosynthesis;purine deoxyribonucleosides salvage				2
D-XYLULOSE-REDUCTASE-RXN	D-xylitol dehydrogenase;NAD-xylitol dehydrogenase;NAD+-dependent xylitol dehydrogenase;NAD-dependent xylitol dehydrogenase	NAD+[s] + xylitol[s] <=> D-xylulose[s] + NADH[s] + H+[s]	ec-code/1.1.1.9	genemark-flattened_line_10-processed-gene-1.117-mRNA-1_1	-1000	1000			rhea/20436;kegg.reaction/R01896	xylitol degradation				2
D-RIBULOKIN-RXN	D-ribulokinase	ATP[s] + D-ribulose[s] <=> ADP[s] + H+[s] + D-ribulose 5-phosphate[s]	ec-code/2.7.1.47	genemark-flattened_line_26-processed-gene-1.257-mRNA-1_1	-1000	1000			rhea/17604;kegg.reaction/R01526	D-arabinose degradation II;ribitol degradation				2
CYTIKIN-RXN	cytidine kinase	ATP[s] + cytidine[s] => ADP[s] + CMP[s] + H+[s]	ec-code/2.7.1.213	genemark-flattened_line_2-processed-gene-0.82-mRNA-1_1	0	1000			rhea/24675;kegg.reaction/R00513	nucleoside and nucleotide degradation (archaea);pyrimidine ribonucleosides salvage I				2
CYTIDEAM2-RXN	cytidine deaminase	cytidine[s] + H+[s] + H2O[s] => ammonium[s] + uridine[s]	ec-code/3.5.4.5	genemark-flattened_line_36-processed-gene-0.150-mRNA-1_1	0	1000			rhea/16069;kegg.reaction/R01878	pyrimidine ribonucleosides salvage I;pyrimidine ribonucleosides degradation;pyrimidine ribonucleosides salvage II				2
CYTIDEAM-RXN	2'-deoxycytidine deaminase	2'-deoxycytidine[s] + H+[s] + H2O[s] => ammonium[s] + 2'-deoxyuridine[s]	ec-code/3.5.4.5	genemark-flattened_line_36-processed-gene-0.150-mRNA-1_1	0	1000			rhea/13434;kegg.reaction/R02485	pyrimidine deoxyribonucleosides degradation;pyrimidine deoxyribonucleosides salvage				2
CYTDEAM-RXN	cytosine deaminase	cytosine[s] + H+[s] + H2O[s] => ammonium[s] + uracil[s]	ec-code/3.5.4.1	genemark-flattened_line_46-processed-gene-0.104-mRNA-1_1	0	1000			rhea/20606;kegg.reaction/R00974	pyrimidine ribonucleosides salvage III;pyrimidine nucleobases salvage II				2
CYSTEINE-DIOXYGENASE-RXN	cysteine dioxygenase	L-cysteine[s] + oxygen[s] => 3-sulfino-L-alanine[s] + H+[s]	ec-code/1.13.11.20	genemark-flattened_line_20-processed-gene-2.29-mRNA-1_1	0	1000			rhea/20442;kegg.reaction/R00893	taurine biosynthesis I;L-cysteine degradation I				2
CYSTATHIONINE-BETA-LYASE-RXN	cystathionine beta-lyase;L-cystathionine beta-lyase	L-cystathionine[s] + H2O[s] => ammonium[s] + L-homocysteine[s] + pyruvate[s]	ec-code/4.4.1.13	maker-flattened_line_0-augustus-gene-2.159-mRNA-1_1 or genemark-flattened_line_0-processed-gene-7.22-mRNA-1_1	0	1000			rhea/13966	homocysteine and cysteine interconversion				2
CTPSYN-RXN	CTP synthetase;CTP synthase	ATP[s] + L-glutamine[s] + UTP[s] + H2O[s] => ADP[s] + CTP[s] + L-glutamate[s] + 2 H+[s] + phosphate[s]	ec-code/6.3.4.2	genemark-flattened_line_16-processed-gene-2.157-mRNA-1_1	0	1000			rhea/26427;kegg.reaction/R00573	UTP and CTP dephosphorylation I;UTP and CTP de novo biosynthesis;UTP and CTP dephosphorylation II				2
RXN-14322	4-amino-3-methoxybenzoate:hexaprenyl-diphosphate hexaprenyltransferase	all-trans-hexaprenyl diphosphate[s] + 4-amino-3-methoxybenzoate[s] => 3-hexaprenyl-4-amino-5-methoxybenzoate[s] + diphosphate[s]	ec-code/2.5.1	genemark-flattened_line_16-processed-gene-1.100-mRNA-1_1	0	1000				ubiquinol-6 bypass biosynthesis (eukaryotic)			pubmed/22593570	2
CITSYN-RXN	citrate synthase	acetyl-CoA[s] + oxaloacetate[s] + H2O[s] => citrate[s] + coenzyme A[s] + H+[s]	ec-code/2.3.3.16;ec-code/2.3.3.1	genemark-flattened_line_26-processed-gene-1.252-mRNA-1_1	0	1000			rhea/16846;kegg.reaction/R00351;kegg.reaction/R00351	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase);methylaspartate cycle;TCA cycle II (plants and fungi);TCA cycle I (prokaryotic);TCA cycle III (animals);partial TCA cycle (obligate autotrophs);TCA cycle VII (acetate-producers);TCA cycle IV (2-oxoglutarate decarboxylase);ethylene biosynthesis V (engineered);glyoxylate cycle;L-glutamine biosynthesis III;mixed acid fermentation;TCA cycle VIII (helicobacter)				2
RXN-14320	vanillate:hexaprenyl-diphosphate hexaprenyltransferase	all-trans-hexaprenyl diphosphate[s] + vanillate[s] => 3-methoxy-4-hydroxy-5-all-trans-hexaprenylbenzoate[s] + diphosphate[s]	ec-code/2.5.1	genemark-flattened_line_16-processed-gene-1.100-mRNA-1_1	0	1000				ubiquinol-6 bypass biosynthesis (eukaryotic)			pubmed/22593570	2
RXN-14319	3,4-dihydroxybenzoate:hexaprenyl-diphosphate hexaprenyltransferaase	protocatechuate[s] + all-trans-hexaprenyl diphosphate[s] => 3,4-dihydroxy-5-all-trans-hexaprenylbenzoate[s] + diphosphate[s]	ec-code/2.5.1	genemark-flattened_line_16-processed-gene-1.100-mRNA-1_1	0	1000				ubiquinol-6 bypass biosynthesis (eukaryotic)			pubmed/22593570	2
RXN-14298	2-hexaprenyl-3-methyl-6-methoxyaminophenol deaminase/hydroxylase	2-hexaprenyl-3-methyl-6-methoxyaminophenol[s] + oxygen[s] + 5 H+[s] + 4 Reduced-ferredoxins[s] => 6-methoxy-3-methyl-2-all-trans-hexaprenyl-1,4-benzoquinol[s] + ammonium[s] + 4 Oxidized-ferredoxins[s] + H2O[s]	ec-code/1.14.15	genemark-flattened_line_44-processed-gene-0.156-mRNA-1_1	0	1000				ubiquinol-6 biosynthesis from 4-aminobenzoate (yeast);ubiquinol-6 bypass biosynthesis (eukaryotic)			pubmed/22593570	2
RXN-14297	2-hexaprenyl-6-methoxyaminophenol deaminase/hydroxylase	2-hexaprenyl-6-methoxyaminophenol[s] + oxygen[s] + 5 H+[s] + 4 Reduced-ferredoxins[s] => 2-methoxy-6-all trans-hexaprenyl-1,4-benzoquinol[s] + ammonium[s] + 4 Oxidized-ferredoxins[s] + H2O[s]	ec-code/1.14.15	genemark-flattened_line_44-processed-gene-0.156-mRNA-1_1	0	1000				ubiquinol-6 biosynthesis from 4-aminobenzoate (yeast);ubiquinol-6 bypass biosynthesis (eukaryotic)			pubmed/22593570	2
RXN-14296	2-hexaprenyl-6-methoxyaminophenol C-methyltransferase	2-hexaprenyl-6-methoxyaminophenol[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + 2-hexaprenyl-3-methyl-6-methoxyaminophenol[s] + H+[s]	ec-code/2.1.1.201	genemark-flattened_line_100-processed-gene-0.8-mRNA-1_1	0	1000				ubiquinol-6 biosynthesis from 4-aminobenzoate (yeast);ubiquinol-6 bypass biosynthesis (eukaryotic)			pubmed/22593570	2
RXN-14293	3-hexaprenyl-4-amino-5-hydroxybenzoate O-methyltransferase	3-hexaprenyl-4-amino-5-hydroxybenzoate[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + 3-hexaprenyl-4-amino-5-methoxybenzoate[s] + H+[s]	ec-code/2.1.1.64	genemark-flattened_line_4-processed-gene-3.46-mRNA-1_1	0	1000				ubiquinol-6 biosynthesis from 4-aminobenzoate (yeast)			pubmed/22593570	2
RXN-14292	3-hexaprenyl-4-aminobenzoate monooxygenase	3-hexaprenyl-4-aminobenzoate[s] + oxygen[s] + 2 H+[s] + 2 Reduced-ferredoxins[s] => 3-hexaprenyl-4-amino-5-hydroxybenzoate[s] + 2 Oxidized-ferredoxins[s] + H2O[s]	ec-code/1.14.15.M57	genemark-flattened_line_44-processed-gene-0.156-mRNA-1_1	0	1000				ubiquinol-6 biosynthesis from 4-aminobenzoate (yeast)			pubmed/22593570	2
RXN-14291	4-aminobenzoate:hexaprenyl-diphosphate hexaprenyltransferase	all-trans-hexaprenyl diphosphate[s] + 4-aminobenzoate[s] => 3-hexaprenyl-4-aminobenzoate[s] + diphosphate[s]	ec-code/2.5.1	genemark-flattened_line_16-processed-gene-1.100-mRNA-1_1	0	1000				ubiquinol-6 biosynthesis from 4-aminobenzoate (yeast)			pubmed/22593570	2
CHORISMATEMUT-RXN	chorismate mutase	chorismate[s] <=> prephenate[s]	ec-code/5.4.99.5	genemark-flattened_line_30-processed-gene-1.164-mRNA-1_1	-1000	1000			rhea/13900;kegg.reaction/R01715	L-tyrosine biosynthesis I;bacilysin biosynthesis;L-tyrosine biosynthesis II;L-phenylalanine biosynthesis I;salinosporamide A biosynthesis;L-tyrosine biosynthesis III;L-phenylalanine biosynthesis II				2
CHORISMATE-SYNTHASE-RXN	chorismate synthase	5-enolpyruvoyl-shikimate 3-phosphate[s] => chorismate[s] + phosphate[s]	ec-code/4.2.3.5	genemark-flattened_line_0-processed-gene-1.16-mRNA-1_1	0	1000			rhea/21021;kegg.reaction/R01714	chorismate biosynthesis from 3-dehydroquinate				2
RXN-14250	sphinganine C4-monooxygenase;dihydroceramide C4-hydroxylase;sphingolipid 4-monooxygenase	CPD3DJ-82[s] + 2 FERROCYTOCHROME-B5[s] + oxygen[s] + 2 H+[s] => 2 FERRICYTOCHROME-B5[s] + Phytoceramides[s] + H2O[s]	ec-code/1.14.18.5	genemark-flattened_line_6-processed-gene-1.123-mRNA-1_1	0	1000			rhea/33532	sphingolipid biosynthesis (plants)				2
RXN-9669	oleoyl-lipid 12-desaturase;fatty acid desaturase	2 FERROCYTOCHROME-B5[s] + oxygen[s] + Oleoyl-lipid[s] + 2 H+[s] => 2 FERRICYTOCHROME-B5[s] + Linoleoyl-groups[s] + 2 H2O[s]	ec-code/1.14.19.22	genemark-flattened_line_30-processed-gene-1.135-mRNA-1_1	0	1000			rhea/46333	linoleate biosynthesis I (plants)				2
RXN-14197	5-methylcytosine deaminase	5-methylcytosine[s] + H+[s] + H2O[s] => ammonium[s] + thymine[s]	ec-code/3.5.4.1	genemark-flattened_line_46-processed-gene-0.104-mRNA-1_1	0	1000			rhea/30762;kegg.reaction/R01411					2
CDPKIN-RXN	CDP kinase	ATP[s] + CDP[s] => ADP[s] + CTP[s]	ec-code/2.7.4.6	augustus_masked-flattened_line_24-processed-gene-1.163-mRNA-1_1	0	1000			rhea/25238;kegg.reaction/R00570	CMP phosphorylation				2
CDPDIGLYSYN-RXN	phosphatidate cytidylyltransferase;CTP:phosphatidate cytidyltransferase;CDP-diacylglycerol synthase	CTP[s] + L-PHOSPHATIDATE[s] + H+[s] => CDPDIACYLGLYCEROL[s] + diphosphate[s]	ec-code/2.7.7.41	genemark-flattened_line_6-processed-gene-1.164-mRNA-1_1	0	1000			rhea/16230;kegg.reaction/R01799	type I lipoteichoic acid biosynthesis (S. aureus);CDP-diacylglycerol biosynthesis II;CDP-diacylglycerol biosynthesis III;CDP-diacylglycerol biosynthesis I				2
RXN-14160	glycerophosphodiester phosphodiesterase;L-1-glycerophophorylethanolamine phosphodiesterase	sn-glycero-3-phosphoethanolamine[s] + H2O[s] => ethanolamine[s] + sn-glycerol 3-phosphate[s] + H+[s]	ec-code/3.1.4.46;ec-code/3.1.4.2	augustus_masked-flattened_line_6-processed-gene-4.111-mRNA-1_1	0	1000			rhea/29320	phospholipid remodeling (phosphatidylethanolamine, yeast)			pubmed/18083802	2
CATAL-RXN	catalase	2 hydrogen peroxide[s] => oxygen[s] + 2 H2O[s]	ec-code/1.11.1.6;ec-code/1.11.1.21	genemark-flattened_line_2-processed-gene-5.15-mRNA-1_1	0	1000			rhea/20310;kegg.reaction/R00009	reactive oxygen species degradation;superoxide radicals degradation;methanol oxidation to formaldehyde IV				2
RXN-14129	5-fluorocytosine deaminase	5-fluorocytosine[s] + H+[s] + H2O[s] => ammonium[s] + 5-fluorouracil[s]	ec-code/3.5.4.1	genemark-flattened_line_46-processed-gene-0.104-mRNA-1_1	0	1000								2
RXN-14116	1-pyrroline-5-carboxylate dehydrogenase;Delta1-pyrroline-5-carboxylate dehydrogenase;L-glutamate gamma-semialdehyde dehydrogenase	L-glutamate-5-semialdehyde[s] + NAD+[s] + H2O[s] => L-glutamate[s] + NADH[s] + 2 H+[s]	ec-code/1.2.1.88	maker-flattened_line_24-augustus-gene-0.5-mRNA-1_1	0	1000			kegg.reaction/R00245;rhea/30236	L-proline degradation;ethylene biosynthesis II (microbes);L-arginine degradation I (arginase pathway)				2
CARBODEHYDRAT-RXN	carbonic anhydrase	carbonic acid[s] <=> CO2[s] + H2O[s]	ec-code/4.2.1.1	genemark-flattened_line_0-processed-gene-9.92-mRNA-1_1	-1000	1000			kegg.reaction/R00132;rhea/10751					2
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	valine transaminase;L-valine:2-oxoglutarate aminotransferase;branched chain amino acid transaminase	2-oxoglutarate[s] + L-valine[s] <=> 3-methyl-2-oxobutanoate[s] + L-glutamate[s]	ec-code/2.6.1.42	augustus_masked-flattened_line_0-processed-gene-5.22-mRNA-1_1	-1000	1000			rhea/24816;kegg.reaction/R01214	L-valine degradation I;L-valine biosynthesis;L-alanine biosynthesis I;L-valine degradation II				2
BRANCHED-CHAINAMINOTRANSFERLEU-RXN	L-leucine:2-oxoglutarate aminotransferase;leucine aminotransferase;leucine transaminase	2-oxoglutarate[s] + L-leucine[s] <=> 4-methyl-2-oxopentanoate[s] + L-glutamate[s]	ec-code/2.6.1.6;ec-code/2.6.1.42	augustus_masked-flattened_line_0-processed-gene-5.22-mRNA-1_1	-1000	1000			rhea/18324;kegg.reaction/R01090	L-leucine degradation IV (Stickland reaction);L-leucine biosynthesis;L-leucine degradation I;L-leucine degradation III				2
BRANCHED-CHAINAMINOTRANSFERILEU-RXN	branched-chain-amino-acid aminotransferase;isoleucine transaminase;L-isoleucine:2-oxoglutarate aminotransferase	2-oxoglutarate[s] + L-isoleucine[s] <=> (S)-3-methyl-2-oxopentanoate[s] + L-glutamate[s]	ec-code/2.6.1.42	augustus_masked-flattened_line_0-processed-gene-5.22-mRNA-1_1	-1000	1000			rhea/24804;kegg.reaction/R02199	L-isoleucine biosynthesis V;L-isoleucine biosynthesis I (from threonine);L-isoleucine degradation I;L-isoleucine biosynthesis II;L-isoleucine biosynthesis IV;L-isoleucine biosynthesis III;L-isoleucine degradation II				2
RXN-14024	nucleoside triphosphate diphosphohydrolase;nucleoside triphosphate phosphatase;nucleoside triphosphate phosphohydrolase	Nucleoside-Triphosphates[s] + 2 H2O[s] => Nucleoside-Monophosphates[s] + 2 H+[s] + 2 phosphate[s]	ec-code/3.6.1.5	genemark-flattened_line_100-processed-gene-0.10-mRNA-1_1	0	1000			rhea/36796					2
RXN-13945	hydroperoxylinolenate reductase	13(S)-HPOTE[s] + NADPH[s] + H+[s] => 13(S)-HOT[s] + NADP+[s] + H2O[s]	ec-code/1.11.1	augustus_masked-flattened_line_2-processed-gene-8.14-mRNA-1_1	0	1000							pubmed/11418106	2
ATPASE-RXN	ATPase;ATP phosphatase;ATP triphosphatase	ATP[s] + H2O[s] => ADP[s] + H+[s] + phosphate[s]	ec-code/3.6.1.15;ec-code/3.6.1.3	genemark-flattened_line_2-processed-gene-1.75-mRNA-1_1	0	1000			kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;rhea/13065;rhea/13065					2
ASPCARBTRANS-RXN	aspartate carbamoyltransferase;aspartate transcarbamylase	carbamoyl phosphate[s] + L-aspartate[s] <=> N-carbamoyl-L-aspartate[s] + H+[s] + phosphate[s]	ec-code/2.1.3.2	genemark-flattened_line_14-processed-gene-1.139-mRNA-1_1	-1000	1000			rhea/20016;kegg.reaction/R01397	UMP biosynthesis II;UMP biosynthesis III;UMP biosynthesis I				2
ASPARTATEKIN-RXN	aspartate kinase;aspartokinase	ATP[s] + L-aspartate[s] => ADP[s] + L-aspartyl-4-phosphate[s]	ec-code/2.7.2.4	genemark-flattened_line_4-processed-gene-3.21-mRNA-1_1	0	1000			rhea/23779;kegg.reaction/R00480	3-dehydroquinate biosynthesis II (archaea);L-methionine biosynthesis IV (archaea);L-lysine biosynthesis I;grixazone biosynthesis;L-lysine biosynthesis VI;L-lysine biosynthesis III;L-lysine biosynthesis II;norspermidine biosynthesis;spermidine biosynthesis II;L-homoserine biosynthesis;ectoine biosynthesis				2
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate semialdehyde dehydrogenase;aspartate-beta-semialdehyde dehydrogenase;aspartate-semialdehyde dehydrogenase	L-aspartate 4-semialdehyde[s] + NADP+[s] + phosphate[s] <=> L-aspartyl-4-phosphate[s] + NADPH[s] + H+[s]	ec-code/1.2.1.11	genemark-flattened_line_2-processed-gene-5.27-mRNA-1_1	-1000	1000			rhea/24287;kegg.reaction/R02291	3-dehydroquinate biosynthesis II (archaea);L-methionine biosynthesis IV (archaea);L-lysine biosynthesis I;grixazone biosynthesis;L-lysine biosynthesis VI;L-lysine biosynthesis III;L-lysine biosynthesis II;norspermidine biosynthesis;spermidine biosynthesis II;L-homoserine biosynthesis;ectoine biosynthesis				2
ASNSYNA-RXN	L-aspartate:ammonia ligase (AMP-forming);asparagine synthetase	ammonium[s] + ATP[s] + L-aspartate[s] => AMP[s] + L-asparagine[s] + diphosphate[s] + H+[s]	ec-code/6.3.1.1	genemark-flattened_line_22-processed-gene-0.54-mRNA-1_1	0	1000			rhea/11373;kegg.reaction/R00483	L-asparagine biosynthesis II				2
ARYLFORMAMIDASE-RXN	kynurenine formamidase;arylformamidase	N-Formyl-L-kynurenine[s] + H2O[s] => L-kynurenine[s] + formate[s] + H+[s]	ec-code/3.5.1.9	maker-flattened_line_12-augustus-gene-3.192-mRNA-1_1	0	1000			rhea/13010;kegg.reaction/R01959	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;3-hydroxy-4-methyl-anthranilate biosynthesis II;3-hydroxy-4-methyl-anthranilate biosynthesis I;L-tryptophan degradation XI (mammalian, via kynurenine);L-tryptophan degradation I (via anthranilate)				2
ARGSUCCINSYN-RXN	arginosuccinate synthetase;argininosuccinate synthase	ATP[s] + L-aspartate[s] + L-citrulline[s] => AMP[s] + L-arginino-succinate[s] + diphosphate[s] + H+[s]	ec-code/6.3.4.5	genemark-flattened_line_4-processed-gene-2.125-mRNA-1_1	0	1000			rhea/10932;kegg.reaction/R01954	L-arginine biosynthesis IV (archaebacteria);L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-arginine biosynthesis I (via L-ornithine);urea cycle;nitric oxide biosynthesis II (mammals)				2
ARGSUCCINLYA-RXN	argininosuccinate lyase;argininosuccinase	L-arginino-succinate[s] <=> L-arginine[s] + fumarate[s]	ec-code/4.3.2.1	genemark-flattened_line_8-processed-gene-1.26-mRNA-1_1	-1000	1000			rhea/24023;kegg.reaction/R01086	L-arginine biosynthesis IV (archaebacteria);L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-arginine biosynthesis I (via L-ornithine);urea cycle;nitric oxide biosynthesis II (mammals)				2
ARGINASE-RXN	arginase	L-arginine[s] + H2O[s] <=> L-ornithine[s] + urea[s]	ec-code/3.5.3.1	genemark-flattened_line_6-processed-gene-4.259-mRNA-1_1	-1000	1000			rhea/20572;kegg.reaction/R00551	L-Ndelta-acetylornithine biosynthesis;L-citrulline biosynthesis;L-arginine degradation I (arginase pathway);putrescine biosynthesis IV;L-arginine degradation VII (arginase 3 pathway);L-arginine degradation VI (arginase 2 pathway);urea cycle				2
RXN-1381	glycerol-3-phosphate-O-acyltransferase;acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase;glycerol-3-phosphate O-acyltransferase;glycerol-3-phosphate acyltransferase	ACYL-COA[s] + sn-glycerol 3-phosphate[s] => ACYL-SN-GLYCEROL-3P[s] + coenzyme A[s]	ec-code/2.3.1.15	genemark-flattened_line_10-processed-gene-1.156-mRNA-1_1 or genemark-flattened_line_16-processed-gene-2.120-mRNA-1_1	0	1000			rhea/15326;kegg.reaction/R00851	diacylglycerol and triacylglycerol biosynthesis;CDP-diacylglycerol biosynthesis I				2
APYRASE-RXN	ATP phosphohydrolase;ATP phosphatase;ATP diphosphohydrolase	ATP[s] + 2 H2O[s] => AMP[s] + 2 H+[s] + 2 phosphate[s]	ec-code/3.6.1.5	genemark-flattened_line_100-processed-gene-0.10-mRNA-1_1	0	1000			rhea/20988;kegg.reaction/R00085					2
ANTHRANSYN-RXN	anthranilate synthase	chorismate[s] + L-glutamine[s] <=> anthranilate[s] + L-glutamate[s] + H+[s] + pyruvate[s]	ec-code/4.1.3.27	genemark-flattened_line_8-processed-gene-4.166-mRNA-1_1 or genemark-flattened_line_8-processed-gene-4.181-mRNA-1_1	-1000	1000			rhea/21735;kegg.reaction/R00986	4-hydroxy-2(1H)-quinolone biosynthesis;L-tryptophan biosynthesis;acridone alkaloid biosynthesis				2
AMPSYN-RXN	adenylosuccinate lyase	adenylo-succinate[s] <=> AMP[s] + fumarate[s]	ec-code/4.3.2.2	genemark-flattened_line_78-processed-gene-0.54-mRNA-1_1	-1000	1000			rhea/16856;kegg.reaction/R01083	adenosine ribonucleotides de novo biosynthesis				2
AMP-DEAMINASE-RXN	AMP deaminase	AMP[s] + H+[s] + H2O[s] => ammonium[s] + IMP[s]	ec-code/3.5.4.17;ec-code/3.5.4.6	genemark-flattened_line_14-processed-gene-0.81-mRNA-1_1	0	1000			rhea/14778;kegg.reaction/R00181	adenosine nucleotides degradation I				2
RXN-13733	dihydroceramidase	CPD3DJ-82[s] + H2O[s] <=> D-erythro-sphinganine[s] + Carboxylates[s]	ec-code/3.5.1.23	maker-flattened_line_64-augustus-gene-0.92-mRNA-1_1	-1000	1000				sphingolipid recycling and degradation (yeast)			pubmed/5775951;pubmed/5805303	2
RXN-13732	mannosyl-diphosphoinositol-ceramide phospholipase	MIP2C[s] + H2O[s] => Alpha-hydroxyphytoceramides[s] + phosphoinositol-beta-mannoside-phosphoinositol[s]	ec-code/3.1.4	genemark-flattened_line_16-processed-gene-2.103-mRNA-1_1	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13731	mannosyl-inositol-phospho-alpha hydroxyphytoceramide phospholipase	MIPC[s] + H2O[s] => Alpha-hydroxyphytoceramides[s] + phosphoinositol-beta-mannoside[s] + H+[s]	ec-code/3.1.4	genemark-flattened_line_16-processed-gene-2.103-mRNA-1_1	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13730	inositol-phospho-alpha hydroxyphytoceramide phospholipase	IPC[s] + H2O[s] => Alpha-hydroxyphytoceramides[s] + 1D-myo-inositol 1-monophosphate[s] + H+[s]	ec-code/3.1.4	genemark-flattened_line_16-processed-gene-2.103-mRNA-1_1	0	1000				sphingolipid recycling and degradation (yeast)				2
