"rxnID"	"Occur_num"
"MNXR113491"	218
"MNXR113492"	340
"MNXR113493"	218
"MNXR113517"	232
"MNXR113536"	343
"MNXR113547"	62
"MNXR99487"	137
"MNXR113572"	65
"MNXR113581"	343
"MNXR113590"	310
"MNXR113665"	123
"MNXR113741"	257
"MNXR113742"	257
"MNXR113795"	342
"MNXR113802"	343
"MNXR113840"	231
"MNXR113841"	70
"MNXR103187"	318
"MNXR113879"	340
"MNXR113884"	60
"MNXR95710"	261
"MNXR113913"	333
"MNXR113914"	333
"MNXR113944"	68
"MNXR113957"	343
"MNXR113969"	343
"MNXR114005"	270
"MNXR114007"	341
"MNXR114008"	341
"MNXR114020"	343
"MNXR114023"	235
"MNXR114031"	321
"MNXR114104"	97
"MNXR114129"	268
"MNXR114130"	341
"MNXR114140"	342
"MNXR114141"	342
"MNXR114143"	340
"MNXR114146"	190
"MNXR96121"	341
"MNXR114166"	341
"MNXR114219"	342
"MNXR114256"	343
"MNXR114257"	343
"MNXR102845"	343
"MNXR114259"	316
"MNXR114260"	340
"MNXR103594"	334
"MNXR114297"	342
"MNXR114298"	340
"MNXR114299"	97
"MNXR114346"	288
"MNXR114347"	288
"MNXR114405"	321
"MNXR114442"	333
"MNXR114464"	341
"MNXR114465"	328
"MNXR114478"	297
"MNXR114514"	343
"MNXR114515"	341
"MNXR114516"	322
"MNXR114517"	341
"MNXR114518"	322
"MNXR114519"	320
"MNXR114614"	92
"MNXR114615"	16
"MNXR114617"	335
"MNXR97809"	289
"MNXR114626"	340
"MNXR114669"	120
"MNXR114696"	343
"MNXR114822"	343
"MNXR114823"	343
"MNXR114875"	93
"kegg:R11593"	343
"kegg:R11671"	233
"kegg:R11679"	342
"kegg:R11680"	343
"kegg:R11764"	338
"kegg:R11783"	342
"kegg:R11861"	299
"kegg:R11891"	340
"kegg:R11892"	340
"kegg:R11893"	343
"kegg:R11894"	338
"kegg:R11895"	338
"kegg:R12085"	343
"MNXR106625"	343
"MNXR102180"	343
"MNXR107438"	343
"MNXR107855"	343
"MNXR105136"	343
"MNXR108008"	343
"MNXR108328"	343
"MNXR108330"	343
"MNXR95851"	343
"MNXR108928"	343
"MNXR108976"	343
"MNXR105370"	343
"MNXR109060"	343
"MNXR109103"	343
"MNXR96214"	343
"MNXR105383"	343
"MNXR109316"	343
"MNXR109602"	343
"MNXR109624"	343
"MNXR109625"	343
"MNXR109862"	343
"MNXR109864"	343
"MNXR109880"	343
"MNXR109881"	343
"MNXR109882"	343
"MNXR109917"	343
"MNXR109919"	343
"MNXR110012"	343
"MNXR110013"	343
"MNXR101252"	343
"MNXR110420"	343
"MNXR110575"	343
"MNXR99239"	343
"MNXR110722"	343
"MNXR110723"	343
"MNXR110724"	343
"MNXR110725"	343
"MNXR96481"	343
"MNXR111054"	343
"MNXR103470"	343
"MNXR111273"	343
"MNXR111530"	343
"MNXR111531"	343
"MNXR111603"	343
"MNXR111834"	343
"MNXR111844"	343
"MNXR111907"	343
"MNXR111909"	343
"MNXR111918"	343
"MNXR112157"	343
"MNXR94778"	343
"MNXR112262"	343
"MNXR112312"	343
"MNXR112314"	343
"MNXR112315"	343
"MNXR112319"	343
"MNXR112321"	343
"MNXR112323"	343
"MNXR112325"	343
"MNXR112327"	343
"MNXR112328"	343
"MNXR112329"	343
"MNXR112330"	343
"MNXR112463"	343
"MNXR112579"	343
"MNXR112580"	343
"MNXR112581"	343
"MNXR112582"	343
"MNXR112586"	343
"MNXR112709"	343
"MNXR104318"	343
"MNXR112796"	343
"MNXR112819"	343
"MNXR112820"	343
"MNXR112855"	343
"MNXR112856"	343
"MNXR112857"	343
"MNXR112858"	343
"MNXR113283"	343
"MNXR113372"	343
"MNXR113401"	343
"kegg:R10018"	343
"MNXR113407"	343
"MNXR113415"	343
"MNXR113419"	343
"MNXR113426"	343
"MNXR113459"	343
"MNXR113462"	343
"MNXR113472"	343
"MNXR113603"	343
"MNXR113658"	343
"MNXR114108"	343
"MNXR114168"	343
"MNXR114170"	343
"MNXR114225"	343
"MNXR114321"	343
"MNXR114337"	343
"MNXR114352"	343
"MNXR114398"	343
"MNXR114399"	343
"MNXR114400"	343
"MNXR114401"	343
"MNXR114447"	343
"MNXR114474"	343
"MNXR114526"	343
"MNXR114817"	343
"MNXR114843"	343
"MNXR114862"	343
"MNXR114863"	343
"MNXR114864"	343
"MNXR114865"	343
"MNXR114866"	343
"MNXR114867"	343
"MNXR114868"	343
"MNXR114869"	343
"kegg:R11691"	343
"kegg:R11695"	343
"kegg:R11709"	343
"kegg:R11736"	343
"kegg:R11739"	343
"kegg:R11865"	343
"kegg:R11947"	343
"kegg:R12091"	343
"kegg:R12094"	343
"MNXR106501"	343
"MNXR106502"	343
"MNXR106928"	11
"MNXR107444"	326
"MNXR107801"	240
"MNXR108754"	338
"MNXR109678"	342
"MNXR110064"	341
"MNXR110086"	13
"MNXR114137"	343
"MNXR114138"	343
"MNXR107996"	317
"MNXR108958"	333
"MNXR112216"	342
"MNXR114006"	153
"MNXR119814"	342
"MNXR101018"	301
"MNXR96457"	19
"MNXR100107"	343
"metacyc:RXN3O-9783"	343
"metacyc:RXN3O-9782"	241
"MNXR123648"	338
"MNXR123646"	330
"MNXR123645"	342
"MNXR123644"	329
"MNXR123643"	325
"MNXR123640"	342
"MNXR104440"	304
"MNXR108795"	338
"MNXR114634"	341
"MNXR123636"	340
"MNXR123633"	324
"MNXR115984"	340
"MNXR115982"	334
"MNXR119682"	343
"MNXR119669"	235
"MNXR119668"	317
"MNXR119667"	343
"MNXR119666"	321
"MNXR115966"	268
"MNXR115959"	212
"MNXR123390"	252
"MNXR100467"	284
"MNXR100453"	343
"MNXR123374"	342
"MNXR123364"	266
"MNXR119451"	108
"MNXR119450"	340
"MNXR119449"	343
"MNXR115952"	343
"MNXR119448"	343
"MNXR119447"	343
"MNXR115944"	326
"MNXR112173"	248
"MNXR113241"	331
"MNXR123277"	150
"MNXR115917"	166
"MNXR123246"	333
"MNXR115907"	133
"MNXR115906"	332
"MNXR123220"	277
"MNXR95858"	277
"MNXR123208"	321
"MNXR119162"	340
"MNXR119161"	324
"MNXR119160"	340
"MNXR119159"	324
"MNXR119137"	211
"MNXR119136"	292
"MNXR119135"	203
"MNXR119114"	331
"MNXR119113"	336
"MNXR115886"	343
"MNXR119112"	331
"MNXR119104"	289
"MNXR119103"	343
"MNXR119102"	343
"MNXR119101"	343
"MNXR119095"	333
"MNXR119094"	227
"MNXR97040"	245
"MNXR119052"	325
"MNXR119051"	342
"MNXR104756"	327
"MNXR119021"	343
"MNXR119011"	281
"MNXR106915"	179
"MNXR123144"	333
"MNXR104946"	340
"MNXR100447"	156
"MNXR115847"	273
"MNXR123129"	342
"MNXR115845"	343
"MNXR118954"	337
"MNXR118953"	337
"MNXR118941"	323
"MNXR118937"	323
"MNXR118934"	320
"MNXR118931"	323
"MNXR118928"	325
"MNXR118927"	320
"MNXR118926"	323
"MNXR118923"	320
"MNXR118914"	325
"MNXR118913"	320
"MNXR118912"	323
"MNXR118909"	320
"MNXR115833"	325
"MNXR123087"	337
"MNXR123084"	341
"MNXR118869"	325
"MNXR118857"	299
"MNXR118856"	299
"MNXR115823"	252
"MNXR110510"	274
"MNXR110511"	274
"MNXR118774"	320
"MNXR118757"	93
"MNXR113760"	121
"MNXR118740"	93
"MNXR118739"	286
"MNXR118736"	313
"MNXR115803"	321
"metacyc:CYSTATHIONINE-BETA-LYASE-RXN"	309
"MNXR118617"	340
"MNXR118615"	340
"MNXR118614"	340
"MNXR118606"	329
"MNXR113190"	134
"MNXR118605"	329
"MNXR118604"	325
"MNXR118601"	324
"MNXR118600"	329
"MNXR118599"	340
"MNXR99175"	255
"MNXR122932"	288
"MNXR122919"	256
"MNXR115751"	338
"MNXR118534"	320
"MNXR95452"	159
"MNXR122869"	106
"MNXR118489"	328
"MNXR118430"	336
"MNXR96060"	342
"MNXR118318"	343
"MNXR96128"	328
"MNXR103262"	331
"MNXR106570"	319
"MNXR106615"	214
"MNXR106607"	339
"MNXR115676"	343
"MNXR95494"	340
"MNXR116882"	217
"MNXR108117"	289
"MNXR115670"	265
"MNXR116445"	278
"MNXR115664"	335
"MNXR116161"	92
"MNXR95631"	336
"MNXR118010"	327
"MNXR118009"	327
"MNXR118008"	327
"MNXR118007"	327
"MNXR118006"	342
"MNXR118005"	342
"MNXR118004"	342
"MNXR118003"	342
"MNXR103458"	250
"MNXR118002"	250
"MNXR118001"	342
"MNXR103450"	342
"MNXR107452"	62
"MNXR117999"	254
"MNXR121216"	334
"MNXR123419"	343
"MNXR122928"	343
"MNXR113645"	301
"MNXR120242"	34
"MNXR122012"	213
"MNXR113578"	230
"MNXR107713"	343
"MNXR115197"	343
"metacyc:RXN-18742"	342
"MNXR121213"	334
"MNXR117831"	254
"MNXR117823"	334
"MNXR122925"	343
"MNXR106402"	301
"MNXR123642"	343
"MNXR124067"	339
"MNXR109682"	6
"metacyc:RXN-18701"	210
"MNXR108106"	333
"MNXR100837"	342
"MNXR94925"	342
"MNXR115595"	27
"MNXR115230"	334
"MNXR116252"	343
"MNXR122922"	343
"MNXR122419"	133
"MNXR115431"	343
"MNXR114085"	254
"MNXR114909"	25
"MNXR123103"	329
"MNXR117712"	331
"MNXR115544"	214
"MNXR114086"	254
"MNXR117687"	320
"MNXR119035"	343
"MNXR109487"	340
"MNXR115003"	275
"MNXR108164"	230
"MNXR107596"	53
"MNXR120246"	34
"MNXR113464"	231
"MNXR117646"	342
"MNXR117644"	29
"MNXR115807"	326
"MNXR117641"	334
"MNXR115599"	343
"MNXR110923"	320
"MNXR119452"	108
"MNXR119029"	343
"MNXR117613"	343
"MNXR117605"	114
"MNXR117603"	325
"MNXR95156"	342
"MNXR115797"	343
"MNXR123792"	342
"MNXR117529"	97
"MNXR121214"	334
"MNXR122926"	343
"MNXR115456"	282
"MNXR115427"	341
"MNXR115229"	342
"MNXR115089"	343
"metacyc:RXN-18704"	210
"MNXR121211"	334
"MNXR122923"	343
"MNXR120237"	34
"MNXR121881"	220
"MNXR104066"	343
"MNXR117407"	327
"MNXR105174"	327
"MNXR117499"	188
"MNXR115364"	339
"MNXR117389"	301
"MNXR123104"	343
"MNXR122271"	121
"MNXR122912"	343
"MNXR120250"	34
"MNXR107610"	278
"MNXR115908"	338
"MNXR122405"	229
"MNXR124084"	343
"MNXR115206"	343
"MNXR115318"	326
"MNXR101484"	341
"MNXR114636"	129
"MNXR117339"	334
"MNXR108167"	56
"MNXR108142"	230
"MNXR115239"	292
"MNXR122848"	343
"MNXR106855"	341
"MNXR110689"	304
"MNXR121215"	334
"MNXR115224"	258
"MNXR122927"	343
"MNXR122846"	343
"MNXR122084"	281
"MNXR122011"	213
"MNXR102133"	213
"metacyc:RXN-18705"	296
"MNXR117582"	210
"MNXR121212"	334
"MNXR122008"	343
"MNXR122007"	343
"MNXR95722"	343
"MNXR122004"	342
"MNXR95716"	343
"MNXR95720"	343
"MNXR123108"	343
"MNXR114142"	332
"MNXR122924"	343
"MNXR107960"	1
"MNXR117132"	317
"MNXR95718"	343
"MNXR122851"	343
"MNXR115934"	322
"MNXR94922"	342
"MNXR106959"	211
"MNXR119084"	341
"MNXR115085"	342
"MNXR117100"	334
"metacyc:RXN-18700"	210
"MNXR115158"	319
"MNXR123105"	343
"MNXR100541"	64
"MNXR116006"	334
"MNXR116033"	341
"MNXR121885"	336
"MNXR124096"	342
"MNXR115909"	329
"MNXR123912"	336
"MNXR115926"	187
"MNXR121876"	309
"MNXR124075"	331
"MNXR115929"	341
"MNXR121866"	323
"MNXR115132"	120
"MNXR116020"	97
"MNXR119037"	343
"MNXR121842"	273
"MNXR103379"	342
"MNXR121816"	332
"MNXR121815"	335
"MNXR121813"	154
"MNXR121811"	277
"MNXR121810"	269
"MNXR121809"	322
"MNXR121808"	322
"MNXR115098"	320
"MNXR115600"	343
"MNXR115291"	53
"MNXR115001"	118
"MNXR114877"	342
"MNXR115072"	343
"MNXR99609"	187
"MNXR117578"	334
"MNXR121725"	143
"MNXR121719"	281
"MNXR121718"	281
"MNXR117511"	323
"MNXR117506"	343
"MNXR117196"	333
"MNXR121694"	20
"MNXR118756"	93
"MNXR117597"	338
"MNXR117570"	328
"MNXR118748"	93
"MNXR117567"	336
"MNXR118737"	329
"MNXR112959"	75
"MNXR117583"	328
"MNXR117203"	343
"MNXR117509"	323
"MNXR121649"	342
"MNXR117197"	333
"MNXR102173"	213
"MNXR123249"	343
"MNXR117598"	338
"MNXR117571"	312
"MNXR117568"	341
"MNXR115983"	343
"MNXR123112"	58
"MNXR117933"	343
"MNXR117584"	328
"MNXR102172"	213
"MNXR116866"	266
"metacyc:RXN-19940"	282
"MNXR117510"	323
"MNXR117198"	333
"MNXR115033"	250
"MNXR117599"	338
"MNXR117647"	343
"MNXR117573"	313
"MNXR117195"	333
"MNXR117569"	341
"MNXR117505"	311
"MNXR115026"	63
"MNXR117566"	336
"MNXR117323"	262
"MNXR116826"	338
"MNXR101266"	341
"metacyc:RXN-19792"	29
"MNXR116078"	257
"MNXR116800"	331
"MNXR116065"	316
"metacyc:RXN-19707"	336
"MNXR105347"	340
"MNXR104238"	340
"MNXR116784"	79
"MNXR118263"	342
"MNXR121131"	316
"metacyc:RXN-19627"	319
"metacyc:RXN-19605"	80
"MNXR116740"	288
"metacyc:RXN-19572"	323
"metacyc:RXN-19570"	343
"metacyc:RXN-19558"	197
"metacyc:RXN-19550"	197
"MNXR117954"	190
"MNXR118260"	342
"MNXR96136"	343
"MNXR97026"	156
"metacyc:RXN-19416"	4
"metacyc:RXN-19387"	320
"metacyc:RXN-19376"	313
"metacyc:RXN-19375"	313
"metacyc:TRANS-RXN-375"	329
"MNXR116657"	327
"MNXR114913"	303
"MNXR119044"	343
"MNXR107687"	327
"MNXR103044"	341
"MNXR116609"	335
"MNXR114893"	299
"MNXR109762"	8
"MNXR116598"	342
"MNXR115842"	306
"MNXR95724"	343
"metacyc:RXN-19024"	257
"metacyc:RXN-19015"	263
"MNXR114879"	340
"MNXR114878"	102
"MNXR102635"	68
"metacyc:RXN-18916"	226
"metacyc:RXN-18915"	120
"metacyc:RXN-18913"	339
"metacyc:RXN-18912"	214
"metacyc:RXN-18909"	332
"metacyc:RXN-18908"	343
"metacyc:RXN-18907"	343
"MNXR119581"	318
"metacyc:RXN-18814"	264
"metacyc:RXN-18741"	322
"metacyc:RXN-18740"	329
"MNXR112916"	98
"metacyc:RXN-18706"	309
"metacyc:RXN-18699"	338
"MNXR107662"	7
"MNXR116481"	320
"MNXR116480"	325
"MNXR104950"	20
"MNXR116475"	333
"MNXR116474"	333
"MNXR116473"	333
"MNXR116470"	325
"MNXR102174"	213
"MNXR96435"	118
"MNXR121601"	213
"MNXR123892"	343
"MNXR108506"	68
"MNXR117953"	190
"MNXR105003"	20
"MNXR114846"	313
"MNXR96133"	343
"MNXR123936"	192
"MNXR121236"	342
"MNXR121230"	343
"MNXR121229"	343
"MNXR121228"	343
"MNXR121227"	343
"MNXR121226"	343
"MNXR121225"	343
"MNXR121223"	28
"MNXR121222"	28
"MNXR121221"	28
"MNXR121220"	28
"MNXR113465"	269
"MNXR121219"	28
"MNXR121210"	317
"MNXR121209"	317
"MNXR121208"	317
"MNXR121207"	317
"MNXR121206"	317
"MNXR121205"	336
"MNXR121204"	336
"MNXR121203"	336
"MNXR121202"	336
"MNXR121181"	13
"MNXR116222"	140
"MNXR110922"	320
"MNXR99205"	254
"MNXR124092"	329
"MNXR95760"	20
"MNXR114025"	48
"MNXR104947"	342
"MNXR120975"	82
"MNXR106617"	342
"MNXR116172"	326
"MNXR124068"	343
"MNXR104927"	343
"MNXR124066"	326
"metacyc:TRANS-RXN-358"	343
"MNXR123914"	342
"MNXR103402"	3
"MNXR116152"	343
"MNXR116139"	336
"MNXR104498"	343
"MNXR116131"	336
"MNXR104477"	299
"MNXR116128"	343
"MNXR104635"	343
"MNXR107007"	241
"MNXR107315"	333
"MNXR123887"	341
"MNXR102535"	341
"MNXR108777"	343
"MNXR115859"	343
"MNXR103158"	341
"MNXR120477"	338
"MNXR120476"	298
"MNXR120475"	338
"metacyc:RXNQT-4375"	336
"MNXR107440"	26
"MNXR106478"	340
"MNXR116093"	339
"MNXR106390"	343
"MNXR123819"	259
"MNXR123818"	259
"MNXR95630"	341
"MNXR120270"	218
"MNXR115703"	29
"MNXR95739"	20
"MNXR120269"	20
"MNXR120268"	20
"MNXR116066"	284
"MNXR116057"	343
"MNXR123785"	301
"MNXR116053"	343
"MNXR120131"	343
"MNXR95319"	63
"MNXR123766"	301
"MNXR101675"	289
"MNXR123751"	326
"MNXR123750"	254
"MNXR123749"	20
"MNXR123746"	20
"MNXR123745"	105
"MNXR123743"	20
"MNXR123742"	181
"MNXR120064"	318
"MNXR120038"	283
"MNXR114491"	281
"MNXR120024"	266
"MNXR123719"	317
"MNXR116032"	339
"MNXR123718"	339
"MNXR123714"	317
"MNXR123713"	339
"MNXR123706"	343
"MNXR99178"	254
"MNXR95856"	194
"MNXR97153"	138
"MNXR100577"	27
"MNXR106703"	79
"MNXR106704"	128
"MNXR101977"	323
"MNXR103126"	261
"MNXR96545"	322
"MNXR97039"	245
"MNXR103437"	243
"MNXR99650"	306
"MNXR107333"	299
"MNXR97207"	245
"MNXR94843"	261
"MNXR107663"	73
"MNXR94866"	307
"MNXR96209"	63
"MNXR104605"	7
"MNXR108257"	79
"MNXR95665"	323
"MNXR109096"	303
"MNXR109726"	128
"MNXR104280"	336
"MNXR110640"	128
"MNXR110661"	128
"MNXR110664"	128
"MNXR110680"	79
"MNXR103466"	271
"MNXR111391"	7
"MNXR111408"	12
"MNXR111785"	154
"MNXR112432"	7
"MNXR112433"	7
"MNXR112520"	257
"MNXR112521"	257
"MNXR112981"	115
"MNXR113544"	208
"MNXR113677"	44
"MNXR114327"	243
"MNXR104281"	294
"MNXR119822"	19
"MNXR119821"	19
"MNXR119670"	216
"MNXR106719"	251
"MNXR123196"	19
"MNXR101242"	125
"MNXR118943"	208
"MNXR118940"	208
"MNXR118939"	208
"MNXR118936"	208
"MNXR118935"	208
"MNXR118932"	208
"MNXR118930"	208
"MNXR118929"	208
"MNXR118925"	208
"MNXR118924"	208
"MNXR118916"	208
"MNXR118911"	208
"MNXR118910"	208
"MNXR118273"	320
"MNXR118272"	320
"MNXR118271"	320
"MNXR103504"	169
"MNXR106610"	323
"MNXR112213"	323
"MNXR117479"	37
"metacyc:RXN-18455"	119
"MNXR122177"	147
"MNXR115218"	322
"MNXR118768"	21
"MNXR102762"	6
"MNXR122006"	191
"MNXR108166"	176
"MNXR119544"	113
"MNXR115725"	228
"MNXR116849"	277
"MNXR115187"	261
"MNXR115011"	29
"metacyc:RXN-19386"	213
"metacyc:RXN-19385"	213
"MNXR116615"	131
"MNXR100950"	73
"MNXR112956"	43
"MNXR121599"	140
"MNXR116342"	61
"MNXR116341"	61
"MNXR116340"	61
"MNXR109589"	61
"MNXR106364"	172
"MNXR112955"	43
"MNXR123754"	208
"MNXR107848"	76
"MNXR108124"	76
"MNXR108227"	196
"MNXR109458"	56
"MNXR95436"	297
"MNXR110715"	22
"MNXR110716"	22
"MNXR110717"	22
"MNXR110735"	22
"MNXR110736"	22
"MNXR110737"	22
"MNXR110738"	22
"MNXR110777"	22
"MNXR110778"	22
"MNXR110791"	22
"MNXR110792"	22
"MNXR110799"	22
"MNXR110800"	22
"MNXR110801"	22
"MNXR110802"	22
"MNXR110808"	22
"MNXR110821"	22
"MNXR110824"	22
"MNXR111835"	22
"MNXR95766"	85
"MNXR112833"	22
"kegg:R11905"	22
"MNXR105265"	40
"MNXR95187"	136
"MNXR108268"	21
"MNXR118111"	228
"MNXR113638"	211
"MNXR113637"	211
"MNXR117337"	89
"MNXR114372"	73
"MNXR114373"	73
"MNXR107229"	116
"MNXR124080"	89
"metacyc:RXN-19671"	25
"MNXR112043"	83
"MNXR115577"	15
"metacyc:RXN-19038"	12
"MNXR112522"	139
"MNXR114630"	86
"MNXR123793"	13
"MNXR123786"	13
"MNXR106385"	15
"MNXR101898"	8
"MNXR105153"	11
"MNXR95394"	9
"MNXR103140"	6
"MNXR101443"	17
"MNXR105063"	32
"MNXR106464"	40
"MNXR95269"	19
"MNXR101118"	42
"MNXR96088"	3
"MNXR101254"	5
"MNXR97219"	61
"MNXR106545"	61
"MNXR102233"	12
"MNXR104649"	13
"MNXR104348"	36
"MNXR106602"	35
"MNXR101478"	3
"MNXR104945"	3
"MNXR101250"	22
"MNXR102628"	3
"MNXR106649"	7
"MNXR102650"	22
"MNXR101040"	22
"MNXR104995"	3
"MNXR106657"	7
"MNXR104990"	22
"MNXR105311"	60
"MNXR106669"	20
"MNXR102062"	64
"MNXR102063"	64
"MNXR101964"	101
"MNXR106690"	101
"MNXR95478"	24
"MNXR94796"	22
"MNXR106794"	45
"MNXR97787"	10
"MNXR97317"	55
"MNXR103419"	55
"MNXR100115"	55
"MNXR106850"	25
"MNXR99984"	55
"MNXR97918"	55
"MNXR106944"	102
"MNXR106945"	15
"MNXR106946"	19
"MNXR95136"	24
"MNXR106950"	46
"MNXR99706"	34
"MNXR105068"	28
"MNXR107005"	14
"MNXR107010"	18
"MNXR107026"	9
"MNXR107075"	5
"MNXR107077"	5
"MNXR107093"	20
"MNXR101023"	81
"MNXR107131"	48
"MNXR107132"	48
"MNXR107135"	13
"MNXR107155"	1
"MNXR97425"	67
"MNXR107217"	24
"MNXR107287"	52
"MNXR102655"	8
"MNXR107302"	22
"MNXR107307"	43
"MNXR107312"	25
"MNXR100818"	3
"MNXR107374"	122
"MNXR107377"	14
"MNXR107393"	152
"MNXR107420"	61
"MNXR99850"	20
"MNXR107459"	12
"MNXR103523"	12
"MNXR107465"	7
"MNXR107479"	7
"MNXR95552"	32
"MNXR107543"	122
"MNXR100628"	43
"MNXR107649"	48
"MNXR107660"	38
"MNXR107661"	24
"MNXR107676"	22
"MNXR101311"	10
"MNXR104760"	18
"MNXR101463"	55
"MNXR99957"	40
"MNXR107920"	5
"MNXR107941"	12
"MNXR107949"	22
"MNXR108002"	48
"MNXR101325"	4
"MNXR108012"	1
"MNXR105041"	1
"MNXR96454"	27
"MNXR108115"	60
"MNXR108127"	4
"MNXR108152"	28
"MNXR108239"	17
"MNXR101097"	2
"MNXR100010"	55
"MNXR108343"	14
"MNXR108349"	1
"MNXR108369"	33
"MNXR108420"	14
"MNXR100063"	8
"MNXR108596"	55
"MNXR104612"	9
"MNXR108654"	48
"MNXR101411"	43
"MNXR100550"	16
"MNXR108741"	8
"MNXR108745"	48
"MNXR102410"	2
"MNXR108883"	31
"MNXR108908"	55
"MNXR109012"	19
"MNXR109052"	7
"MNXR109080"	32
"MNXR109116"	8
"MNXR109123"	8
"MNXR109125"	8
"MNXR109135"	33
"MNXR109165"	14
"MNXR109166"	14
"MNXR97535"	10
"MNXR109190"	7
"MNXR109210"	22
"MNXR109246"	32
"MNXR109249"	32
"MNXR109252"	31
"MNXR109255"	32
"MNXR109258"	32
"MNXR101031"	8
"MNXR109529"	8
"MNXR101747"	55
"MNXR109773"	14
"MNXR109878"	18
"MNXR108300"	55
"MNXR109977"	5
"MNXR101000"	80
"MNXR110112"	9
"MNXR110113"	9
"MNXR110114"	9
"MNXR110400"	152
"MNXR110488"	84
"MNXR110713"	15
"MNXR110714"	15
"MNXR110726"	19
"MNXR110727"	19
"MNXR110733"	15
"MNXR110734"	15
"MNXR110739"	19
"MNXR110751"	35
"MNXR110752"	12
"MNXR110753"	12
"MNXR110754"	12
"MNXR110755"	12
"MNXR110756"	36
"MNXR110758"	12
"MNXR110760"	36
"MNXR110761"	12
"MNXR110762"	12
"MNXR110763"	5
"MNXR110765"	28
"MNXR110766"	28
"MNXR110767"	1
"MNXR110770"	18
"MNXR110771"	18
"MNXR110779"	19
"MNXR110780"	19
"MNXR110787"	12
"MNXR110788"	12
"MNXR110789"	12
"MNXR110790"	19
"MNXR110793"	12
"MNXR110795"	12
"MNXR110806"	15
"MNXR110807"	15
"MNXR110816"	18
"MNXR110817"	18
"MNXR110818"	18
"MNXR110819"	18
"MNXR110843"	15
"MNXR110844"	15
"MNXR110895"	25
"MNXR110897"	19
"MNXR104912"	4
"MNXR110937"	11
"MNXR110953"	8
"MNXR111031"	20
"MNXR111101"	7
"MNXR111105"	7
"MNXR111116"	14
"MNXR111121"	14
"MNXR105284"	14
"MNXR111125"	14
"MNXR104911"	4
"MNXR111128"	14
"MNXR111139"	8
"MNXR101693"	48
"MNXR111208"	48
"MNXR101698"	48
"MNXR111209"	48
"MNXR101697"	48
"MNXR111210"	48
"MNXR111271"	65
"MNXR111353"	31
"MNXR111392"	19
"MNXR111393"	16
"MNXR111404"	16
"MNXR111447"	2
"MNXR111452"	2
"MNXR111522"	15
"MNXR111526"	15
"MNXR111528"	15
"MNXR111669"	46
"MNXR111730"	13
"MNXR111731"	13
"MNXR111736"	13
"MNXR111804"	84
"MNXR111806"	84
"MNXR101068"	15
"MNXR111935"	39
"MNXR111937"	28
"MNXR112059"	14
"MNXR112060"	14
"MNXR112068"	5
"MNXR112218"	5
"MNXR112219"	5
"MNXR112237"	19
"MNXR112240"	40
"MNXR112243"	40
"MNXR107298"	70
"MNXR112426"	5
"MNXR112434"	19
"MNXR112444"	122
"MNXR112450"	18
"MNXR112829"	15
"MNXR112831"	15
"MNXR112832"	15
"MNXR112834"	19
"MNXR112836"	45
"MNXR112837"	45
"MNXR112838"	45
"MNXR112839"	45
"MNXR112841"	19
"MNXR112842"	12
"MNXR112847"	12
"MNXR112865"	12
"MNXR112866"	19
"MNXR113074"	49
"MNXR113105"	8
"MNXR113186"	28
"MNXR113214"	18
"MNXR113302"	18
"MNXR96961"	17
"MNXR113514"	9
"MNXR113600"	122
"MNXR113675"	4
"MNXR113676"	4
"MNXR113827"	4
"MNXR113828"	4
"MNXR113843"	8
"MNXR113863"	59
"MNXR113881"	44
"MNXR113894"	7
"MNXR113915"	10
"MNXR113982"	26
"MNXR114078"	6
"MNXR114296"	52
"MNXR114300"	48
"MNXR114301"	48
"MNXR114302"	48
"MNXR114318"	25
"MNXR114560"	25
"MNXR114606"	8
"kegg:R11896"	15
"MNXR107464"	7
"MNXR110065"	7
"MNXR104344"	255
"MNXR111848"	15
"MNXR119840"	20
"MNXR119705"	100
"MNXR119675"	9
"MNXR119648"	8
"MNXR95719"	66
"MNXR115954"	187
"MNXR119483"	85
"MNXR119463"	17
"MNXR112370"	79
"MNXR123366"	15
"MNXR119388"	3
"MNXR123325"	24
"MNXR123324"	24
"MNXR123289"	63
"MNXR123263"	9
"MNXR123258"	235
"MNXR105058"	16
"MNXR115892"	20
"MNXR95788"	136
"MNXR95729"	46
"MNXR115860"	235
"MNXR123141"	41
"MNXR123126"	61
"MNXR118942"	235
"MNXR118938"	235
"MNXR118915"	235
"MNXR118875"	59
"MNXR118870"	235
"MNXR115825"	27
"MNXR123031"	25
"MNXR115752"	7
"MNXR96900"	10
"MNXR115746"	9
"MNXR115736"	10
"MNXR115720"	3
"MNXR115698"	1
"MNXR106618"	35
"MNXR122742"	5
"MNXR118077"	5
"MNXR118076"	5
"MNXR118075"	5
"MNXR108258"	8
"MNXR113480"	7
"MNXR113478"	7
"MNXR109085"	14
"MNXR117894"	7
"MNXR122501"	75
"MNXR112674"	4
"MNXR100137"	2
"MNXR116774"	52
"MNXR113209"	24
"MNXR122460"	9
"MNXR117638"	5
"MNXR115069"	42
"MNXR113525"	83
"MNXR117604"	235
"MNXR117534"	8
"MNXR117528"	9
"MNXR117527"	9
"MNXR117526"	9
"MNXR117487"	2
"MNXR117476"	42
"MNXR117475"	46
"MNXR117474"	46
"MNXR113088"	8
"MNXR115363"	9
"MNXR115362"	49
"MNXR117383"	7
"MNXR117360"	48
