Experiment_id	Model_id	Essential_status
SPCC1672.02c	Schizosaccharomyces_pombe@Seq_3125	E
SPCC1672.05c	Schizosaccharomyces_pombe@Seq_2303	E
SPCC1672.07	Schizosaccharomyces_pombe@Seq_2566	E
SPCC1672.08c	Schizosaccharomyces_pombe@Seq_2049	E
SPCC1672.10	Schizosaccharomyces_pombe@Seq_3185	E
SPCC1682.02c	Schizosaccharomyces_pombe@Seq_3855	E
SPCC1682.03c	Schizosaccharomyces_pombe@Seq_1525	E
SPCC1682.04	Schizosaccharomyces_pombe@Seq_1119	E
SPCC1682.09c	Schizosaccharomyces_pombe@Seq_3081	E
SPCC1682.10	Schizosaccharomyces_pombe@Seq_3272	E
SPCC16A11.02	Schizosaccharomyces_pombe@Seq_4444	E
SPCC16A11.05c	Schizosaccharomyces_pombe@Seq_5120	E
SPCC16A11.06c	Schizosaccharomyces_pombe@Seq_532	E
SPCC16A11.09c	Schizosaccharomyces_pombe@Seq_4376	E
SPCC16A11.11	Schizosaccharomyces_pombe@Seq_3630	E
SPCC16A11.13	Schizosaccharomyces_pombe@Seq_3424	E
SPCC16A11.14	Schizosaccharomyces_pombe@Seq_2411	E
SPCC16A11.17	Schizosaccharomyces_pombe@Seq_930	E
SPCC16C4.02c	Schizosaccharomyces_pombe@Seq_3075	E
SPCC16C4.05	Schizosaccharomyces_pombe@Seq_1367	E
SPCC16C4.08c	Schizosaccharomyces_pombe@Seq_3691	E
SPCC16C4.15	Schizosaccharomyces_pombe@Seq_4271	E
SPCC16C4.18c	Schizosaccharomyces_pombe@Seq_3165	E
SPCC16C4.19	Schizosaccharomyces_pombe@Seq_4106	E
SPCC1739.02c	Schizosaccharomyces_pombe@Seq_1307	E
SPCC1739.11c	Schizosaccharomyces_pombe@Seq_1268	E
SPCC1739.12	Schizosaccharomyces_pombe@Seq_4096	E
SPCC1753.01c	Schizosaccharomyces_pombe@Seq_2458	E
SPCC1753.04	Schizosaccharomyces_pombe@Seq_646	E
SPCC1795.04c	Schizosaccharomyces_pombe@Seq_3460	E
SPCC1795.05c	Schizosaccharomyces_pombe@Seq_1751	E
SPCC1795.07	Schizosaccharomyces_pombe@Seq_2099	E
SPCC1795.08c	Schizosaccharomyces_pombe@Seq_1222	E
SPCC1795.11	Schizosaccharomyces_pombe@Seq_1183	E
SPCC18.05c	Schizosaccharomyces_pombe@Seq_2559	E
SPCC18.07	Schizosaccharomyces_pombe@Seq_1060	E
SPCC18.08	Schizosaccharomyces_pombe@Seq_3579	E
SPCC18.12c	Schizosaccharomyces_pombe@Seq_1358	E
SPCC18.14c	Schizosaccharomyces_pombe@Seq_1223	E
SPCC18.16c	Schizosaccharomyces_pombe@Seq_3088	E
SPCC1827.01c	Schizosaccharomyces_pombe@Seq_2791	E
SPCC1827.05c	Schizosaccharomyces_pombe@Seq_799	E
SPCC1827.06c	Schizosaccharomyces_pombe@Seq_3725	E
SPCC1840.01c	Schizosaccharomyces_pombe@Seq_757	E
SPCC188.03	Schizosaccharomyces_pombe@Seq_3598	E
SPCC188.04c	Schizosaccharomyces_pombe@Seq_4732	E
SPCC188.06c	Schizosaccharomyces_pombe@Seq_4740	E
SPCC188.11	Schizosaccharomyces_pombe@Seq_825	E
SPCC18B5.04	Schizosaccharomyces_pombe@Seq_3898	E
SPCC18B5.08c	Schizosaccharomyces_pombe@Seq_1269	E
SPCC1906.01	Schizosaccharomyces_pombe@Seq_4537	E
SPCC191.07	Schizosaccharomyces_pombe@Seq_837	E
SPCC191.08	Schizosaccharomyces_pombe@Seq_4777	E
SPCC1919.02	Schizosaccharomyces_pombe@Seq_1288	E
SPCC1919.08c	Schizosaccharomyces_pombe@Seq_3191	E
SPCC1919.14c	Schizosaccharomyces_pombe@Seq_2231	E
SPCC24B10.05	Schizosaccharomyces_pombe@Seq_4211	E
SPCC285.03	Schizosaccharomyces_pombe@Seq_902	E
SPCC285.08	Schizosaccharomyces_pombe@Seq_69	E
SPCC285.12	Schizosaccharomyces_pombe@Seq_2440	E
SPCC290.02	Schizosaccharomyces_pombe@Seq_2822	E
SPCC290.03c	Schizosaccharomyces_pombe@Seq_3362	E
SPCC2H8.04	Schizosaccharomyces_pombe@Seq_5061	E
SPCC306.03c	Schizosaccharomyces_pombe@Seq_65	E
SPCC306.06c	Schizosaccharomyces_pombe@Seq_3665	E
SPCC31H12.07	Schizosaccharomyces_pombe@Seq_3584	E
SPCC320.09	Schizosaccharomyces_pombe@Seq_1873	E
SPCC320.10	Schizosaccharomyces_pombe@Seq_713	E
SPCC320.11c	Schizosaccharomyces_pombe@Seq_1193	E
SPCC320.13c	Schizosaccharomyces_pombe@Seq_2067	E
SPCC330.04c	Schizosaccharomyces_pombe@Seq_2988	E
SPCC330.08	Schizosaccharomyces_pombe@Seq_3439	E
SPCC330.09	Schizosaccharomyces_pombe@Seq_1492	E
SPCC330.10	Schizosaccharomyces_pombe@Seq_1935	E
SPCC330.13	Schizosaccharomyces_pombe@Seq_2999	E
SPCC338.13	Schizosaccharomyces_pombe@Seq_563	E
SPCC338.15	Schizosaccharomyces_pombe@Seq_2827	E
SPCC338.17c	Schizosaccharomyces_pombe@Seq_2328	E
SPCC417.08	Schizosaccharomyces_pombe@Seq_3783	E
SPCC4B3.09c	Schizosaccharomyces_pombe@Seq_4958	E
SPCC4B3.18	Schizosaccharomyces_pombe@Seq_789	E
SPCC4G3.06c	Schizosaccharomyces_pombe@Seq_2407	E
SPCC4G3.07c	Schizosaccharomyces_pombe@Seq_3264	E
SPCC4G3.16	Schizosaccharomyces_pombe@Seq_1416	E
SPCC4G3.18	Schizosaccharomyces_pombe@Seq_3768	E
SPCC550.02c	Schizosaccharomyces_pombe@Seq_613	E
SPCC550.04c	Schizosaccharomyces_pombe@Seq_2701	E
SPCC550.05	Schizosaccharomyces_pombe@Seq_2622	E
SPCC550.06c	Schizosaccharomyces_pombe@Seq_2884	E
SPCC550.13	Schizosaccharomyces_pombe@Seq_189	E
SPCC553.02	Schizosaccharomyces_pombe@Seq_2223	E
SPCC553.06	Schizosaccharomyces_pombe@Seq_2764	E
SPCC553.09c	Schizosaccharomyces_pombe@Seq_2477	E
SPCC553.11c	Schizosaccharomyces_pombe@Seq_2053	E
SPCC576.03c	Schizosaccharomyces_pombe@Seq_2324	E
SPCC576.05	Schizosaccharomyces_pombe@Seq_2573	E
SPCC576.06c	Schizosaccharomyces_pombe@Seq_115	E
SPCC576.07	Schizosaccharomyces_pombe@Seq_5054	E
SPCC576.08c	Schizosaccharomyces_pombe@Seq_899	E
SPCC576.09	Schizosaccharomyces_pombe@Seq_3786	E
SPCC576.10c	Schizosaccharomyces_pombe@Seq_3406	E
SPCC576.15c	Schizosaccharomyces_pombe@Seq_2393	E
SPCC584.04	Schizosaccharomyces_pombe@Seq_1517	E
SPCC584.05	Schizosaccharomyces_pombe@Seq_1000	E
SPCC584.14	Schizosaccharomyces_pombe@Seq_202	E
SPCC5E4.03c	Schizosaccharomyces_pombe@Seq_1633	E
SPCC5E4.04	Schizosaccharomyces_pombe@Seq_2270	E
SPCC5E4.06	Schizosaccharomyces_pombe@Seq_3932	E
SPCC61.01c	Schizosaccharomyces_pombe@Seq_863	E
SPCC61.04c	Schizosaccharomyces_pombe@Seq_2214	E
SPCC613.04c	Schizosaccharomyces_pombe@Seq_1315	E
SPCC613.05c	Schizosaccharomyces_pombe@Seq_2930	E
SPCC613.09	Schizosaccharomyces_pombe@Seq_3039	E
SPCC622.09	Schizosaccharomyces_pombe@Seq_4396	E
SPCC622.10c	Schizosaccharomyces_pombe@Seq_3353	E
SPCC622.13c	Schizosaccharomyces_pombe@Seq_985	E
SPCC63.05	Schizosaccharomyces_pombe@Seq_4624	E
SPCC63.07	Schizosaccharomyces_pombe@Seq_1067	E
SPCC63.10c	Schizosaccharomyces_pombe@Seq_1901	E
SPCC63.11	Schizosaccharomyces_pombe@Seq_1954	E
SPCC63.12c	Schizosaccharomyces_pombe@Seq_621	E
SPCC645.03c	Schizosaccharomyces_pombe@Seq_2301	E
SPCC645.04	Schizosaccharomyces_pombe@Seq_1014	E
SPCC645.05c	Schizosaccharomyces_pombe@Seq_4224	E
SPCC645.06c	Schizosaccharomyces_pombe@Seq_3890	E
SPCC645.09	Schizosaccharomyces_pombe@Seq_2108	E
SPCC645.10	Schizosaccharomyces_pombe@Seq_2336	E
SPCC663.05c	Schizosaccharomyces_pombe@Seq_1404	E
SPCC70.05c	Schizosaccharomyces_pombe@Seq_501	E
SPCC70.07c	Schizosaccharomyces_pombe@Seq_880	E
SPCC736.03c	Schizosaccharomyces_pombe@Seq_155	E
SPCC736.10c	Schizosaccharomyces_pombe@Seq_3699	E
SPCC736.12c	Schizosaccharomyces_pombe@Seq_4429	E
SPCC737.08	Schizosaccharomyces_pombe@Seq_1926	E
SPCC74.01	Schizosaccharomyces_pombe@Seq_4473	E
SPCC757.08	Schizosaccharomyces_pombe@Seq_1951	E
SPCC777.05	Schizosaccharomyces_pombe@Seq_4989	E
SPCC777.10c	Schizosaccharomyces_pombe@Seq_520	E
SPCC777.11	Schizosaccharomyces_pombe@Seq_4216	E
SPCC777.14	Schizosaccharomyces_pombe@Seq_4698	E
SPCC830.03	Schizosaccharomyces_pombe@Seq_3972	E
SPCC830.05c	Schizosaccharomyces_pombe@Seq_113	E
SPCC830.09c	Schizosaccharomyces_pombe@Seq_4807	E
SPCC830.11c	Schizosaccharomyces_pombe@Seq_4342	E
SPCC895.03c	Schizosaccharomyces_pombe@Seq_3867	E
SPCC895.04c	Schizosaccharomyces_pombe@Seq_5114	E
SPCC962.02c	Schizosaccharomyces_pombe@Seq_2164	E
SPCC962.03c	Schizosaccharomyces_pombe@Seq_4547	E
SPCC962.06c	Schizosaccharomyces_pombe@Seq_1285	E
SPCC965.03	Schizosaccharomyces_pombe@Seq_2398	E
SPCC970.03	Schizosaccharomyces_pombe@Seq_657	E
SPCC970.04c	Schizosaccharomyces_pombe@Seq_991	E
SPCC970.08	Schizosaccharomyces_pombe@Seq_1660	E
SPCC970.09	Schizosaccharomyces_pombe@Seq_927	E
SPCC970.12	Schizosaccharomyces_pombe@Seq_1184	E
SPCP1E11.08	Schizosaccharomyces_pombe@Seq_1113	E
SPCP25A2.03	Schizosaccharomyces_pombe@Seq_998	E
SPCP31B10.08c	Schizosaccharomyces_pombe@Seq_4321	E
SPAC1002.01	Schizosaccharomyces_pombe@Seq_2026	NE
SPAC1002.02	Schizosaccharomyces_pombe@Seq_4582	NE
SPAC1002.03c	Schizosaccharomyces_pombe@Seq_600	NE
SPAC1002.05c	Schizosaccharomyces_pombe@Seq_1107	NE
SPAC1002.06c	Schizosaccharomyces_pombe@Seq_4639	NE
SPAC1002.07c	Schizosaccharomyces_pombe@Seq_1781	NE
SPAC1002.12c	Schizosaccharomyces_pombe@Seq_2509	NE
SPAC1002.14	Schizosaccharomyces_pombe@Seq_542	NE
SPAC1002.15c	Schizosaccharomyces_pombe@Seq_1637	NE
SPAC1002.17c	Schizosaccharomyces_pombe@Seq_2318	NE
SPAC1002.18	Schizosaccharomyces_pombe@Seq_4780	NE
SPAC1002.19	Schizosaccharomyces_pombe@Seq_3795	NE
SPAC1002.20	Schizosaccharomyces_pombe@Seq_1011	NE
SPAC1006.01	Schizosaccharomyces_pombe@Seq_2305	NE
SPAC1006.03c	Schizosaccharomyces_pombe@Seq_4748	NE
SPAC1006.04c	Schizosaccharomyces_pombe@Seq_603	NE
SPAC1006.05c	Schizosaccharomyces_pombe@Seq_622	NE
SPAC1006.06	Schizosaccharomyces_pombe@Seq_3436	NE
SPAC1006.09	Schizosaccharomyces_pombe@Seq_2353	NE
SPAC1039.01	Schizosaccharomyces_pombe@Seq_4007	NE
SPAC1039.02	Schizosaccharomyces_pombe@Seq_1407	NE
SPAC1039.03	Schizosaccharomyces_pombe@Seq_1202	NE
SPAC1039.04	Schizosaccharomyces_pombe@Seq_3849	NE
SPAC1039.05c	Schizosaccharomyces_pombe@Seq_2875	NE
SPAC1039.06	Schizosaccharomyces_pombe@Seq_2256	NE
SPAC1039.07c	Schizosaccharomyces_pombe@Seq_3755	NE
SPAC1039.08	Schizosaccharomyces_pombe@Seq_4127	NE
SPAC1039.09	Schizosaccharomyces_pombe@Seq_1888	NE
SPAC1039.10	Schizosaccharomyces_pombe@Seq_1023	NE
SPAC1039.11c	Schizosaccharomyces_pombe@Seq_730	NE
SPAC105.01c	Schizosaccharomyces_pombe@Seq_633	NE
SPAC105.02c	Schizosaccharomyces_pombe@Seq_3922	NE
SPAC105.03c	Schizosaccharomyces_pombe@Seq_3138	NE
SPAC1071.03c	Schizosaccharomyces_pombe@Seq_4348	NE
SPAC1071.05	Schizosaccharomyces_pombe@Seq_1341	NE
SPAC1071.06	Schizosaccharomyces_pombe@Seq_5072	NE
SPAC1071.07c	Schizosaccharomyces_pombe@Seq_4712	NE
SPAC1071.08	Schizosaccharomyces_pombe@Seq_4993	NE
SPAC1071.09c	Schizosaccharomyces_pombe@Seq_3962	NE
SPAC1071.11	Schizosaccharomyces_pombe@Seq_4988	NE
SPAC1071.12c	Schizosaccharomyces_pombe@Seq_4201	NE
SPAC1093.01	Schizosaccharomyces_pombe@Seq_83	NE
SPAC1093.02	Schizosaccharomyces_pombe@Seq_594	NE
SPAC1093.03	Schizosaccharomyces_pombe@Seq_47	NE
SPAC1093.06c	Schizosaccharomyces_pombe@Seq_3909	NE
SPAC10F6.01c	Schizosaccharomyces_pombe@Seq_1848	NE
SPAC10F6.04	Schizosaccharomyces_pombe@Seq_5082	NE
SPAC10F6.05c	Schizosaccharomyces_pombe@Seq_4878	NE
SPAC10F6.06	Schizosaccharomyces_pombe@Seq_477	NE
SPAC10F6.07c	Schizosaccharomyces_pombe@Seq_2877	NE
SPAC10F6.11c	Schizosaccharomyces_pombe@Seq_94	NE
SPAC10F6.12c	Schizosaccharomyces_pombe@Seq_1522	NE
SPAC10F6.13c	Schizosaccharomyces_pombe@Seq_1311	NE
SPAC10F6.14c	Schizosaccharomyces_pombe@Seq_1191	NE
SPAC10F6.15	Schizosaccharomyces_pombe@Seq_987	NE
SPAC10F6.16	Schizosaccharomyces_pombe@Seq_3727	NE
SPAC10F6.17c	Schizosaccharomyces_pombe@Seq_2574	NE
SPAC110.01	Schizosaccharomyces_pombe@Seq_1586	NE
SPAC110.02	Schizosaccharomyces_pombe@Seq_60	NE
SPAC1142.01	Schizosaccharomyces_pombe@Seq_1738	NE
SPAC1142.02c	Schizosaccharomyces_pombe@Seq_190	NE
SPAC1142.03c	Schizosaccharomyces_pombe@Seq_1164	NE
SPAC1142.05	Schizosaccharomyces_pombe@Seq_4796	NE
SPAC1142.06	Schizosaccharomyces_pombe@Seq_1578	NE
SPAC1142.07c	Schizosaccharomyces_pombe@Seq_672	NE
SPAC1142.08	Schizosaccharomyces_pombe@Seq_996	NE
SPAC11D3.01c	Schizosaccharomyces_pombe@Seq_1560	NE
SPAC11D3.02c	Schizosaccharomyces_pombe@Seq_1610	NE
SPAC11D3.03c	Schizosaccharomyces_pombe@Seq_4598	NE
SPAC11D3.04c	Schizosaccharomyces_pombe@Seq_3518	NE
SPAC11D3.05	Schizosaccharomyces_pombe@Seq_2894	NE
SPAC11D3.06	Schizosaccharomyces_pombe@Seq_228	NE
SPAC11D3.07c	Schizosaccharomyces_pombe@Seq_3344	NE
SPAC11D3.08c	Schizosaccharomyces_pombe@Seq_2185	NE
SPAC11D3.09	Schizosaccharomyces_pombe@Seq_2255	NE
SPAC11D3.10	Schizosaccharomyces_pombe@Seq_2092	NE
SPAC11D3.13	Schizosaccharomyces_pombe@Seq_4649	NE
SPAC11D3.14c	Schizosaccharomyces_pombe@Seq_1846	NE
SPAC11D3.15	Schizosaccharomyces_pombe@Seq_1502	NE
SPAC11D3.16c	Schizosaccharomyces_pombe@Seq_1642	NE
SPAC11D3.17	Schizosaccharomyces_pombe@Seq_1387	NE
SPAC11D3.18c	Schizosaccharomyces_pombe@Seq_512	NE
SPAC11E3.01c	Schizosaccharomyces_pombe@Seq_3912	NE
SPAC11E3.03	Schizosaccharomyces_pombe@Seq_4148	NE
SPAC11E3.04c	Schizosaccharomyces_pombe@Seq_100	NE
SPAC11E3.05	Schizosaccharomyces_pombe@Seq_488	NE
SPAC11E3.06	Schizosaccharomyces_pombe@Seq_4992	NE
SPAC11E3.09	Schizosaccharomyces_pombe@Seq_3296	NE
SPAC11E3.10	Schizosaccharomyces_pombe@Seq_4243	NE
SPAC11E3.11c	Schizosaccharomyces_pombe@Seq_3828	NE
SPAC11E3.13c	Schizosaccharomyces_pombe@Seq_3907	NE
SPAC11E3.14	Schizosaccharomyces_pombe@Seq_1763	NE
SPAC11E3.15	Schizosaccharomyces_pombe@Seq_3716	NE
SPAC11G7.01	Schizosaccharomyces_pombe@Seq_4383	NE
SPAC11G7.02	Schizosaccharomyces_pombe@Seq_817	NE
SPAC11G7.03	Schizosaccharomyces_pombe@Seq_2547	NE
SPAC11G7.05c	Schizosaccharomyces_pombe@Seq_413	NE
SPAC11G7.06c	Schizosaccharomyces_pombe@Seq_4508	NE
SPAC11H11.01	Schizosaccharomyces_pombe@Seq_2859	NE
SPAC11H11.02c	Schizosaccharomyces_pombe@Seq_910	NE
SPAC11H11.03c	Schizosaccharomyces_pombe@Seq_139	NE
SPAC11H11.04	Schizosaccharomyces_pombe@Seq_1892	NE
SPAC11H11.05c	Schizosaccharomyces_pombe@Seq_422	NE
SPAC1250.02	Schizosaccharomyces_pombe@Seq_1313	NE
SPAC1250.03	Schizosaccharomyces_pombe@Seq_3302	NE
SPAC1250.04c	Schizosaccharomyces_pombe@Seq_1739	NE
SPAC1250.05	Schizosaccharomyces_pombe@Seq_4761	NE
SPAC1296.01c	Schizosaccharomyces_pombe@Seq_1625	NE
SPAC1296.02	Schizosaccharomyces_pombe@Seq_4146	NE
SPAC1296.03c	Schizosaccharomyces_pombe@Seq_4454	NE
SPAC1296.04	Schizosaccharomyces_pombe@Seq_3714	NE
SPAC1296.05c	Schizosaccharomyces_pombe@Seq_1296	NE
SPAC1296.06	Schizosaccharomyces_pombe@Seq_824	NE
SPAC12B10.01c	Schizosaccharomyces_pombe@Seq_92	NE
SPAC12B10.03	Schizosaccharomyces_pombe@Seq_1580	NE
SPAC12B10.04	Schizosaccharomyces_pombe@Seq_1865	NE
SPAC12B10.05	Schizosaccharomyces_pombe@Seq_1943	NE
SPAC12B10.06c	Schizosaccharomyces_pombe@Seq_324	NE
SPAC12B10.07	Schizosaccharomyces_pombe@Seq_4591	NE
SPAC12B10.09	Schizosaccharomyces_pombe@Seq_754	NE
SPAC12B10.10	Schizosaccharomyces_pombe@Seq_3491	NE
SPAC12B10.11	Schizosaccharomyces_pombe@Seq_4959	NE
SPAC12B10.12c	Schizosaccharomyces_pombe@Seq_373	NE
SPAC12B10.13	Schizosaccharomyces_pombe@Seq_634	NE
SPAC12B10.14c	Schizosaccharomyces_pombe@Seq_3897	NE
SPAC12B10.15c	Schizosaccharomyces_pombe@Seq_402	NE
SPAC12B10.16c	Schizosaccharomyces_pombe@Seq_586	NE
SPAC12G12.01c	Schizosaccharomyces_pombe@Seq_4562	NE
SPAC12G12.03	Schizosaccharomyces_pombe@Seq_4351	NE
SPAC12G12.07c	Schizosaccharomyces_pombe@Seq_3784	NE
SPAC12G12.09	Schizosaccharomyces_pombe@Seq_1220	NE
SPAC12G12.10	Schizosaccharomyces_pombe@Seq_2159	NE
SPAC12G12.11c	Schizosaccharomyces_pombe@Seq_623	NE
SPAC12G12.12	Schizosaccharomyces_pombe@Seq_3374	NE
SPAC12G12.13c	Schizosaccharomyces_pombe@Seq_4382	NE
SPAC12G12.15	Schizosaccharomyces_pombe@Seq_1070	NE
SPAC12G12.16c	Schizosaccharomyces_pombe@Seq_2030	NE
SPAC1327.01c	Schizosaccharomyces_pombe@Seq_4746	NE
SPAC139.02c	Schizosaccharomyces_pombe@Seq_3603	NE
SPAC139.03	Schizosaccharomyces_pombe@Seq_85	NE
SPAC139.04c	Schizosaccharomyces_pombe@Seq_4713	NE
SPAC139.05	Schizosaccharomyces_pombe@Seq_2852	NE
SPAC139.06	Schizosaccharomyces_pombe@Seq_534	NE
SPAC1399.01c	Schizosaccharomyces_pombe@Seq_579	NE
SPAC1399.02	Schizosaccharomyces_pombe@Seq_2290	NE
SPAC1399.03	Schizosaccharomyces_pombe@Seq_46	NE
SPAC1399.04c	Schizosaccharomyces_pombe@Seq_3613	NE
SPAC1399.05c	Schizosaccharomyces_pombe@Seq_954	NE
SPAC13A11.01c	Schizosaccharomyces_pombe@Seq_5126	NE
SPAC13A11.03	Schizosaccharomyces_pombe@Seq_4763	NE
SPAC13A11.04c	Schizosaccharomyces_pombe@Seq_2633	NE
SPAC13A11.05	Schizosaccharomyces_pombe@Seq_3493	NE
SPAC13A11.06	Schizosaccharomyces_pombe@Seq_1172	NE
SPAC13C5.01c	Schizosaccharomyces_pombe@Seq_1683	NE
SPAC13C5.02	Schizosaccharomyces_pombe@Seq_372	NE
SPAC13C5.03	Schizosaccharomyces_pombe@Seq_297	NE
SPAC13C5.04	Schizosaccharomyces_pombe@Seq_1240	NE
SPAC13C5.05c	Schizosaccharomyces_pombe@Seq_2339	NE
SPAC13C5.06c	Schizosaccharomyces_pombe@Seq_2216	NE
SPAC13C5.07	Schizosaccharomyces_pombe@Seq_3809	NE
SPAC13D6.01	Schizosaccharomyces_pombe@Seq_201	NE
SPAC13D6.02c	Schizosaccharomyces_pombe@Seq_2620	NE
SPAC13D6.03c	Schizosaccharomyces_pombe@Seq_4828	NE
SPAC13D6.04c	Schizosaccharomyces_pombe@Seq_1384	NE
SPAC13F5.01c	Schizosaccharomyces_pombe@Seq_3887	NE
SPAC13F5.03c	Schizosaccharomyces_pombe@Seq_4906	NE
SPAC13F5.04c	Schizosaccharomyces_pombe@Seq_2787	NE
SPAC13F5.05	Schizosaccharomyces_pombe@Seq_2837	NE
SPAC13F5.07c	Schizosaccharomyces_pombe@Seq_3408	NE
SPAC13G6.01c	Schizosaccharomyces_pombe@Seq_4286	NE
SPAC13G6.02c	Schizosaccharomyces_pombe@Seq_4057	NE
SPAC13G6.03	Schizosaccharomyces_pombe@Seq_3132	NE
SPAC13G6.04	Schizosaccharomyces_pombe@Seq_3832	NE
SPAC13G6.06c	Schizosaccharomyces_pombe@Seq_3102	NE
SPAC13G6.07c	Schizosaccharomyces_pombe@Seq_1774	NE
SPAC13G6.08	Schizosaccharomyces_pombe@Seq_4819	NE
SPAC13G6.09	Schizosaccharomyces_pombe@Seq_1052	NE
SPAC13G6.10c	Schizosaccharomyces_pombe@Seq_2759	NE
SPAC13G6.12c	Schizosaccharomyces_pombe@Seq_3480	NE
SPAC13G6.13	Schizosaccharomyces_pombe@Seq_2921	NE
SPAC13G6.14	Schizosaccharomyces_pombe@Seq_3532	NE
SPAC13G6.15c	Schizosaccharomyces_pombe@Seq_29	NE
SPAC13G7.02c	Schizosaccharomyces_pombe@Seq_2496	NE
SPAC13G7.03	Schizosaccharomyces_pombe@Seq_2143	NE
SPAC13G7.04c	Schizosaccharomyces_pombe@Seq_4798	NE
SPAC13G7.05	Schizosaccharomyces_pombe@Seq_1241	NE
SPAC13G7.07	Schizosaccharomyces_pombe@Seq_2037	NE
SPAC13G7.09c	Schizosaccharomyces_pombe@Seq_1456	NE
SPAC13G7.11	Schizosaccharomyces_pombe@Seq_3661	NE
SPAC13G7.12c	Schizosaccharomyces_pombe@Seq_3467	NE
SPAC13G7.13c	Schizosaccharomyces_pombe@Seq_3175	NE
SPAC140.01	Schizosaccharomyces_pombe@Seq_1090	NE
SPAC140.02	Schizosaccharomyces_pombe@Seq_717	NE
SPAC140.03	Schizosaccharomyces_pombe@Seq_960	NE
SPAC140.04	Schizosaccharomyces_pombe@Seq_1225	NE
SPAC1420.01c	Schizosaccharomyces_pombe@Seq_2604	NE
SPAC1420.04c	Schizosaccharomyces_pombe@Seq_4463	NE
SPAC144.01	Schizosaccharomyces_pombe@Seq_932	NE
SPAC144.02	Schizosaccharomyces_pombe@Seq_2674	NE
SPAC144.05	Schizosaccharomyces_pombe@Seq_5086	NE
SPAC144.06	Schizosaccharomyces_pombe@Seq_121	NE
SPAC144.08	Schizosaccharomyces_pombe@Seq_805	NE
SPAC144.13c	Schizosaccharomyces_pombe@Seq_4208	NE
SPAC144.14	Schizosaccharomyces_pombe@Seq_838	NE
SPAC144.17c	Schizosaccharomyces_pombe@Seq_4859	NE
SPAC1486.01	Schizosaccharomyces_pombe@Seq_3817	NE
SPAC1486.02c	Schizosaccharomyces_pombe@Seq_366	NE
SPAC1486.08	Schizosaccharomyces_pombe@Seq_2463	NE
SPAC1486.10	Schizosaccharomyces_pombe@Seq_974	NE
SPAC14C4.01c	Schizosaccharomyces_pombe@Seq_4981	NE
SPAC14C4.03	Schizosaccharomyces_pombe@Seq_2813	NE
SPAC14C4.04	Schizosaccharomyces_pombe@Seq_711	NE
SPAC14C4.05c	Schizosaccharomyces_pombe@Seq_4851	NE
SPAC14C4.06c	Schizosaccharomyces_pombe@Seq_2651	NE
SPAC14C4.07	Schizosaccharomyces_pombe@Seq_23	NE
SPAC14C4.08	Schizosaccharomyces_pombe@Seq_4885	NE
SPAC14C4.09	Schizosaccharomyces_pombe@Seq_1399	NE
SPAC14C4.10c	Schizosaccharomyces_pombe@Seq_1406	NE
SPAC14C4.11	Schizosaccharomyces_pombe@Seq_951	NE
SPAC14C4.12c	Schizosaccharomyces_pombe@Seq_3906	NE
SPAC14C4.15c	Schizosaccharomyces_pombe@Seq_3089	NE
SPAC14C4.16	Schizosaccharomyces_pombe@Seq_1569	NE
SPAC1527.01	Schizosaccharomyces_pombe@Seq_4505	NE
SPAC1527.02	Schizosaccharomyces_pombe@Seq_1254	NE
SPAC1527.03	Schizosaccharomyces_pombe@Seq_3732	NE
SPAC1556.01c	Schizosaccharomyces_pombe@Seq_1455	NE
SPAC1556.02c	Schizosaccharomyces_pombe@Seq_3900	NE
SPAC1556.04c	Schizosaccharomyces_pombe@Seq_4604	NE
SPAC1556.05c	Schizosaccharomyces_pombe@Seq_1575	NE
SPAC1556.06	Schizosaccharomyces_pombe@Seq_2288	NE
SPAC1556.08c	Schizosaccharomyces_pombe@Seq_3621	NE
SPAC1565.01	Schizosaccharomyces_pombe@Seq_2876	NE
SPAC1565.02c	Schizosaccharomyces_pombe@Seq_10	NE
SPAC1565.03	Schizosaccharomyces_pombe@Seq_4320	NE
SPAC1565.04c	Schizosaccharomyces_pombe@Seq_956	NE
SPAC1565.07c	Schizosaccharomyces_pombe@Seq_1238	NE
SPAC15A10.03c	Schizosaccharomyces_pombe@Seq_1584	NE
SPAC15A10.05c	Schizosaccharomyces_pombe@Seq_4682	NE
SPAC15A10.06	Schizosaccharomyces_pombe@Seq_577	NE
SPAC15A10.07	Schizosaccharomyces_pombe@Seq_2130	NE
SPAC15A10.08	Schizosaccharomyces_pombe@Seq_1859	NE
SPAC15A10.09c	Schizosaccharomyces_pombe@Seq_3775	NE
SPAC15A10.10	Schizosaccharomyces_pombe@Seq_4205	NE
SPAC15A10.13	Schizosaccharomyces_pombe@Seq_4365	NE
SPAC15A10.15	Schizosaccharomyces_pombe@Seq_827	NE
SPAC15A10.16	Schizosaccharomyces_pombe@Seq_2474	NE
SPAC15E1.02c	Schizosaccharomyces_pombe@Seq_4612	NE
SPAC15E1.04	Schizosaccharomyces_pombe@Seq_2424	NE
SPAC15E1.05c	Schizosaccharomyces_pombe@Seq_439	NE
SPAC15E1.06	Schizosaccharomyces_pombe@Seq_1135	NE
SPAC15E1.07c	Schizosaccharomyces_pombe@Seq_2111	NE
SPAC15E1.09	Schizosaccharomyces_pombe@Seq_4122	NE
