Experiment_id	Model_id	Essential_status
PAS_chr4_0648	Komagataella_pastoris@Seq_1205	NE
PAS_chr2-1_0577	Komagataella_pastoris@Seq_1804	NE
PAS_chr4_0478	Komagataella_pastoris@Seq_818	NE
PAS_chr3_0726	Komagataella_pastoris@Seq_2983	NE
PAS_chr3_0781	Komagataella_pastoris@Seq_2930	NE
PAS_chr3_1002	Komagataella_pastoris@Seq_4530	NE
PAS_chr2-1_0454	Komagataella_pastoris@Seq_1770	NE
PAS_chr4_0330	Komagataella_pastoris@Seq_2389	NE
PAS_chr1-3_0100	Komagataella_pastoris@Seq_2696	NE
PAS_chr1-1_0103	Komagataella_pastoris@Seq_4582	NE
PAS_chr1-4_0181	Komagataella_pastoris@Seq_449	NE
PAS_chr3_0306	Komagataella_pastoris@Seq_3694	NE
PAS_chr4_0266	Komagataella_pastoris@Seq_1429	NE
PAS_chr4_0877	Komagataella_pastoris@Seq_3096	NE
PAS_chr2-2_0337	Komagataella_pastoris@Seq_1485	NE
PAS_chr3_0236	Komagataella_pastoris@Seq_130	NE
PAS_chr1-4_0534	Komagataella_pastoris@Seq_3337	NE
PAS_chr2-2_0266	Komagataella_pastoris@Seq_4298	NE
PAS_chr1-1_0005	Komagataella_pastoris@Seq_2355	NE
PAS_chr2-1_0593	Komagataella_pastoris@Seq_142	NE
PAS_chr4_0842	Komagataella_pastoris@Seq_4504	NE
PAS_chr3_1142	Komagataella_pastoris@Seq_1065	NE
PAS_chr3_0069	Komagataella_pastoris@Seq_3803	NE
PAS_chr1-1_0009	Komagataella_pastoris@Seq_3590	NE
PAS_chr2-1_0197	Komagataella_pastoris@Seq_3157	NE
PAS_chr2-1_0763	Komagataella_pastoris@Seq_2072	NE
PAS_chr4_0337	Komagataella_pastoris@Seq_2427	NE
PAS_chr2-1_0775	Komagataella_pastoris@Seq_4066	NE
PAS_chr3_0176	Komagataella_pastoris@Seq_869	NE
PAS_chr1-4_0392	Komagataella_pastoris@Seq_3978	NE
PAS_chr1-4_0264	Komagataella_pastoris@Seq_3299	NE
PAS_chr1-4_0064	Komagataella_pastoris@Seq_3399	NE
PAS_chr1-4_0299	Komagataella_pastoris@Seq_4347	NE
PAS_chr3_0512	Komagataella_pastoris@Seq_2409	NE
PAS_chr2-1_0453	Komagataella_pastoris@Seq_2723	NE
PAS_chr3_0349	Komagataella_pastoris@Seq_2447	NE
PAS_chr3_0965	Komagataella_pastoris@Seq_1955	NE
PAS_chr2-1_0771	Komagataella_pastoris@Seq_4194	NE
PAS_chr2-1_0279	Komagataella_pastoris@Seq_1321	NE
PAS_chr2-2_0009	Komagataella_pastoris@Seq_937	NE
PAS_chr3_0036	Komagataella_pastoris@Seq_4291	NE
PAS_chr4_0580	Komagataella_pastoris@Seq_3059	NE
PAS_chr3_0615	Komagataella_pastoris@Seq_1068	NE
PAS_chr1-1_0050	Komagataella_pastoris@Seq_4502	NE
PAS_chr1-1_0047	Komagataella_pastoris@Seq_373	NE
PAS_chr2-1_0178	Komagataella_pastoris@Seq_3047	NE
PAS_chr1-4_0394	Komagataella_pastoris@Seq_506	NE
PAS_chr1-4_0019	Komagataella_pastoris@Seq_2201	NE
PAS_chr1-1_0393	Komagataella_pastoris@Seq_2135	NE
PAS_chr2-2_0036	Komagataella_pastoris@Seq_4061	NE
PAS_chr1-4_0380	Komagataella_pastoris@Seq_606	NE
PAS_chr1-4_0601	Komagataella_pastoris@Seq_1084	NE
PAS_chr4_0865	Komagataella_pastoris@Seq_1059	NE
PAS_chr2-1_0770	Komagataella_pastoris@Seq_117	NE
PAS_chr4_0544	Komagataella_pastoris@Seq_2606	NE
PAS_chr1-1_0277	Komagataella_pastoris@Seq_168	NE
PAS_chr3_0291	Komagataella_pastoris@Seq_1388	NE
PAS_chr4_0153	Komagataella_pastoris@Seq_3986	NE
PAS_chr1-1_0241	Komagataella_pastoris@Seq_1488	NE
PAS_chr1-4_0496	Komagataella_pastoris@Seq_3650	NE
PAS_chr3_0842	Komagataella_pastoris@Seq_3730	NE
PAS_chr2-2_0174	Komagataella_pastoris@Seq_2624	NE
PAS_chr1-3_0235	Komagataella_pastoris@Seq_4719	NE
PAS_chr3_0169	Komagataella_pastoris@Seq_594	NE
PAS_FragB_0064	Komagataella_pastoris@Seq_4718	NE
PAS_chr2-1_0549	Komagataella_pastoris@Seq_2371	NE
PAS_chr2-1_0513	Komagataella_pastoris@Seq_2046	NE
PAS_chr3_1031	Komagataella_pastoris@Seq_1548	NE
PAS_chr3_0999	Komagataella_pastoris@Seq_2326	NE
PAS_chr4_0610	Komagataella_pastoris@Seq_3963	NE
PAS_chr1-1_0169	Komagataella_pastoris@Seq_3126	NE
PAS_chr3_0100	Komagataella_pastoris@Seq_2548	NE
PAS_chr2-1_0120	Komagataella_pastoris@Seq_3529	NE
PAS_chr3_0281	Komagataella_pastoris@Seq_2744	NE
PAS_chr3_0649	Komagataella_pastoris@Seq_4438	NE
PAS_chr2-1_0221	Komagataella_pastoris@Seq_775	NE
PAS_chr4_0196	Komagataella_pastoris@Seq_993	NE
PAS_chr3_0218	Komagataella_pastoris@Seq_1927	NE
PAS_chr4_0836	Komagataella_pastoris@Seq_4622	NE
PAS_chr4_0138	Komagataella_pastoris@Seq_1328	NE
PAS_chr3_0072	Komagataella_pastoris@Seq_798	NE
PAS_chr2-1_0785	Komagataella_pastoris@Seq_164	NE
PAS_chr2-1_0853	Komagataella_pastoris@Seq_3390	NE
PAS_chr1-4_0315	Komagataella_pastoris@Seq_3023	NE
PAS_chr2-2_0182	Komagataella_pastoris@Seq_3912	NE
PAS_chr2-1_0123	Komagataella_pastoris@Seq_1028	NE
PAS_chr1-4_0207	Komagataella_pastoris@Seq_1793	NE
PAS_chr3_1007	Komagataella_pastoris@Seq_980	NE
PAS_chr3_1110	Komagataella_pastoris@Seq_2401	NE
PAS_chr4_0101	Komagataella_pastoris@Seq_1744	NE
PAS_chr2-2_0288	Komagataella_pastoris@Seq_664	NE
PAS_chr3_0822	Komagataella_pastoris@Seq_106	NE
PAS_chr1-4_0124	Komagataella_pastoris@Seq_1127	NE
PAS_chr3_0843	Komagataella_pastoris@Seq_2016	NE
PAS_chr3_0552	Komagataella_pastoris@Seq_2192	NE
PAS_chr4_0287	Komagataella_pastoris@Seq_2873	NE
PAS_chr4_0700	Komagataella_pastoris@Seq_4006	NE
PAS_chr4_0664	Komagataella_pastoris@Seq_3540	NE
PAS_chr4_0342	Komagataella_pastoris@Seq_1852	NE
PAS_chr1-4_0558	Komagataella_pastoris@Seq_971	NE
PAS_chr3_0234	Komagataella_pastoris@Seq_2885	NE
PAS_chr1-4_0151	Komagataella_pastoris@Seq_1599	NE
PAS_chr4_0550	Komagataella_pastoris@Seq_3933	NE
PAS_chr4_0346	Komagataella_pastoris@Seq_2720	NE
PAS_chr1-4_0090	Komagataella_pastoris@Seq_660	NE
PAS_chr3_0763	Komagataella_pastoris@Seq_4255	NE
PAS_chr2-1_0760	Komagataella_pastoris@Seq_1299	NE
PAS_chr2-1_0864	Komagataella_pastoris@Seq_432	NE
PAS_chr3_0225	Komagataella_pastoris@Seq_1233	NE
PAS_chr1-3_0128	Komagataella_pastoris@Seq_1862	NE
PAS_chr3_0579	Komagataella_pastoris@Seq_2364	NE
PAS_chr2-2_0162	Komagataella_pastoris@Seq_3086	NE
PAS_chr2-1_0856	Komagataella_pastoris@Seq_251	NE
PAS_FragB_0061	Komagataella_pastoris@Seq_3622	NE
PAS_chr3_0188	Komagataella_pastoris@Seq_2436	NE
PAS_chr3_0561	Komagataella_pastoris@Seq_1644	NE
PAS_chr4_0228	Komagataella_pastoris@Seq_1476	NE
PAS_chr2-1_0698	Komagataella_pastoris@Seq_779	NE
PAS_chr2-1_0736	Komagataella_pastoris@Seq_897	NE
PAS_chr3_1037	Komagataella_pastoris@Seq_796	NE
PAS_chr2-1_0885	Komagataella_pastoris@Seq_3844	NE
PAS_chr2-1_0749	Komagataella_pastoris@Seq_2111	NE
PAS_chr2-1_0292	Komagataella_pastoris@Seq_1988	NE
PAS_chr2-2_0401	Komagataella_pastoris@Seq_4202	NE
PAS_chr2-1_0752	Komagataella_pastoris@Seq_1159	NE
PAS_chr4_0576	Komagataella_pastoris@Seq_2162	NE
PAS_c121_0009	Komagataella_pastoris@Seq_3685	NE
PAS_chr2-2_0407	Komagataella_pastoris@Seq_858	NE
PAS_chr3_0831	Komagataella_pastoris@Seq_2424	NE
PAS_chr4_0272	Komagataella_pastoris@Seq_2249	NE
PAS_chr3_0646	Komagataella_pastoris@Seq_3797	NE
PAS_chr2-1_0173	Komagataella_pastoris@Seq_4017	NE
PAS_chr1-1_0262	Komagataella_pastoris@Seq_1846	NE
PAS_chr1-4_0593	Komagataella_pastoris@Seq_3053	NE
PAS_chr2-2_0294	Komagataella_pastoris@Seq_3626	NE
PAS_chr1-4_0338	Komagataella_pastoris@Seq_2195	NE
PAS_chr2-2_0357	Komagataella_pastoris@Seq_4160	NE
PAS_chr1-1_0322	Komagataella_pastoris@Seq_3926	NE
PAS_chr1-4_0313	Komagataella_pastoris@Seq_2843	NE
PAS_chr2-2_0430	Komagataella_pastoris@Seq_2230	NE
PAS_chr3_0253	Komagataella_pastoris@Seq_4538	NE
PAS_chr1-1_0063	Komagataella_pastoris@Seq_2552	NE
PAS_chr2-2_0276	Komagataella_pastoris@Seq_2997	NE
PAS_chr3_1138	Komagataella_pastoris@Seq_3788	NE
PAS_chr4_0819	Komagataella_pastoris@Seq_1279	NE
PAS_chr1-3_0024	Komagataella_pastoris@Seq_1844	NE
PAS_chr4_0352	Komagataella_pastoris@Seq_2106	NE
PAS_chr2-1_0361	Komagataella_pastoris@Seq_2370	NE
PAS_chr2-2_0303	Komagataella_pastoris@Seq_1191	NE
PAS_chr4_0968	Komagataella_pastoris@Seq_3215	NE
PAS_chr2-1_0344	Komagataella_pastoris@Seq_1432	NE
PAS_chr2-2_0481	Komagataella_pastoris@Seq_475	NE
PAS_chr1-4_0417	Komagataella_pastoris@Seq_3656	NE
PAS_chr4_0645	Komagataella_pastoris@Seq_4316	NE
PAS_chr2-1_0358	Komagataella_pastoris@Seq_2699	NE
PAS_chr1-1_0163	Komagataella_pastoris@Seq_470	NE
PAS_chr3_0082	Komagataella_pastoris@Seq_520	NE
PAS_chr4_0511	Komagataella_pastoris@Seq_2026	NE
PAS_chr2-1_0659	Komagataella_pastoris@Seq_1632	NE
