rxns	rxnNames	formulas	flux	grRules	subSystems
r_3204	PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cytoplasm	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[c]	0	YIL002C or I2H1V7_TETBL or YOR109W	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3205	PI 4,5-P2 phosphatase (1-16:1, 2-18:1), cytoplasm	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[c]	0	YIL002C or I2H1V7_TETBL or YOR109W	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3206	PI 4,5-P2 phosphatase (1-18:0, 2-18:1), cytoplasm	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[c]	0	YIL002C or I2H1V7_TETBL or YOR109W	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3207	PI 4,5-P2 phosphatase (1-18:1, 2-18:1), cytoplasm	H2O[c] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[c] => phosphate[c] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[c]	0	YIL002C or I2H1V7_TETBL or YOR109W	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3208	PI 4,5-P2 phosphatase (1-16:0, 2-16:1), ER membrane	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[erm]	0	I2H5I1_TETBL	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3209	PI 4,5-P2 phosphatase (1-16:1, 2-16:1), ER membrane	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[erm]	0	I2H5I1_TETBL	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3210	PI 4,5-P2 phosphatase (1-18:0, 2-16:1), ER membrane	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[erm]	0	I2H5I1_TETBL	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3211	PI 4,5-P2 phosphatase (1-18:1, 2-16:1), ER membrane	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[erm]	0	I2H5I1_TETBL	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3212	PI 4,5-P2 phosphatase (1-16:0, 2-18:1), ER membrane	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[erm]	0	I2H5I1_TETBL	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3213	PI 4,5-P2 phosphatase (1-16:1, 2-18:1), ER membrane	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[erm]	0	I2H5I1_TETBL	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3214	PI 4,5-P2 phosphatase (1-18:0, 2-18:1), ER membrane	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[erm]	0	I2H5I1_TETBL	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3215	PI 4,5-P2 phosphatase (1-18:1, 2-18:1), ER membrane	H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[erm]	0	I2H5I1_TETBL	sce00562  Inositol phosphate metabolism // sce04070  Phosphatidylinositol signaling system
r_3216	PI 3,5-P2 phosphatase (1-16:0, 2-16:1), vacuolar membrane	H2O[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)[vm] => phosphate[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[vm]	0	I2GWU6_TETBL and I2H7F8_TETBL	
r_3217	PI 3,5-P2 phosphatase (1-16:1, 2-16:1), vacuolar membrane	H2O[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)[vm] => phosphate[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[vm]	0	I2GWU6_TETBL and I2H7F8_TETBL	
r_3218	PI 3,5-P2 phosphatase (1-18:0, 2-16:1), vacuolar membrane	H2O[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)[vm] => phosphate[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[vm]	0	I2GWU6_TETBL and I2H7F8_TETBL	
r_3219	PI 3,5-P2 phosphatase (1-18:1, 2-16:1), vacuolar membrane	H2O[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)[vm] => phosphate[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[vm]	0	I2GWU6_TETBL and I2H7F8_TETBL	
r_3220	PI 3,5-P2 phosphatase (1-16:0, 2-18:1), vacuolar membrane	H2O[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[vm] => phosphate[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[vm]	0	I2GWU6_TETBL and I2H7F8_TETBL	
r_3221	PI 3,5-P2 phosphatase (1-16:1, 2-18:1), vacuolar membrane	H2O[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)[vm] => phosphate[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[vm]	0	I2GWU6_TETBL and I2H7F8_TETBL	
r_3222	PI 3,5-P2 phosphatase (1-18:0, 2-18:1), vacuolar membrane	H2O[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[vm] => phosphate[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[vm]	0	I2GWU6_TETBL and I2H7F8_TETBL	
r_3223	PI 3,5-P2 phosphatase (1-18:1, 2-18:1), vacuolar membrane	H2O[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[vm] => phosphate[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[vm]	0	I2GWU6_TETBL and I2H7F8_TETBL	
r_3224	DGPP phosphatase (1-16:0, 2-16:1), vacuolar membrane	H2O[vm] + 1,2-diacylglycerol 3-diphosphate (1-16:0, 2-16:1)[vm] => phosphatidate (1-16:0, 2-16:1)[vm] + phosphate[vm] + H+[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3225	DGPP phosphatase (1-16:1, 2-16:1), vacuolar membrane	H2O[vm] + 1,2-diacylglycerol 3-diphosphate (1-16:1, 2-16:1)[vm] => phosphate[vm] + phosphatidate (1-16:1, 2-16:1)[vm] + H+[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3226	DGPP phosphatase (1-18:0, 2-16:1), vacuolar membrane	H2O[vm] + 1,2-diacylglycerol 3-diphosphate (1-18:0, 2-16:1)[vm] => phosphate[vm] + phosphatidate (1-18:0, 2-16:1)[vm] + H+[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3227	DGPP phosphatase (1-18:1, 2-16:1), vacuolar membrane	H2O[vm] + 1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1)[vm] => phosphate[vm] + phosphatidate (1-18:1, 2-16:1)[vm] + H+[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3228	DGPP phosphatase (1-16:0, 2-18:1), vacuolar membrane	H2O[vm] + 1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:1)[vm] => phosphate[vm] + phosphatidate (1-16:0, 2-18:1)[vm] + H+[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3229	DGPP phosphatase (1-16:1, 2-18:1), vacuolar membrane	H2O[vm] + 1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1)[vm] => phosphate[vm] + phosphatidate (1-16:1, 2-18:1)[vm] + H+[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3230	DGPP phosphatase (1-18:0, 2-18:1), vacuolar membrane	H2O[vm] + 1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)[vm] => phosphate[vm] + phosphatidate (1-18:0, 2-18:1)[vm] + H+[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3231	DGPP phosphatase (1-18:1, 2-18:1), vacuolar membrane	H2O[vm] + 1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)[vm] => phosphate[vm] + phosphatidate (1-18:1, 2-18:1)[vm] + H+[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3232	DGPP phosphatase (1-16:0, 2-16:1), Golgi membrane	H2O[gm] + 1,2-diacylglycerol 3-diphosphate (1-16:0, 2-16:1)[gm] => phosphatidate (1-16:0, 2-16:1)[gm] + phosphate[gm] + H+[gm]	0	I2GW13_TETBL	
r_3233	DGPP phosphatase (1-16:1, 2-16:1), Golgi membrane	H2O[gm] + 1,2-diacylglycerol 3-diphosphate (1-16:1, 2-16:1)[gm] => phosphate[gm] + phosphatidate (1-16:1, 2-16:1)[gm] + H+[gm]	0	I2GW13_TETBL	
r_3234	DGPP phosphatase (1-18:0, 2-16:1), Golgi membrane	H2O[gm] + 1,2-diacylglycerol 3-diphosphate (1-18:0, 2-16:1)[gm] => phosphate[gm] + phosphatidate (1-18:0, 2-16:1)[gm] + H+[gm]	0	I2GW13_TETBL	
r_3235	DGPP phosphatase (1-18:1, 2-16:1), Golgi membrane	H2O[gm] + 1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1)[gm] => phosphate[gm] + phosphatidate (1-18:1, 2-16:1)[gm] + H+[gm]	0	I2GW13_TETBL	
r_3236	DGPP phosphatase (1-16:0, 2-18:1), Golgi membrane	H2O[gm] + 1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:1)[gm] => phosphate[gm] + phosphatidate (1-16:0, 2-18:1)[gm] + H+[gm]	0	I2GW13_TETBL	
r_3237	DGPP phosphatase (1-16:1, 2-18:1), Golgi membrane	H2O[gm] + 1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1)[gm] => phosphate[gm] + phosphatidate (1-16:1, 2-18:1)[gm] + H+[gm]	0	I2GW13_TETBL	
r_3238	DGPP phosphatase (1-18:0, 2-18:1), Golgi membrane	H2O[gm] + 1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)[gm] => phosphate[gm] + phosphatidate (1-18:0, 2-18:1)[gm] + H+[gm]	0	I2GW13_TETBL	
r_3239	DGPP phosphatase (1-18:1, 2-18:1), Golgi membrane	H2O[gm] + 1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)[gm] => phosphate[gm] + phosphatidate (1-18:1, 2-18:1)[gm] + H+[gm]	0	I2GW13_TETBL	
r_3244	lysoPA phosphatase (16:0), vacuolar membrane	H2O[vm] + 1-acyl-sn-glycerol 3-phosphate (16:0)[vm] => phosphate[vm] + 1-monoglyceride (16:0)[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3245	lysoPA phosphatase (16:1), vacuolar membrane	H2O[vm] + 1-acyl-sn-glycerol 3-phosphate (16:1)[vm] => phosphate[vm] + 1-monoglyceride (16:1)[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3246	lysoPA phosphatase (18:0), vacuolar membrane	H2O[vm] + 1-acyl-sn-glycerol 3-phosphate (18:0)[vm] => phosphate[vm] + 1-monoglyceride (18:0)[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3247	lysoPA phosphatase (18:1), vacuolar membrane	H2O[vm] + 1-acyl-sn-glycerol 3-phosphate (18:1)[vm] => phosphate[vm] + 1-monoglyceride (18:1)[vm]	0	I2H171_TETBL	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3248	lysoPA phosphatase (16:0), Golgi membrane	H2O[gm] + 1-acyl-sn-glycerol 3-phosphate (16:0)[gm] => phosphate[gm] + 1-monoglyceride (16:0)[gm]	0	I2GW13_TETBL	
r_3249	lysoPA phosphatase (16:1), Golgi membrane	H2O[gm] + 1-acyl-sn-glycerol 3-phosphate (16:1)[gm] => phosphate[gm] + 1-monoglyceride (16:1)[gm]	0	I2GW13_TETBL	
r_3250	lysoPA phosphatase (18:0), Golgi membrane	H2O[gm] + 1-acyl-sn-glycerol 3-phosphate (18:0)[gm] => phosphate[gm] + 1-monoglyceride (18:0)[gm]	0	I2GW13_TETBL	
r_3251	lysoPA phosphatase (18:1), Golgi membrane	H2O[gm] + 1-acyl-sn-glycerol 3-phosphate (18:1)[gm] => phosphate[gm] + 1-monoglyceride (18:1)[gm]	0	I2GW13_TETBL	
r_3252	ergosteryl ester hydrolase (16:1), lipid particle	ergosteryl palmitoleate[lp] + H2O[lp] => ergosterol[lp] + H+[lp] + palmitoleate[lp]	0	I2H026_TETBL or I2H201_TETBL	sce00100  Steroid biosynthesis
r_3253	ergosteryl ester hydrolase (18:1), lipid particle	H2O[lp] + ergosteryl oleate[lp] => ergosterol[lp] + H+[lp] + oleate[lp]	0	I2H026_TETBL or I2H201_TETBL	sce00100  Steroid biosynthesis
r_3254	episteryl ester hydrolase (16:1), lipid particle	H2O[lp] + episteryl palmitoleate[lp] => H+[lp] + palmitoleate[lp] + episterol[lp]	0	I2H201_TETBL	
r_3255	episteryl ester hydrolase (18:1), lipid particle	H2O[lp] + episteryl oleate[lp] => H+[lp] + oleate[lp] + episterol[lp]	0	I2H201_TETBL	
r_3256	fecosteryl ester hydrolase (16:1), lipid particle	H2O[lp] + fecosteryl palmitoleate[lp] => fecosterol[lp] + H+[lp] + palmitoleate[lp]	0	I2H201_TETBL	
r_3257	fecosteryl ester hydrolase (18:1), lipid particle	H2O[lp] + fecosteryl oleate[lp] => fecosterol[lp] + H+[lp] + oleate[lp]	0	I2H201_TETBL	
r_3258	lanosteryl ester hydrolase (16:1), lipid particle	H2O[lp] + lanosteryl palmitoleate[lp] => H+[lp] + palmitoleate[lp] + lanosterol[lp]	0	I2H201_TETBL	
r_3259	lanosteryl ester hydrolase (18:1), lipid particle	H2O[lp] + lanosteryl oleate[lp] => H+[lp] + oleate[lp] + lanosterol[lp]	0	I2H201_TETBL	
r_3260	zymosteryl ester hydrolase (16:1), lipid particle	H2O[lp] + zymosteryl palmitoleate[lp] => H+[lp] + zymosterol[lp] + palmitoleate[lp]	0	I2H201_TETBL	
r_3261	zymosteryl ester hydrolase (18:1), lipid particle	H2O[lp] + zymosteryl oleate[lp] => H+[lp] + zymosterol[lp] + oleate[lp]	0	I2H201_TETBL	
r_3262	zymosteryl ester hydrolase (16:1), cell envelope	H2O[ce] + zymosteryl palmitoleate[ce] => H+[ce] + zymosterol[ce] + palmitoleate[ce]	0	YLR020C	
r_3263	zymosteryl ester hydrolase (18:1), cell envelope	H2O[ce] + zymosteryl oleate[ce] => H+[ce] + zymosterol[ce] + oleate[ce]	0	YLR020C	
r_3264	TAG lipase (1-16:0, 2-16:1, 3-16:0), lipid particle	triglyceride (1-16:0, 2-16:1, 3-16:0)[lp] + H2O[lp] => H+[lp] + palmitate[lp] + diglyceride (1-16:0, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C or I2H944_TETBL	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3265	TAG lipase (1-16:0, 2-16:1, 3-16:1), lipid particle	triglyceride (1-16:0, 2-16:1, 3-16:1)[lp] + H2O[lp] => H+[lp] + palmitoleate[lp] + diglyceride (1-16:0, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3266	TAG lipase (1-16:0, 2-16:1, 3-18:0), lipid particle	triglyceride (1-16:0, 2-16:1, 3-18:0)[lp] + H2O[lp] => H+[lp] + stearate[lp] + diglyceride (1-16:0, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3267	TAG lipase (1-16:0, 2-16:1, 3-18:1), lipid particle	triglyceride (1-16:0, 2-16:1, 3-18:1)[lp] + H2O[lp] => H+[lp] + oleate[lp] + diglyceride (1-16:0, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3268	TAG lipase (1-16:1, 2-16:1, 3-16:0), lipid particle	triglyceride (1-16:1, 2-16:1, 3-16:0)[lp] + H2O[lp] => H+[lp] + palmitate[lp] + diglyceride (1-16:1, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3269	TAG lipase (1-16:1, 2-16:1, 3-16:1), lipid particle	triglyceride (1-16:1, 2-16:1, 3-16:1)[lp] + H2O[lp] => H+[lp] + palmitoleate[lp] + diglyceride (1-16:1, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3270	TAG lipase (1-16:1, 2-16:1, 3-18:0), lipid particle	triglyceride (1-16:1, 2-16:1, 3-18:0)[lp] + H2O[lp] => H+[lp] + stearate[lp] + diglyceride (1-16:1, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3271	TAG lipase (1-16:1, 2-16:1, 3-18:1), lipid particle	triglyceride (1-16:1, 2-16:1, 3-18:1)[lp] + H2O[lp] => H+[lp] + oleate[lp] + diglyceride (1-16:1, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3272	TAG lipase (1-18:0, 2-16:1, 3-16:0), lipid particle	triglyceride (1-18:0, 2-16:1, 3-16:0)[lp] + H2O[lp] => H+[lp] + palmitate[lp] + diglyceride (1-18:0, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3273	TAG lipase (1-18:0, 2-16:1, 3-16:1), lipid particle	triglyceride (1-18:0, 2-16:1, 3-16:1)[lp] + H2O[lp] => H+[lp] + palmitoleate[lp] + diglyceride (1-18:0, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3274	TAG lipase (1-18:0, 2-16:1, 3-18:0), lipid particle	triglyceride (1-18:0, 2-16:1, 3-18:0)[lp] + H2O[lp] => H+[lp] + stearate[lp] + diglyceride (1-18:0, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3275	TAG lipase (1-18:0, 2-16:1, 3-18:1), lipid particle	triglyceride (1-18:0, 2-16:1, 3-18:1)[lp] + H2O[lp] => H+[lp] + oleate[lp] + diglyceride (1-18:0, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3276	TAG lipase (1-18:1, 2-16:1, 3-16:0), lipid particle	triglyceride (1-18:1, 2-16:1, 3-16:0)[lp] + H2O[lp] => H+[lp] + palmitate[lp] + diglyceride (1-18:1, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3277	TAG lipase (1-18:1, 2-16:1, 3-16:1), lipid particle	triglyceride (1-18:1, 2-16:1, 3-16:1)[lp] + H2O[lp] => H+[lp] + palmitoleate[lp] + diglyceride (1-18:1, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3278	TAG lipase (1-18:1, 2-16:1, 3-18:0), lipid particle	triglyceride (1-18:1, 2-16:1, 3-18:0)[lp] + H2O[lp] => H+[lp] + stearate[lp] + diglyceride (1-18:1, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3279	TAG lipase (1-18:1, 2-16:1, 3-18:1), lipid particle	triglyceride (1-18:1, 2-16:1, 3-18:1)[lp] + H2O[lp] => H+[lp] + oleate[lp] + diglyceride (1-18:1, 2-16:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3280	TAG lipase (1-16:0, 2-18:1, 3-16:0), lipid particle	triglyceride (1-16:0, 2-18:1, 3-16:0)[lp] + H2O[lp] => H+[lp] + palmitate[lp] + diglyceride (1-16:0, 2-18:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3281	TAG lipase (1-16:0, 2-18:1, 3-16:1), lipid particle	triglyceride (1-16:0, 2-18:1, 3-16:1)[lp] + H2O[lp] => H+[lp] + palmitoleate[lp] + diglyceride (1-16:0, 2-18:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3282	TAG lipase (1-16:0, 2-18:1, 3-18:0), lipid particle	triglyceride (1-16:0, 2-18:1, 3-18:0)[lp] + H2O[lp] => H+[lp] + stearate[lp] + diglyceride (1-16:0, 2-18:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3283	TAG lipase (1-16:0, 2-18:1, 3-18:1), lipid particle	triglyceride (1-16:0, 2-18:1, 3-18:1)[lp] + H2O[lp] => H+[lp] + oleate[lp] + diglyceride (1-16:0, 2-18:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
r_3284	TAG lipase (1-16:1, 2-18:1, 3-16:0), lipid particle	triglyceride (1-16:1, 2-18:1, 3-16:0)[lp] + H2O[lp] => H+[lp] + palmitate[lp] + diglyceride (1-16:1, 2-18:1)[lp]	0	I2H8D3_TETBL or I2H8W8_TETBL or I2H2A7_TETBL or YOR081C	sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites
