ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
RXN-9564	(2E)-2-ethylidene-4-hydroxy-5-methyl-3(2H)-furanone reductase	(2E)-2-ethylidene-4-hydroxy-5-methyl-3(2H)-furanone[s] + NADPH[s] + H+[s] => homofuraneol[s] + NADP+[s]	ec-code/1.3.1.105	augustus_masked-LAME0H-processed-gene-5.23-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-5.23&CDS=1-1113	0	1000				homofuraneol biosynthesis			pubmed/17636940	2
RXN-14024	nucleoside triphosphate diphosphohydrolase;nucleoside triphosphate phosphatase;nucleoside triphosphate phosphohydrolase	Nucleoside-Triphosphates[s] + 2 H2O[s] => Nucleoside-Monophosphates[s] + 2 H+[s] + 2 phosphate[s]	ec-code/3.6.1.5	augustus_masked-LAME0F-processed-gene-8.138-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-8.138&CDS=1-1974	0	1000			rhea/36796					2
RXN-13945	hydroperoxylinolenate reductase	13(S)-HPOTE[s] + NADPH[s] + H+[s] => 13(S)-HOT[s] + NADP+[s] + H2O[s]	ec-code/1.11.1	augustus_masked-LAME0C-processed-gene-8.8-mRNA-1_1&gene=augustus_masked-LAME0C-processed-gene-8.8&CDS=1-513	0	1000							pubmed/11418106	2
ATPASE-RXN	ATPase;ATP phosphatase;ATP triphosphatase	ATP[s] + H2O[s] => ADP[s] + H+[s] + phosphate[s]	ec-code/3.6.1.15;ec-code/3.6.1.3	augustus_masked-LAME0A-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-LAME0A-processed-gene-3.131&CDS=1-1179	0	1000			kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;rhea/13065;rhea/13065					2
ATP-ADENYLYLTRANSFERASE-RXN	ATP adenylyltransferase	ADP[s] + ATP[s] + H+[s] <=> bis(5'-adenosyl) tetraphosphate[s] + phosphate[s]	ec-code/2.7.7.53	augustus_masked-LAME0G-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-0.96&CDS=1-1239	-1000	1000			rhea/16577;kegg.reaction/R00126					2
ASPCARBTRANS-RXN	aspartate carbamoyltransferase;aspartate transcarbamylase	carbamoyl phosphate[s] + L-aspartate[s] <=> N-carbamoyl-L-aspartate[s] + H+[s] + phosphate[s]	ec-code/2.1.3.2	augustus_masked-LAME0G-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-5.115&CDS=1-6657	-1000	1000			rhea/20016;kegg.reaction/R01397	UMP biosynthesis II;UMP biosynthesis III;UMP biosynthesis I				2
ASPARTATEKIN-RXN	aspartate kinase;aspartokinase	ATP[s] + L-aspartate[s] => ADP[s] + L-aspartyl-4-phosphate[s]	ec-code/2.7.2.4	augustus_masked-LAME0E-processed-gene-12.67-mRNA-1_1&gene=augustus_masked-LAME0E-processed-gene-12.67&CDS=1-5985	0	1000			rhea/23779;kegg.reaction/R00480	3-dehydroquinate biosynthesis II (archaea);L-methionine biosynthesis IV (archaea);L-lysine biosynthesis I;grixazone biosynthesis;L-lysine biosynthesis VI;L-lysine biosynthesis III;L-lysine biosynthesis II;norspermidine biosynthesis;spermidine biosynthesis II;L-homoserine biosynthesis;ectoine biosynthesis				2
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate semialdehyde dehydrogenase;aspartate-beta-semialdehyde dehydrogenase;aspartate-semialdehyde dehydrogenase	L-aspartate 4-semialdehyde[s] + NADP+[s] + phosphate[s] <=> L-aspartyl-4-phosphate[s] + NADPH[s] + H+[s]	ec-code/1.2.1.11	genemark-LAME0G-processed-gene-11.72-mRNA-1_1&gene=genemark-LAME0G-processed-gene-11.72&CDS=1-1365	-1000	1000			rhea/24287;kegg.reaction/R02291	3-dehydroquinate biosynthesis II (archaea);L-methionine biosynthesis IV (archaea);L-lysine biosynthesis I;grixazone biosynthesis;L-lysine biosynthesis VI;L-lysine biosynthesis III;L-lysine biosynthesis II;norspermidine biosynthesis;spermidine biosynthesis II;L-homoserine biosynthesis;ectoine biosynthesis				2
ASNSYNA-RXN	L-aspartate:ammonia ligase (AMP-forming);asparagine synthetase	ammonium[s] + ATP[s] + L-aspartate[s] => AMP[s] + L-asparagine[s] + diphosphate[s] + H+[s]	ec-code/6.3.1.1	augustus_masked-LAME0F-processed-gene-9.23-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-9.23&CDS=1-1716	0	1000			rhea/11373;kegg.reaction/R00483	L-asparagine biosynthesis II				2
ARYLFORMAMIDASE-RXN	kynurenine formamidase;arylformamidase	N-Formyl-L-kynurenine[s] + H2O[s] => L-kynurenine[s] + formate[s] + H+[s]	ec-code/3.5.1.9	augustus_masked-LAME0F-processed-gene-18.27-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-18.27&CDS=1-1302	0	1000			rhea/13010;kegg.reaction/R01959	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;3-hydroxy-4-methyl-anthranilate biosynthesis II;3-hydroxy-4-methyl-anthranilate biosynthesis I;L-tryptophan degradation XI (mammalian, via kynurenine);L-tryptophan degradation I (via anthranilate)				2
ARGSUCCINSYN-RXN	arginosuccinate synthetase;argininosuccinate synthase	ATP[s] + L-aspartate[s] + L-citrulline[s] => AMP[s] + L-arginino-succinate[s] + diphosphate[s] + H+[s]	ec-code/6.3.4.5	augustus_masked-LAME0G-processed-gene-6.1-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-6.1&CDS=1-1254	0	1000			rhea/10932;kegg.reaction/R01954	L-arginine biosynthesis IV (archaebacteria);L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-arginine biosynthesis I (via L-ornithine);urea cycle;nitric oxide biosynthesis II (mammals)				2
ARGSUCCINLYA-RXN	argininosuccinate lyase;argininosuccinase	L-arginino-succinate[s] <=> L-arginine[s] + fumarate[s]	ec-code/4.3.2.1	augustus_masked-LAME0A-processed-gene-6.269-mRNA-1_1&gene=augustus_masked-LAME0A-processed-gene-6.269&CDS=1-1398 or augustus_masked-LAME0F-processed-gene-19.49-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-19.49&CDS=1-1389 or augustus_masked-LAME0F-processed-gene-19.50-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-19.50&CDS=1-1398	-1000	1000			rhea/24023;kegg.reaction/R01086	L-arginine biosynthesis IV (archaebacteria);L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-arginine biosynthesis I (via L-ornithine);urea cycle;nitric oxide biosynthesis II (mammals)				2
ARGINASE-RXN	arginase	L-arginine[s] + H2O[s] <=> L-ornithine[s] + urea[s]	ec-code/3.5.3.1	augustus_masked-LAME0H-processed-gene-12.140-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-12.140&CDS=1-960	-1000	1000			rhea/20572;kegg.reaction/R00551	L-Ndelta-acetylornithine biosynthesis;L-citrulline biosynthesis;L-arginine degradation I (arginase pathway);putrescine biosynthesis IV;L-arginine degradation VII (arginase 3 pathway);L-arginine degradation VI (arginase 2 pathway);urea cycle				2
RXN-1381	glycerol-3-phosphate-O-acyltransferase;acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase;glycerol-3-phosphate O-acyltransferase;glycerol-3-phosphate acyltransferase	ACYL-COA[s] + sn-glycerol 3-phosphate[s] => ACYL-SN-GLYCEROL-3P[s] + coenzyme A[s]	ec-code/2.3.1.15	augustus_masked-LAME0D-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-LAME0D-processed-gene-1.42&CDS=1-2106 or genemark-LAME0F-processed-gene-1.47-mRNA-1_1&gene=genemark-LAME0F-processed-gene-1.47&CDS=1-2061	0	1000			rhea/15326;kegg.reaction/R00851	diacylglycerol and triacylglycerol biosynthesis;CDP-diacylglycerol biosynthesis I				2
APYRASE-RXN	ATP phosphohydrolase;ATP phosphatase;ATP diphosphohydrolase	ATP[s] + 2 H2O[s] => AMP[s] + 2 H+[s] + 2 phosphate[s]	ec-code/3.6.1.5	augustus_masked-LAME0F-processed-gene-8.138-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-8.138&CDS=1-1974	0	1000			rhea/20988;kegg.reaction/R00085					2
ANTHRANSYN-RXN	anthranilate synthase	chorismate[s] + L-glutamine[s] <=> anthranilate[s] + L-glutamate[s] + H+[s] + pyruvate[s]	ec-code/4.1.3.27	maker-LAME0F-augustus-gene-10.147-mRNA-1_1&gene=maker-LAME0F-augustus-gene-10.147&CDS=1-2181	-1000	1000			rhea/21735;kegg.reaction/R00986	4-hydroxy-2(1H)-quinolone biosynthesis;L-tryptophan biosynthesis;acridone alkaloid biosynthesis				2
AMPSYN-RXN	adenylosuccinate lyase	adenylo-succinate[s] <=> AMP[s] + fumarate[s]	ec-code/4.3.2.2	augustus_masked-LAME0A-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-LAME0A-processed-gene-2.122&CDS=1-1446	-1000	1000			rhea/16856;kegg.reaction/R01083	adenosine ribonucleotides de novo biosynthesis				2
AMP-DEAMINASE-RXN	AMP deaminase	AMP[s] + H+[s] + H2O[s] => ammonium[s] + IMP[s]	ec-code/3.5.4.17;ec-code/3.5.4.6	augustus_masked-LAME0H-processed-gene-10.43-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-10.43&CDS=1-2286	0	1000			rhea/14778;kegg.reaction/R00181	adenosine nucleotides degradation I				2
RXN-13733	dihydroceramidase	CPD3DJ-82[s] + H2O[s] <=> D-erythro-sphinganine[s] + Carboxylates[s]	ec-code/3.5.1.23	augustus_masked-LAME0H-processed-gene-7.52-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-7.52&CDS=1-957	-1000	1000				sphingolipid recycling and degradation (yeast)			pubmed/5775951;pubmed/5805303	2
RXN-13732	mannosyl-diphosphoinositol-ceramide phospholipase	MIP2C[s] + H2O[s] => Alpha-hydroxyphytoceramides[s] + phosphoinositol-beta-mannoside-phosphoinositol[s]	ec-code/3.1.4	augustus_masked-LAME0G-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-1.93&CDS=1-1323	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13731	mannosyl-inositol-phospho-alpha hydroxyphytoceramide phospholipase	MIPC[s] + H2O[s] => Alpha-hydroxyphytoceramides[s] + phosphoinositol-beta-mannoside[s] + H+[s]	ec-code/3.1.4	augustus_masked-LAME0G-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-1.93&CDS=1-1323	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13730	inositol-phospho-alpha hydroxyphytoceramide phospholipase	IPC[s] + H2O[s] => Alpha-hydroxyphytoceramides[s] + 1D-myo-inositol 1-monophosphate[s] + H+[s]	ec-code/3.1.4	augustus_masked-LAME0G-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-1.93&CDS=1-1323	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13729	phytosphingosine 1-phosphate aldolase	phytosphingosine 1-phosphate[s] => 2-hydroxyhexadecanal[s] + O-phosphoethanolamine[s]	ec-code/4.1.2.27	maker-LAME0H-augustus-gene-9.2-mRNA-1_1&gene=maker-LAME0H-augustus-gene-9.2&CDS=1-2733	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13698	alanine transaminase	2-oxoglutarate[s] + L-alanine[s] <=> L-glutamate[s] + pyruvate[s]	ec-code/2.6.1.2	augustus_masked-LAME0G-processed-gene-8.66-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-8.66&CDS=1-1575	-1000	1000				C4 photosynthetic carbon assimilation cycle, PEPCK type;C4 photosynthetic carbon assimilation cycle, NAD-ME type				2
ALLOPHANATE-HYDROLASE-RXN	allophanate hydrolase	urea-1-carboxylate[s] + 3 H+[s] + H2O[s] => 2 ammonium[s] + 2 CO2[s]	ec-code/3.5.1.54	augustus_masked-LAME0H-processed-gene-8.127-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-8.127&CDS=1-5496	0	1000			rhea/19030;kegg.reaction/R00005	urea degradation I;cyanurate degradation				2
ALLANTOINASE-RXN	allantoinase	(S)-(+)-allantoin[s] + H2O[s] => allantoate[s] + H+[s]	ec-code/3.5.2.5	augustus_masked-LAME0G-processed-gene-19.200-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-19.200&CDS=1-1629	0	1000			rhea/17030;kegg.reaction/R02425	allantoin degradation to ureidoglycolate II (ammonia producing);allantoin degradation to ureidoglycolate I (urea producing)				2
ALLANTOICASE-RXN	allantoicase	allantoate[s] + H2O[s] => (S)-ureidoglycolate[s] + urea[s]	ec-code/3.5.3.4	augustus_masked-LAME0A-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-LAME0A-processed-gene-4.20&CDS=1-1050	0	1000			rhea/11017;kegg.reaction/R02422	allantoin degradation to ureidoglycolate I (urea producing)				2
ALKAPHOSPHA-RXN	alkaline phosphatase	Orthophosphoric-Monoesters[s] + H2O[s] => Alcohols[s] + phosphate[s]	ec-code/3.1.3.1	augustus_masked-LAME0H-processed-gene-8.115-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-8.115&CDS=1-1632	0	1000			rhea/15018;kegg.reaction/R00626					2
ALDHDEHYDROG-RXN	aldehyde dehydrogenase;aldehyde:NAD+ oxidoreductase;4-trimethylaminobutyraldehyde dehydrogenase	Aldehydes[s] + NAD+[s] + H2O[s] => Carboxylates[s] + NADH[s] + 2 H+[s]	ec-code/1.2.1.3	augustus_masked-LAME0B-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-LAME0B-processed-gene-0.67&CDS=1-1566 or augustus_masked-LAME0E-processed-gene-4.38-mRNA-1_1&gene=augustus_masked-LAME0E-processed-gene-4.38&CDS=1-1509 or augustus_masked-LAME0E-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-LAME0E-processed-gene-4.17&CDS=1-1506 or maker-LAME0F-snap-gene-13.96-mRNA-1_1&gene=maker-LAME0F-snap-gene-13.96&CDS=1-1926	0	1000			rhea/16186;kegg.reaction/R00538;kegg.reaction/R00632	NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)				2
ALDEHYDE-DEHYDROGENASE-NADP+-RXN	aldehyde:NADP+ oxidoreductase;aldehyde dehydrogenase	Aldehydes[s] + NADP+[s] + H2O[s] => Carboxylates[s] + NADPH[s] + 2 H+[s]	ec-code/1.2.1.4	augustus_masked-LAME0B-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-LAME0B-processed-gene-0.67&CDS=1-1566 or maker-LAME0F-snap-gene-13.96-mRNA-1_1&gene=maker-LAME0F-snap-gene-13.96&CDS=1-1926 or augustus_masked-LAME0H-processed-gene-8.103-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-8.103&CDS=1-1563	0	1000			rhea/11888;kegg.reaction/R00634	NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)				2
RXN-13542	2-phenylethanol acetyltransferase	acetyl-CoA[s] + 2-phenylethanol[s] => coenzyme A[s] + phenylethyl acetate[s]	ec-code/2.3.1.224	augustus_masked-LAME0C-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-LAME0C-processed-gene-3.29&CDS=1-1581 or snap_masked-LAME0D-processed-gene-10.157-mRNA-1_1&gene=snap_masked-LAME0D-processed-gene-10.157&CDS=1-1548	0	1000				phenylethyl acetate biosynthesis			pubmed/16525891	2
ALCOHOL-O-ACETYLTRANSFERASE-RXN	alcohol acetyltransferase	acetyl-CoA[s] + Alcohols[s] => Acetate-esters[s] + coenzyme A[s]	ec-code/2.3.1.84	augustus_masked-LAME0C-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-LAME0C-processed-gene-3.29&CDS=1-1581 or snap_masked-LAME0D-processed-gene-10.157-mRNA-1_1&gene=snap_masked-LAME0D-processed-gene-10.157&CDS=1-1548	0	1000			kegg.reaction/R00627					2
ALCOHOL-DEHYDROG-RXN	alcohol dehydrogenase;ethanol dehydrogenase;NAD-dependent alcohol dehydrogenase;ethanol:NAD+ oxidoreductase	ethanol[s] + NAD+[s] <=> acetaldehyde[s] + NADH[s] + H+[s]	ec-code/1.1.1.1	augustus_masked-LAME0G-processed-gene-11.97-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-11.97&CDS=1-1053 or augustus_masked-LAME0G-processed-gene-16.19-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-16.19&CDS=1-1170 or augustus_masked-LAME0H-processed-gene-16.55-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-16.55&CDS=1-1053	-1000	1000			rhea/25293;kegg.reaction/R00754	ethanolamine utilization;acetaldehyde biosynthesis I;heterolactic fermentation;chitin degradation to ethanol;superpathway of fermentation (Chlamydomonas reinhardtii);pyruvate fermentation to ethanol III;mixed acid fermentation;acetylene degradation;pyruvate fermentation to ethanol II;pyruvate fermentation to ethanol I;ethanol degradation II;ethanol degradation I				2
ALCOHOL-DEHYDROG-GENERIC-RXN	alcohol dehydrogenase	NAD+[s] + Primary-Alcohols[s] <=> Aldehydes[s] + NADH[s] + H+[s]	ec-code/1.1.1.1	augustus_masked-LAME0E-processed-gene-11.103-mRNA-1_1&gene=augustus_masked-LAME0E-processed-gene-11.103&CDS=1-1146 or augustus_masked-LAME0G-processed-gene-11.97-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-11.97&CDS=1-1053 or augustus_masked-LAME0G-processed-gene-16.19-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-16.19&CDS=1-1170 or augustus_masked-LAME0H-processed-gene-16.55-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-16.55&CDS=1-1053	-1000	1000			rhea/10739;kegg.reaction/R07326					2
ALANINE-AMINOTRANSFERASE-RXN	alanine aminotransferase;alanine:2-oxoglutarate aminotransferase;alanine transaminase;glutamatemdashpyruvate aminotransferase;L-alanine:2-oxoglutarate aminotransferase	2-oxoglutarate[s] + L-alanine[s] <=> L-glutamate[s] + pyruvate[s]	ec-code/2.6.1.2	augustus_masked-LAME0G-processed-gene-8.66-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-8.66&CDS=1-1575	-1000	1000			rhea/19456;kegg.reaction/R00258	C4 photosynthetic carbon assimilation cycle, PEPCK type;C4 photosynthetic carbon assimilation cycle, NAD-ME type;anaerobic energy metabolism (invertebrates, cytosol);L-alanine degradation II (to D-lactate);L-alanine degradation III;L-alanine biosynthesis II				2
ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	serine--pyruvate aminotransferase;alanine--glyoxylate aminotransferase;alanine:glyoxylate aminotransferase	glyoxylate[s] + L-alanine[s] <=> glycine[s] + pyruvate[s]	ec-code/2.6.1.44	augustus_masked-LAME0A-processed-gene-6.249-mRNA-1_1&gene=augustus_masked-LAME0A-processed-gene-6.249&CDS=1-1110	-1000	1000			rhea/24248;kegg.reaction/R00369	glycine biosynthesis III				2
AIRS-RXN	phosphoribosylformylglycinamidine cyclo-ligase;phosphoribosylformylglycinamide cyclo-ligase;phosphoribosylaminoimidazole synthetase	2-(formamido)-N1-(5-phospho-beta-D-ribosyl)acetamidine[s] + ATP[s] => 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole[s] + ADP[s] + H+[s] + phosphate[s]	ec-code/6.3.3.1	augustus_masked-LAME0H-processed-gene-19.222-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-19.222&CDS=1-2385	0	1000			rhea/23033;kegg.reaction/R04208	5-aminoimidazole ribonucleotide biosynthesis I;superpathway of 5-aminoimidazole ribonucleotide biosynthesis;5-aminoimidazole ribonucleotide biosynthesis II				2
AIRCARBOXY-RXN	phosphoribosylaminoimidazole carboxylase	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate[s] + 2 H+[s] <=> 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole[s] + CO2[s]	ec-code/4.1.1.21	augustus_masked-LAME0F-processed-gene-10.118-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-10.118&CDS=1-1737	-1000	1000			rhea/10794;kegg.reaction/R04209	inosine-5'-phosphate biosynthesis II				2
AICARTRANSFORM-RXN	phosphoribosylaminoimidazolecarboxamide formyltransferase;AICAR transformylase;aminoimidazole carboxamide ribonucleotide formyltransferase	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[s] + FORMYL-THF-GLU-N[s] <=> 5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide[s] + THF-GLU-N[s]	ec-code/2.1.2.3	augustus_masked-LAME0F-processed-gene-17.121-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-17.121&CDS=1-1773	-1000	1000			rhea/22195;kegg.reaction/R04560	inosine-5'-phosphate biosynthesis I;inosine-5'-phosphate biosynthesis II				2
AICARSYN-RXN	adenylosuccinate lyase;SAICAR lyase;5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole lyase	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole[s] <=> 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[s] + fumarate[s]	ec-code/4.3.2.2	augustus_masked-LAME0A-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-LAME0A-processed-gene-2.122&CDS=1-1446	-1000	1000			rhea/23923;kegg.reaction/R04559	inosine-5'-phosphate biosynthesis III;inosine-5'-phosphate biosynthesis I;inosine-5'-phosphate biosynthesis II			pubmed/[1729205]	2
RXN-13476	chanoclavine-I aldehyde dehydrogenase	chanoclavine-I aldehyde[s] + NADPH[s] + H+[s] => dihydrochanoclavine-I aldehyde[s] + NADP+[s]	ec-code/1.3.1.100	augustus_masked-LAME0F-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-1.17&CDS=1-1191	0	1000			rhea/35949	fumigaclavine biosynthesis			pubmed/20526482	2
ADENYLYLSULFKIN-RXN	adenylylsulfate kinase;APS kinase;adenylyl-sulfate kinase	adenosine 5'-phosphosulfate[s] + ATP[s] <=> ADP[s] + 3'-phosphoadenylyl-sulfate[s] + H+[s]	ec-code/2.7.1.25	augustus_masked-LAME0G-processed-gene-16.4-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-16.4&CDS=1-594	-1000	1000			rhea/24155;kegg.reaction/R00509	sulfate activation for sulfonation				2
SULFITE-REDUCT-RXN	assimilatory sulfite reductase (NADPH)	3 NADPH[s] + 5 H+[s] + sulfite[s] => hydrogen sulfide[s] + 3 NADP+[s] + 3 H2O[s]	ec-code/1.8.1.2	maker-LAME0G-augustus-gene-17.101-mRNA-1_1&gene=maker-LAME0G-augustus-gene-17.101&CDS=1-5289 or augustus_masked-LAME0H-processed-gene-17.111-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-17.111&CDS=1-3111	0	1000			rhea/13803;kegg.reaction/R00858	assimilatory sulfate reduction III;assimilatory sulfate reduction I				2
ADENYLOSUCCINATE-SYNTHASE-RXN	adenylosuccinate synthetase;adenylosuccinate synthase	GTP[s] + IMP[s] + L-aspartate[s] => adenylo-succinate[s] + GDP[s] + 2 H+[s] + phosphate[s]	ec-code/6.3.4.4	augustus_masked-LAME0F-processed-gene-15.59-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-15.59&CDS=1-1296	0	1000			rhea/15753;kegg.reaction/R01135	adenosine ribonucleotides de novo biosynthesis				2
ADENYL-KIN-RXN	adenylate kinase;AMP kinase	AMP[s] + ATP[s] <=> 2 ADP[s]	ec-code/2.7.4.3	augustus_masked-LAME0D-processed-gene-8.36-mRNA-1_1&gene=augustus_masked-LAME0D-processed-gene-8.36&CDS=1-681 or maker-LAME0G-augustus-gene-9.2-mRNA-1_1&gene=maker-LAME0G-augustus-gene-9.2&CDS=1-2970	-1000	1000			rhea/12973;kegg.reaction/R00127	adenosine ribonucleotides de novo biosynthesis				2
ADENPRIBOSYLTRAN-RXN	adenine phosphoribosyltransferase	adenine[s] + 5-phospho-alpha-D-ribose 1-diphosphate[s] => AMP[s] + diphosphate[s]	ec-code/2.4.2.7	augustus_masked-LAME0H-processed-gene-11.110-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-11.110&CDS=1-552	0	1000			rhea/16609;kegg.reaction/R00190	glyphosate degradation III;(aminomethyl)phosphonate degradation;adenine and adenosine salvage I;adenine salvage;adenine and adenosine salvage II				2
ADENOSYLHOMOCYSTEINASE-RXN	S-adenosylhomocysteine hydrolase;adenosylhomocysteinase	S-adenosyl-L-homocysteine[s] + H2O[s] => adenosine[s] + L-homocysteine[s]	ec-code/3.3.1.1	augustus_masked-LAME0H-processed-gene-19.215-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-19.215&CDS=1-1347	0	1000			rhea/21711;kegg.reaction/R00192	L-methionine degradation I (to L-homocysteine);S-adenosyl-L-methionine cycle II				2
RXN-13443	3-oxoacyl-[acyl-carrier-protein] reductase	(5Z,8Z,11Z,14Z,17Z)-3-oxodocosapentaenoyl-CoA[s] + NADH-P-OR-NOP[s] + H+[s] => (3R,5Z,8Z,11Z,14Z,17Z)-3-hydroxydocosapentaenoyl-CoA[s] + NAD-P-OR-NOP[s]	ec-code/1.1.1.330	augustus_masked-LAME0H-processed-gene-11.137-mRNA-1_1&gene=augustus_masked-LAME0H-processed-gene-11.137&CDS=1-810	0	1000				docosahexaenoate biosynthesis IV (4-desaturase, mammals);docosahexaenoate biosynthesis III (6-desaturase, mammals);docosahexaenoate biosynthesis I (lower eukaryotes)				2
ADENOSINE-KINASE-RXN	adenosine kinase	adenosine[s] + ATP[s] => ADP[s] + AMP[s] + H+[s]	ec-code/2.7.1.20	augustus_masked-LAME0F-processed-gene-4.42-mRNA-1_1&gene=augustus_masked-LAME0F-processed-gene-4.42&CDS=1-1038	0	1000			rhea/20825;kegg.reaction/R00185	adenine and adenosine salvage VI				2
RXN-13435	acyl-CoA thioesterase	dihomo gamma-linolenoyl-CoA[s] + H2O[s] => coenzyme A[s] + di-homo-gamma-linolenate[s] + H+[s]	ec-code/3.1.2.2	augustus_masked-LAME0C-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-LAME0C-processed-gene-1.137&CDS=1-984	0	1000								2
RXN-13430	acyl-CoA thioesterase;eicosapentaenoyl-CoA hydrolase	(5Z,8Z,11Z,14Z,17Z)-icosapentaenoyl-CoA[s] + H2O[s] => (5Z,8Z,11Z,14Z,17Z)-icosapentaenoate[s] + coenzyme A[s] + H+[s]	ec-code/3.1.2.2	augustus_masked-LAME0C-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-LAME0C-processed-gene-1.137&CDS=1-984	0	1000								2
ACYLGLYCERONE-PHOSPHATE-REDUCTASE-RXN	1-palmitoyl-glycerone 3-phosphate reductase;1-acyl dihydroxyacetone phosphate reductase	NADPH[s] + 1-palmitoylglycerone 3-phosphate[s] + H+[s] => 1-palmitoyl-sn-glycerol 3-phosphate[s] + NADP+[s]	ec-code/1.1.1.101	augustus_masked-LAME0G-processed-gene-4.13-mRNA-1_1&gene=augustus_masked-LAME0G-processed-gene-4.13&CDS=1-864	0	1000			rhea/17341;kegg.reaction/R03357					2
