Query ID	Predicted EC number
yHMPu5000034952_Citeromyces_siamensis@Seq_10947	EC:4.3.3.6
Lipomyces_starkeyi@Seq_6666	EC:1.6.5.2
Saccharomyces_cerevisiae@YKL134C	EC:3.4.24.59
Nakaseomyces_bacillisporus@Seq_4143	EC:2.3.2.27
Saccharomyces_cerevisiae@YJL071W	EC:2.3.1.1
Candida_auris@Seq_4752	EC:2.7.11.1
Candida_auris@Seq_4752	EC:2.7.11.25
Ascoidea_asiatica@Seq_7284	EC:2.6.1.39
yHMPu5000034891_Ogataea_pini@Seq_4478	EC:5.2.1.8
Metschnikowia_arizonensis@Seq_141	EC:2.7.7.6
Neurospora_crassa@Seq_2968	EC:2.3.2.27
yHAB143_Kazachstania_siamensis@Seq_1411	EC:2.7.7.6
Saccharomyces_cerevisiae@YGL192W	EC:2.1.1.62
Aspergillus_nidulans@Seq_1974	EC:2.3.2.27
Stagonospora_nodorum@Seq_8052	EC:2.3.2.27
Saccharomyces_cerevisiae@YDR266C	EC:2.3.2.27
Schizosaccharomyces_pombe@Seq_1524	EC:2.7.1.49
Schizosaccharomyces_pombe@Seq_1524	EC:2.7.4.7
Saccharomyces_cerevisiae@YMR239C	EC:3.1.26.3
yHMPu5000034655_Botryozyma_nematodophila@Seq_6236	EC:1.6.5.3
yHMPu5000034952_Citeromyces_siamensis@Seq_6004	EC:3.1.26.5
yHMPu5000035046_Barnettozyma_populi@Seq_5310	EC:1.6.5.3
Xylona_heveae@Seq_7129	EC:2.5.1.47
Saitoella_complicata@Seq_3784	EC:4.2.1.24
yHAB158_Kazachstania_viticola@Seq_3037	EC:2.4.2.7
Botrytis_cinerea@Seq_6375	EC:2.3.2.27
Saccharomyces_cerevisiae@YCL043C	EC:5.3.4.1
Saccharomyces_cerevisiae@YMR139W	EC:2.7.11.1
Saccharomyces_cerevisiae@YMR139W	EC:2.7.11.26
Saccharomyces_cerevisiae@YGR267C	EC:3.5.4.16
yHAB166_Kazachstania_yakushimaensis@Seq_3305	EC:2.7.4.3
Schizosaccharomyces_pombe@Seq_1281	EC:2.3.2.15
Saccharomyces_cerevisiae@YFL029C	EC:2.7.11.1
Ambrosiozyma_monospora@Seq_172	EC:2.7.7.7
yHMPu5000035665_Middelhovenomyces_tepae@Seq_5392	EC:2.3.2.27
yHMPu5000034646_Wickerhamiella_cacticola@Seq_5275	EC:1.11.1.15
Saccharomyces_cerevisiae@YDR264C	EC:2.3.1.225
Ascoidea_rubescens@Seq_373	EC:2.7.7.50
Candida_dubliniensis@Seq_5934	EC:1.14.12.17
yHAB159_Kazachstania_solicola@Seq_1179	EC:2.1.1.197
yHMPu5000034661_Dipodascus_albidus@Seq_5655	EC:3.1.3.11
Neurospora_crassa@Seq_6506	EC:2.3.2.27
Saccharomyces_cerevisiae@YGR216C	EC:2.4.1.198
Fusarium_graminearum@Seq_10534	EC:1.2.1.3
Saccharomyces_cerevisiae@YOR046C	EC:3.6.4.13
Saccharomyces_cerevisiae@YLR260W	EC:2.7.1.91
Saccharomyces_cerevisiae@YBR243C	EC:2.7.8.15
Saccharomyces_cerevisiae@YOR128C	EC:4.1.1.21
yHAB148_Kazachstania_intestinalis@Seq_3497	EC:2.7.11.1
yHMPu5000034646_Wickerhamiella_cacticola@Seq_2203	EC:3.6.4.12
yHMPu5000034862_Zygotorulaspora_florentina@Seq_860	EC:3.1.26.5
yHMPu5000034631_Martiniozyma_abiesophila@Seq_12307	EC:1.1.1.n12
yHMPu5000034631_Martiniozyma_abiesophila@Seq_2281	EC:2.3.1.86
yHAB166_Kazachstania_yakushimaensis@Seq_2266	EC:1.1.1.303
yHMPu5000035675_Kregervanrija_fluxuum@Seq_5169	EC:2.7.11.27
Spathaspora_hagerdaliae@Seq_4389	EC:1.3.1.6
yHMPu5000034866_Zygosaccharomyces_bisporus@Seq_1494	EC:4.1.1.43
Saccharomyces_cerevisiae@YPL103C	EC:3.1.4.54
Neurospora_crassa@Seq_3583	EC:5.5.1.5
yHAB160_Kazachstania_kunashirensis@Seq_885	EC:1.1.1.265
yHAB160_Kazachstania_kunashirensis@Seq_4416	EC:4.1.1.43
Saccharomyces_cerevisiae@YBR208C	EC:6.3.4.6
Lipomyces_starkeyi@Seq_3744	EC:1.2.1.47
yHMPu5000034631_Martiniozyma_abiesophila@Seq_5390	EC:3.1.4.2
yHMPu5000034607_Saccharomycopsis_capsularis@Seq_1338	EC:1.1.1.353
Spathaspora_hagerdaliae@Seq_5306	EC:1.1.1.381
Metschnikowia_matae_maris@Seq_7029	EC:1.4.7.1
yHMPu5000035675_Kregervanrija_fluxuum@Seq_2085	EC:2.5.1.22
yHMPu5000034950_Citeromyces_hawaiiensis@Seq_3379	EC:2.1.1.268
yHAB158_Kazachstania_viticola@Seq_5305	EC:1.2.1.47
yHMPu5000035252_Yamadazyma_nakazawae@Seq_2778	EC:3.4.11.22
yHMPu5000035011_Candida_pyralidae@Seq_1410	EC:1.4.3.22
yHMPu5000035703_Cyberlindnera_americana@Seq_5544	EC:1.1.1.381
yHMPu5000034631_Martiniozyma_abiesophila@Seq_4708	EC:1.1.1.289
Saccharomyces_cerevisiae@YMR156C	EC:3.1.3.32
yHMPu5000034952_Citeromyces_siamensis@Seq_946	EC:1.2.1.47
Saccharomyces_cerevisiae@YPL088W	EC:1.1.1.353
yHAB153_Kazachstania_rosinii@Seq_866	EC:3.1.3.21
Kazachstania_africana@Seq_4976	EC:1.11.1.22
yHMPu5000034631_Martiniozyma_abiesophila@Seq_9182	EC:1.6.2.6
yHMPu5000034952_Citeromyces_siamensis@Seq_4169	EC:2.5.1.82
Naumovozyma_dairenensis@Seq_4216	EC:4.1.1.43
yHMPu5000035662_Meyerozyma_caribbica@Seq_3185	EC:1.1.1.263
Metschnikowia_santaceciliae@Seq_2763	EC:1.1.1.289
yHAB134_Kazachstania_turicensis@Seq_516	EC:4.2.1.65
yHMPu5000035684_Kloeckera_hatyaiensis@Seq_1581	EC:4.1.1.43
Aspergillus_nidulans@Seq_93	EC:3.2.1.150
Saccharomyces_cerevisiae@YLR165C	EC:5.4.99.43
yHMPu5000034661_Dipodascus_albidus@Seq_6771	EC:3.6.4.9
Metschnikowia_matae@Seq_3033	EC:3.1.4.2
Saccharomyces_cerevisiae@YIL164C	EC:4.2.1.65
Sclerotinia_sclerotiorum@Seq_3655	EC:4.1.1.46
yHMPu5000035279_Tortispora_starmeri@Seq_1821	EC:1.1.1.96
yHMPu5000034952_Citeromyces_siamensis@Seq_10051	EC:1.14.11.8
Saccharomyces_cerevisiae@YKL210W	EC:6.2.1.45
yHMPu5000034952_Citeromyces_siamensis@Seq_8038	EC:1.7.1.2
Saccharomyces_cerevisiae@YNL163C	EC:3.6.5.3
Saccharomyces_cerevisiae@YDR400W	EC:3.2.2.3
yHMPu5000034988_Candida_fructus@Seq_350	EC:1.1.1.381
Saccharomyces_cerevisiae@YGR169C	EC:5.4.99.42
yHMPu5000035274_Wickerhamomyces_alni@Seq_2489	EC:3.5.2.9
yHMPu5000034615_Saturnispora_zaruensis@Seq_290	EC:1.1.1.39
yHMPu5000035011_Candida_pyralidae@Seq_1966	EC:1.14.19.18
Saccharomyces_cerevisiae@YML014W	EC:2.1.1.229
yHMPu5000034952_Citeromyces_siamensis@Seq_8682	EC:4.2.1.146
yHMPu5000035651_Torulaspora_microellipsoides@Seq_1666	EC:1.1.1.289
yHMPu5000035018_Candida_canberraensis@Seq_585	EC:1.2.1.47
Lachancea_dasiensis@Seq_2651	EC:1.1.1.250
yHMPu5000034952_Citeromyces_siamensis@Seq_8994	EC:1.2.1.31
yHMPu5000034952_Citeromyces_siamensis@Seq_9279	EC:1.2.1.47
yHAB159_Kazachstania_solicola@Seq_1888	EC:3.5.2.9
yHMPu5000034655_Botryozyma_nematodophila@Seq_5288	EC:1.2.1.31
yHMPu5000035639_Wickerhamomyces_canadensis@Seq_1825	EC:1.6.5.7
yHMPu5000035675_Kregervanrija_fluxuum@Seq_2698	EC:1.14.19.18
Spathaspora_arborariae@Seq_5108	EC:1.1.1.289
Metschnikowia_borealis@Seq_2867	EC:2.3.1.86
Saccharomyces_cerevisiae@YER175C	EC:2.1.1.145
yHMPu5000034673_Blastobotrys_nivea@Seq_5865	EC:3.4.11.22
Zygosaccharomyces_bailii@Seq_3782	EC:4.1.1.43
Nakaseomyces_bracarensis@Seq_4840	EC:2.1.1.260
yHMPu5000035018_Candida_canberraensis@Seq_1419	EC:1.1.1.289
yHMPu5000034631_Martiniozyma_abiesophila@Seq_487	EC:1.5.3.7
yHMPu5000034615_Saturnispora_zaruensis@Seq_593	EC:1.3.1.39
yHMPu5000034631_Martiniozyma_abiesophila@Seq_8444	EC:1.3.1.58
Saccharomyces_cerevisiae@YJL130C	EC:6.3.4.16
yHAB155_Kazachstania_spencerorum@Seq_5619	EC:1.1.99.40
