ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
RXN-9487	versiconal hemiacetal acetate synthase	hydroxyversicolorone[s] + NADPH[s] + oxygen[s] + H+[s] => versiconal hemiacetal acetate[s] + NADP+[s] + H2O[s]		XP_001593696.1	0	1000			rhea/35704	versicolorin B biosynthesis				2
RXN-9486	averufin monooxygenase	(1'S,5'S)-averufin[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => hydroxyversicolorone[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]	ec-code/1.14.14	XP_001589005.1	0	1000			rhea/26294	versicolorin B biosynthesis				2
RXN-13945	hydroperoxylinolenate reductase	13(S)-HPOTE[s] + NADPH[s] + H+[s] => 13(S)-HOT[s] + NADP+[s] + H2O[s]	ec-code/1.11.1	XP_001598652.1	0	1000							pubmed/11418106	2
BADH-RXN	betaine aldehyde dehydrogenase	betaine aldehyde[s] + NAD+[s] + H2O[s] <=> glycine betaine[s] + NADH[s] + 2 H+[s]	ec-code/1.2.1.8	XP_001595061.1	-1000	1000			rhea/30070;rhea/15305;kegg.reaction/R02565	choline degradation IV;glycine betaine biosynthesis III (plants);choline degradation I;glycine betaine biosynthesis II (Gram-positive bacteria);glycine betaine biosynthesis I (Gram-negative bacteria)				2
ATPASE-RXN	ATPase;ATP phosphatase;ATP triphosphatase	ATP[s] + H2O[s] => ADP[s] + H+[s] + phosphate[s]	ec-code/3.6.1.15;ec-code/3.6.1.3	XP_001592250.1	0	1000			kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;rhea/13065;rhea/13065					2
ATP-CITRATE-PRO-S--LYASE-RXN	ATP-citrate lyase;ATP-citrate synthase	ATP[s] + citrate[s] + coenzyme A[s] => acetyl-CoA[s] + ADP[s] + oxaloacetate[s] + phosphate[s]	ec-code/2.3.3.8	XP_001596162.1 or XP_001596163.1	0	1000			rhea/21162;kegg.reaction/R00352	reductive TCA cycle I;acetyl-CoA biosynthesis III (from citrate)				2
ASPCARBTRANS-RXN	aspartate carbamoyltransferase;aspartate transcarbamylase	carbamoyl phosphate[s] + L-aspartate[s] <=> N-carbamoyl-L-aspartate[s] + H+[s] + phosphate[s]	ec-code/2.1.3.2	XP_001590813.1	-1000	1000			rhea/20016;kegg.reaction/R01397	UMP biosynthesis II;UMP biosynthesis III;UMP biosynthesis I				2
ASPARTATEKIN-RXN	aspartate kinase;aspartokinase	ATP[s] + L-aspartate[s] => ADP[s] + L-aspartyl-4-phosphate[s]	ec-code/2.7.2.4	XP_001584655.1	0	1000			rhea/23779;kegg.reaction/R00480	3-dehydroquinate biosynthesis II (archaea);L-methionine biosynthesis IV (archaea);L-lysine biosynthesis I;grixazone biosynthesis;L-lysine biosynthesis VI;L-lysine biosynthesis III;L-lysine biosynthesis II;norspermidine biosynthesis;spermidine biosynthesis II;L-homoserine biosynthesis;ectoine biosynthesis				2
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate semialdehyde dehydrogenase;aspartate-beta-semialdehyde dehydrogenase;aspartate-semialdehyde dehydrogenase	L-aspartate 4-semialdehyde[s] + NADP+[s] + phosphate[s] <=> L-aspartyl-4-phosphate[s] + NADPH[s] + H+[s]	ec-code/1.2.1.11	XP_001586069.1	-1000	1000			rhea/24287;kegg.reaction/R02291	3-dehydroquinate biosynthesis II (archaea);L-methionine biosynthesis IV (archaea);L-lysine biosynthesis I;grixazone biosynthesis;L-lysine biosynthesis VI;L-lysine biosynthesis III;L-lysine biosynthesis II;norspermidine biosynthesis;spermidine biosynthesis II;L-homoserine biosynthesis;ectoine biosynthesis				2
ASPARAGHYD-RXN	L-asparaginase	L-asparagine[s] + H2O[s] => ammonium[s] + L-aspartate[s]	ec-code/3.5.1.38;ec-code/3.5.1.1	XP_001592218.1 or XP_001593504.1	0	1000			rhea/21017;kegg.reaction/R00485	superpathway of L-aspartate and L-asparagine biosynthesis;L-asparagine degradation III (mammalian);L-asparagine degradation I				2
ASNSYNA-RXN	L-aspartate:ammonia ligase (AMP-forming);asparagine synthetase	ammonium[s] + ATP[s] + L-aspartate[s] => AMP[s] + L-asparagine[s] + diphosphate[s] + H+[s]	ec-code/6.3.1.1	XP_001588202.1	0	1000			rhea/11373;kegg.reaction/R00483	L-asparagine biosynthesis II				2
ARYLFORMAMIDASE-RXN	kynurenine formamidase;arylformamidase	N-Formyl-L-kynurenine[s] + H2O[s] => L-kynurenine[s] + formate[s] + H+[s]	ec-code/3.5.1.9	XP_001584752.1	0	1000			rhea/13010;kegg.reaction/R01959	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;3-hydroxy-4-methyl-anthranilate biosynthesis II;3-hydroxy-4-methyl-anthranilate biosynthesis I;L-tryptophan degradation XI (mammalian, via kynurenine);L-tryptophan degradation I (via anthranilate)				2
ARGSUCCINSYN-RXN	arginosuccinate synthetase;argininosuccinate synthase	ATP[s] + L-aspartate[s] + L-citrulline[s] => AMP[s] + L-arginino-succinate[s] + diphosphate[s] + H+[s]	ec-code/6.3.4.5	XP_001594845.1	0	1000			rhea/10932;kegg.reaction/R01954	L-arginine biosynthesis IV (archaebacteria);L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-arginine biosynthesis I (via L-ornithine);urea cycle;nitric oxide biosynthesis II (mammals)				2
ARGSUCCINLYA-RXN	argininosuccinate lyase;argininosuccinase	L-arginino-succinate[s] <=> L-arginine[s] + fumarate[s]	ec-code/4.3.2.1	XP_001595872.1	-1000	1000			rhea/24023;kegg.reaction/R01086	L-arginine biosynthesis IV (archaebacteria);L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-arginine biosynthesis I (via L-ornithine);urea cycle;nitric oxide biosynthesis II (mammals)				2
ARGINASE-RXN	arginase	L-arginine[s] + H2O[s] <=> L-ornithine[s] + urea[s]	ec-code/3.5.3.1	XP_001588035.1	-1000	1000			rhea/20572;kegg.reaction/R00551	L-Ndelta-acetylornithine biosynthesis;L-citrulline biosynthesis;L-arginine degradation I (arginase pathway);putrescine biosynthesis IV;L-arginine degradation VII (arginase 3 pathway);L-arginine degradation VI (arginase 2 pathway);urea cycle				2
RXN-1381	glycerol-3-phosphate-O-acyltransferase;acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase;glycerol-3-phosphate O-acyltransferase;glycerol-3-phosphate acyltransferase	ACYL-COA[s] + sn-glycerol 3-phosphate[s] => ACYL-SN-GLYCEROL-3P[s] + coenzyme A[s]	ec-code/2.3.1.15	XP_001598241.1	0	1000			rhea/15326;kegg.reaction/R00851	diacylglycerol and triacylglycerol biosynthesis;CDP-diacylglycerol biosynthesis I				2
APYRASE-RXN	ATP phosphohydrolase;ATP phosphatase;ATP diphosphohydrolase	ATP[s] + 2 H2O[s] => AMP[s] + 2 H+[s] + 2 phosphate[s]	ec-code/3.6.1.5	XP_001590729.1	0	1000			rhea/20988;kegg.reaction/R00085					2
ANTHRANSYN-RXN	anthranilate synthase	chorismate[s] + L-glutamine[s] <=> anthranilate[s] + L-glutamate[s] + H+[s] + pyruvate[s]	ec-code/4.1.3.27	XP_001587317.1 or XP_001598901.1	-1000	1000			rhea/21735;kegg.reaction/R00986	4-hydroxy-2(1H)-quinolone biosynthesis;L-tryptophan biosynthesis;acridone alkaloid biosynthesis				2
AMPSYN-RXN	adenylosuccinate lyase	adenylo-succinate[s] <=> AMP[s] + fumarate[s]	ec-code/4.3.2.2	XP_001596225.1	-1000	1000			rhea/16856;kegg.reaction/R01083	adenosine ribonucleotides de novo biosynthesis				2
AMP-DEAMINASE-RXN	AMP deaminase	AMP[s] + H+[s] + H2O[s] => ammonium[s] + IMP[s]	ec-code/3.5.4.17;ec-code/3.5.4.6	XP_001591227.1	0	1000			rhea/14778;kegg.reaction/R00181	adenosine nucleotides degradation I				2
RXN-13729	phytosphingosine 1-phosphate aldolase	phytosphingosine 1-phosphate[s] => 2-hydroxyhexadecanal[s] + O-phosphoethanolamine[s]	ec-code/4.1.2.27	XP_001588834.1	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13698	alanine transaminase	2-oxoglutarate[s] + L-alanine[s] <=> L-glutamate[s] + pyruvate[s]	ec-code/2.6.1.2	XP_001595986.1	-1000	1000				C4 photosynthetic carbon assimilation cycle, PEPCK type;C4 photosynthetic carbon assimilation cycle, NAD-ME type				2
ALPHA-L-FUCOSIDASE-RXN	alpha fucosidase;alpha-fucosidase	alpha-L-fucoside[s] + H2O[s] => Alcohols[s] + L-Fucopyranoses[s]	ec-code/3.2.1.51	XP_001587542.1	0	1000			rhea/12289;kegg.reaction/R03162					2
RXN-13640	ketoisocaproate dioxygenase	4-methyl-2-oxopentanoate[s] + oxygen[s] => CO2[s] + 3-hydroxy-3-methylbutanoate[s]	ec-code/1.13.11	XP_001591006.1	0	1000							pubmed/10989443	2
ALLYL-ALCOHOL-DEHYDROGENASE-RXN	acrolein aldehyde reductase	acrolein[s] + NADPH[s] + H+[s] => allyl alcohol[s] + NADP+[s]	ec-code/1.1.1.54	XP_001592256.1	0	1000			rhea/12168;kegg.reaction/R03572	detoxification of reactive carbonyls in chloroplasts				2
ALLOPHANATE-HYDROLASE-RXN	allophanate hydrolase	urea-1-carboxylate[s] + 3 H+[s] + H2O[s] => 2 ammonium[s] + 2 CO2[s]	ec-code/3.5.1.54	XP_001594820.1	0	1000			rhea/19030;kegg.reaction/R00005	urea degradation I;cyanurate degradation				2
ALLANTOINASE-RXN	allantoinase	(S)-(+)-allantoin[s] + H2O[s] => allantoate[s] + H+[s]	ec-code/3.5.2.5	XP_001587826.1	0	1000			rhea/17030;kegg.reaction/R02425	allantoin degradation to ureidoglycolate II (ammonia producing);allantoin degradation to ureidoglycolate I (urea producing)				2
ALLANTOICASE-RXN	allantoicase	allantoate[s] + H2O[s] => (S)-ureidoglycolate[s] + urea[s]	ec-code/3.5.3.4	XP_001592778.1	0	1000			rhea/11017;kegg.reaction/R02422	allantoin degradation to ureidoglycolate I (urea producing)				2
ALKAPHOSPHA-RXN	alkaline phosphatase	Orthophosphoric-Monoesters[s] + H2O[s] => Alcohols[s] + phosphate[s]	ec-code/3.1.3.1	XP_001595122.1	0	1000			rhea/15018;kegg.reaction/R00626					2
ALCOHOL-OXIDASE-RXN	alcohol oxidase	oxygen[s] + Primary-Alcohols[s] => Aldehydes[s] + hydrogen peroxide[s]	ec-code/1.1.3.13	XP_001598751.1	0	1000			rhea/19829;kegg.reaction/R00637					2
RXN-13536	phenylacetaldehyde reductase	NADPH[s] + phenylacetaldehyde[s] + H+[s] => 2-phenylethanol[s] + NADP+[s]	ec-code/1.1.1	XP_001597769.1	0	1000				phenylethanol biosynthesis			pubmed/17644147	2
ALCOHOL-DEHYDROG-RXN	alcohol dehydrogenase;ethanol dehydrogenase;NAD-dependent alcohol dehydrogenase;ethanol:NAD+ oxidoreductase	ethanol[s] + NAD+[s] <=> acetaldehyde[s] + NADH[s] + H+[s]	ec-code/1.1.1.1	XP_001585525.1	-1000	1000			rhea/25293;kegg.reaction/R00754	ethanolamine utilization;acetaldehyde biosynthesis I;heterolactic fermentation;chitin degradation to ethanol;superpathway of fermentation (Chlamydomonas reinhardtii);pyruvate fermentation to ethanol III;mixed acid fermentation;acetylene degradation;pyruvate fermentation to ethanol II;pyruvate fermentation to ethanol I;ethanol degradation II;ethanol degradation I				2
ALCOHOL-DEHYDROG-GENERIC-RXN	alcohol dehydrogenase	NAD+[s] + Primary-Alcohols[s] <=> Aldehydes[s] + NADH[s] + H+[s]	ec-code/1.1.1.1	XP_001585525.1	-1000	1000			rhea/10739;kegg.reaction/R07326					2
ALANINE-AMINOTRANSFERASE-RXN	alanine aminotransferase;alanine:2-oxoglutarate aminotransferase;alanine transaminase;glutamatemdashpyruvate aminotransferase;L-alanine:2-oxoglutarate aminotransferase	2-oxoglutarate[s] + L-alanine[s] <=> L-glutamate[s] + pyruvate[s]	ec-code/2.6.1.2	XP_001595986.1	-1000	1000			rhea/19456;kegg.reaction/R00258	C4 photosynthetic carbon assimilation cycle, PEPCK type;C4 photosynthetic carbon assimilation cycle, NAD-ME type;anaerobic energy metabolism (invertebrates, cytosol);L-alanine degradation II (to D-lactate);L-alanine degradation III;L-alanine biosynthesis II				2
ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	serine--pyruvate aminotransferase;alanine--glyoxylate aminotransferase;alanine:glyoxylate aminotransferase	glyoxylate[s] + L-alanine[s] <=> glycine[s] + pyruvate[s]	ec-code/2.6.1.44	XP_001588622.1	-1000	1000			rhea/24248;kegg.reaction/R00369	glycine biosynthesis III				2
AIRS-RXN	phosphoribosylformylglycinamidine cyclo-ligase;phosphoribosylformylglycinamide cyclo-ligase;phosphoribosylaminoimidazole synthetase	2-(formamido)-N1-(5-phospho-beta-D-ribosyl)acetamidine[s] + ATP[s] => 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole[s] + ADP[s] + H+[s] + phosphate[s]	ec-code/6.3.3.1	XP_001598220.1	0	1000			rhea/23033;kegg.reaction/R04208	5-aminoimidazole ribonucleotide biosynthesis I;superpathway of 5-aminoimidazole ribonucleotide biosynthesis;5-aminoimidazole ribonucleotide biosynthesis II				2
AIRCARBOXY-RXN	phosphoribosylaminoimidazole carboxylase	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate[s] + 2 H+[s] <=> 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole[s] + CO2[s]	ec-code/4.1.1.21	XP_001589269.1	-1000	1000			rhea/10794;kegg.reaction/R04209	inosine-5'-phosphate biosynthesis II				2
AICARTRANSFORM-RXN	phosphoribosylaminoimidazolecarboxamide formyltransferase;AICAR transformylase;aminoimidazole carboxamide ribonucleotide formyltransferase	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[s] + FORMYL-THF-GLU-N[s] <=> 5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide[s] + THF-GLU-N[s]	ec-code/2.1.2.3	XP_001586294.1	-1000	1000			rhea/22195;kegg.reaction/R04560	inosine-5'-phosphate biosynthesis I;inosine-5'-phosphate biosynthesis II				2
AICARSYN-RXN	adenylosuccinate lyase;SAICAR lyase;5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole lyase	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole[s] <=> 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[s] + fumarate[s]	ec-code/4.3.2.2	XP_001596225.1	-1000	1000			rhea/23923;kegg.reaction/R04559	inosine-5'-phosphate biosynthesis III;inosine-5'-phosphate biosynthesis I;inosine-5'-phosphate biosynthesis II			pubmed/[1729205]	2
RXN-9237	3-demethylubiquinol-10 3-O-methyltransferase;3-demethylubiquinone-10 3-O-methyltransferase	3-demethylubiquinol-10[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + ubiquinol-10[s] + H+[s]	ec-code/2.1.1.64	XP_001587379.1	0	1000			rhea/44413	ubiquinol-10 biosynthesis (eukaryotic);ubiquinol-10 biosynthesis (prokaryotic)				2
RXN-13478	festuclavine synthase	6,8-dimethyl-6,7-didehydroergoline[s] + NADH[s] + H+[s] => festuclavine[s] + NAD+[s]	ec-code/1.5.1.44	XP_001585278.1	0	1000			kegg.reaction/R10163;rhea/34058	fumigaclavine biosynthesis				2
RXN-13476	chanoclavine-I aldehyde dehydrogenase	chanoclavine-I aldehyde[s] + NADPH[s] + H+[s] => dihydrochanoclavine-I aldehyde[s] + NADP+[s]	ec-code/1.3.1.100	XP_001597795.1	0	1000			rhea/35949	fumigaclavine biosynthesis			pubmed/20526482	2
ADENYLYLSULFKIN-RXN	adenylylsulfate kinase;APS kinase;adenylyl-sulfate kinase	adenosine 5'-phosphosulfate[s] + ATP[s] <=> ADP[s] + 3'-phosphoadenylyl-sulfate[s] + H+[s]	ec-code/2.7.1.25	XP_001584619.1	-1000	1000			rhea/24155;kegg.reaction/R00509	sulfate activation for sulfonation				2
RXN-9233	2-decaprenyl-6-hydroxyphenol methylase	3-(all-trans-decaprenyl)benzene-1,2-diol[s] + S-ADENOSYLMETHIONINE[s] => S-adenosyl-L-homocysteine[s] + 6-(all-trans-decaprenyl)-2-methoxy-phenol[s] + H+[s]	ec-code/2.1.1.222	XP_001587379.1	0	1000			rhea/44613	ubiquinol-10 biosynthesis (prokaryotic)				2
SULFITE-REDUCT-RXN	assimilatory sulfite reductase (NADPH)	3 NADPH[s] + 5 H+[s] + sulfite[s] => hydrogen sulfide[s] + 3 NADP+[s] + 3 H2O[s]	ec-code/1.8.1.2	XP_001589769.1 or XP_001590648.1	0	1000			rhea/13803;kegg.reaction/R00858	assimilatory sulfate reduction III;assimilatory sulfate reduction I				2
ADENYLOSUCCINATE-SYNTHASE-RXN	adenylosuccinate synthetase;adenylosuccinate synthase	GTP[s] + IMP[s] + L-aspartate[s] => adenylo-succinate[s] + GDP[s] + 2 H+[s] + phosphate[s]	ec-code/6.3.4.4	XP_001593669.1	0	1000			rhea/15753;kegg.reaction/R01135	adenosine ribonucleotides de novo biosynthesis				2
ADENYL-KIN-RXN	adenylate kinase;AMP kinase	AMP[s] + ATP[s] <=> 2 ADP[s]	ec-code/2.7.4.3	XP_001593102.1 or XP_001597412.1	-1000	1000			rhea/12973;kegg.reaction/R00127	adenosine ribonucleotides de novo biosynthesis				2
ADENPRIBOSYLTRAN-RXN	adenine phosphoribosyltransferase	adenine[s] + 5-phospho-alpha-D-ribose 1-diphosphate[s] => AMP[s] + diphosphate[s]	ec-code/2.4.2.7	XP_001592766.1	0	1000			rhea/16609;kegg.reaction/R00190	glyphosate degradation III;(aminomethyl)phosphonate degradation;adenine and adenosine salvage I;adenine salvage;adenine and adenosine salvage II				2
ADENOSYLHOMOCYSTEINASE-RXN	S-adenosylhomocysteine hydrolase;adenosylhomocysteinase	S-adenosyl-L-homocysteine[s] + H2O[s] => adenosine[s] + L-homocysteine[s]	ec-code/3.3.1.1	XP_001596998.1	0	1000			rhea/21711;kegg.reaction/R00192	L-methionine degradation I (to L-homocysteine);S-adenosyl-L-methionine cycle II				2
ADENOSINE-KINASE-RXN	adenosine kinase	adenosine[s] + ATP[s] => ADP[s] + AMP[s] + H+[s]	ec-code/2.7.1.20	XP_001598508.1	0	1000			rhea/20825;kegg.reaction/R00185	adenine and adenosine salvage VI				2
ACYLCOASYN-RXN	fatty acid:CoA ligase (AMP-forming);Long-chain-fatty-acid--CoA ligase 5;fatty acid-CoA ligase;Long-chain-fatty-acid--CoA ligase ACSBG1;short chain acyl-CoA synthetase;Long-chain-fatty-acid--CoA ligase 6;fatty acyl-CoA synthetase;Long-chain-fatty-acid--CoA ligase 3;2,3,4-saturated fatty acyl-CoA ligase;long-chain acyl-CoA synthetase;Long-chain-fatty-acid--CoA ligase ACSBG2;Long-chain-fatty-acid--CoA ligase 4	ATP[s] + coenzyme A[s] + CPD66-39[s] => AMP[s] + diphosphate[s] + Saturated-Fatty-Acyl-CoA[s]	ec-code/6.2.1.3	XP_001595646.1	0	1000				fatty acid beta-oxidation (peroxisome, yeast);fatty acid beta-oxidation VI (peroxisome);fatty acid beta-oxidation II (peroxisome);fatty acid beta-oxidation I				2
ACONITATEHYDR-RXN	D-threo-isocitrate hydro-lyase (cis-aconitate-forming);aconitate hydratase;aconitase	cis-aconitate[s] + H2O[s] <=> D-threo-isocitrate[s]		XP_001588189.1	-1000	1000			rhea/22147;kegg.reaction/R01900	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase);methylaspartate cycle;TCA cycle II (plants and fungi);TCA cycle I (prokaryotic);TCA cycle III (animals);partial TCA cycle (obligate autotrophs);TCA cycle VII (acetate-producers);TCA cycle IV (2-oxoglutarate decarboxylase);reductive TCA cycle II;reductive TCA cycle I;ethylene biosynthesis V (engineered);glyoxylate cycle;L-glutamine biosynthesis III;mixed acid fermentation;TCA cycle VIII (helicobacter)				2
ACONITATEDEHYDR-RXN	citrate hydro-lyase;citrate dehydratase;citrate hydro-lyase (cis-aconitate-forming);aconitase;aconitate hydratase;Cytoplasmic aconitate hydratase	citrate[s] <=> cis-aconitate[s] + H2O[s]		XP_001587807.1 or XP_001588189.1	-1000	1000			rhea/10231;kegg.reaction/R01325	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase);methylaspartate cycle;TCA cycle II (plants and fungi);TCA cycle I (prokaryotic);TCA cycle III (animals);partial TCA cycle (obligate autotrophs);TCA cycle VII (acetate-producers);TCA cycle IV (2-oxoglutarate decarboxylase);reductive TCA cycle II;reductive TCA cycle I;ethylene biosynthesis V (engineered);glyoxylate cycle;L-glutamine biosynthesis III;mixed acid fermentation;TCA cycle VIII (helicobacter)				2
RXN-16693	equisetin synthetase	ATP[s] + CPD-17994[s] + L-serine[s] => ACP[s] + AMP[s] + trichosetin[s] + diphosphate[s] + H+[s]	ec-code/6.3.2	XP_001585402.1	0	1000				equisetin biosynthesis			pubmed/23614392	2
PROTEIN-KINASE-RXN	serine/threonine protein kinase	ATP[s] + Protein-L-serine-or-L-threonine[s] => ADP[s] + H+[s] + Protein-Ser-or-Thr-phosphate[s]	ec-code/2.7.11.21;ec-code/2.7.11.22;ec-code/2.7.11.13;ec-code/2.7.11.1;ec-code/2.7.11.17;ec-code/2.7.11.12	XP_001589386.1 or XP_001593825.1	0	1000			rhea/17990					2
ACETYLORNTRANSAM-RXN	acetylornithine aminotransferase;acetylornithine transaminase;N-acetylornithine aminotransferase	2-oxoglutarate[s] + N-acetyl-L-ornithine[s] <=> N-acetyl-L-glutamate 5-semialdehyde[s] + L-glutamate[s]	ec-code/2.6.1.11	XP_001588228.1	-1000	1000			rhea/18052;kegg.reaction/R02283	L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-ornithine biosynthesis I				2
ACETYLHOMOSER-CYS-RXN	O-acetylhomoserine sulfhydrylase	O-acetyl-L-homoserine[s] + hydrogen sulfide[s] <=> acetate[s] + L-homocysteine[s] + H+[s]	ec-code/2.5.1.49	XP_001595645.1	-1000	1000			rhea/27825;kegg.reaction/R01287	L-homocysteine biosynthesis			pubmed/[WIT98]	2
ACETYL-COA-HYDROLASE-RXN	acetyl-CoA deacylase	acetyl-CoA[s] + H2O[s] => acetate[s] + coenzyme A[s] + H+[s]	ec-code/3.1.2.1	XP_001595885.1	0	1000			rhea/20289;kegg.reaction/R00227					2
ACETYL-COA-CARBOXYLTRANSFER-RXN	acetyl CoA carboxylase;acetyl-coenzyme A carboxylase, mitochondrial;acetyl-CoA carboxylase	acetyl-CoA[s] + ATP[s] + hydrogencarbonate[s] => ADP[s] + malonyl-CoA[s] + H+[s] + phosphate[s]	ec-code/6.4.1.2	XP_001592109.1	0	1000			rhea/11309;kegg.reaction/R00742	jadomycin biosynthesis;octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)				2
ACETYL-COA-ACETYLTRANSFER-RXN	acetyl-CoA C-acetyltransferase;acetoacetyl-CoA thiolase;acetyl-CoA acetyltransferase;acetoacetyl-CoA beta-ketothiolase	2 acetyl-CoA[s] <=> acetoacetyl-CoA[s] + coenzyme A[s]	ec-code/2.3.1.9	XP_001587122.1 or XP_001596700.1	-1000	1000			rhea/21039;kegg.reaction/R00238	L-glutamate degradation V (via hydroxyglutarate);3-hydroxypropanoate/4-hydroxybutanate cycle;crotonate fermentation (to acetate and cyclohexane carboxylate);methyl tert-butyl ether degradation;2-methylpropene degradation;mevalonate pathway III (archaea);mevalonate pathway I;ethylmalonyl-CoA pathway;glutaryl-CoA degradation;isoprene biosynthesis II (engineered);(R)- and (S)-3-hydroxybutanoate biosynthesis (engineered);pyruvate fermentation to butanol II (engineered);isopropanol biosynthesis (engineered);pyruvate fermentation to hexanol (engineered);polyhydroxybutanoate biosynthesis;acetyl-CoA fermentation to butanoate II;pyruvate fermentation to acetone;pyruvate fermentation to butanoate;pyruvate fermentation to butanol I;ketolysis;ketogenesis;mevalonate pathway II (archaea);L-lysine fermentation to acetate and butanoate;acetoacetate degradation (to acetyl CoA)				2
ACETOOHBUTSYN-RXN	(S)-2-aceto-2-hydroxybutanoate synthase;acetohydroxybutanoate synthase;pyruvate:2-oxobutanoate acetaldehydetransferase (decarboxylating)	2-oxobutanoate[s] + H+[s] + pyruvate[s] => (S)-2-aceto-2-hydroxybutanoate[s] + CO2[s]	ec-code/2.2.1.6	XP_001592310.1	0	1000			rhea/27655;kegg.reaction/R08648	L-isoleucine biosynthesis I (from threonine);L-isoleucine biosynthesis II;L-isoleucine biosynthesis IV;L-isoleucine biosynthesis III				2
RXN-13305	3-hydroxy-cerotoyl-CoA dehydratase	(3R)-3-hydroxy-cerotoyl-CoA[s] => trans-cerot-2-enoyl-CoA[s] + H2O[s]	ec-code/4.2.1.134	XP_001595089.1	0	1000				very long chain fatty acid biosynthesis II				2
RXN-13304	3-hydroxy-lignoceroyl-CoA dehydratase	(3R)-3-hydroxy-lignoceroyl-CoA[s] => trans-lignocer-2-enoyl-CoA[s] + H2O[s]	ec-code/4.2.1.134	XP_001595089.1	0	1000				very long chain fatty acid biosynthesis II				2
ACETOOHBUTREDUCTOISOM-RXN	(R)-2,3-dihydroxy-3-methylpentanoate isomeroreductase;(R)-2,3-dihydroxy-3-methylpentanoate:NADP+ oxidoreductase (isomerizing)	(S)-2-aceto-2-hydroxybutanoate[s] + NADPH[s] + H+[s] => (R)-2,3-dihydroxy-3-methylpentanoate[s] + NADP+[s]	ec-code/1.1.1.86	XP_001595766.1	0	1000			rhea/13493	L-isoleucine biosynthesis I (from threonine);L-isoleucine biosynthesis III				2
RXN-13303	3-hydroxy-behenoyl-CoA dehydratase	(3R)-3-hydroxy-behenoyl-CoA[s] => trans-docos-2-enoyl-CoA[s] + H2O[s]	ec-code/4.2.1.134	XP_001595089.1	0	1000				very long chain fatty acid biosynthesis II				2
RXN-13302	3-hydroxy-arachidoyl-CoA dehydratase	(3R)-3-hydroxy-arachidoyl-CoA[s] => trans-arachido-2-enoyl-CoA[s] + H2O[s]	ec-code/4.2.1.134	XP_001595089.1	0	1000				very long chain fatty acid biosynthesis II				2
RXN-13301	3-oxo-cerotoyl-CoA reductase	3-oxo-cerotoyl-CoA[s] + NADPH[s] + H+[s] => (3R)-3-hydroxy-cerotoyl-CoA[s] + NADP+[s]	ec-code/1.1.1.330	XP_001585152.1	0	1000				very long chain fatty acid biosynthesis II			pubmed/14004466	2
RXN-13300	3-oxo-lignoceroyl-CoA reductase	3-oxo-lignoceroyl-CoA[s] + NADPH[s] + H+[s] => (3R)-3-hydroxy-lignoceroyl-CoA[s] + NADP+[s]	ec-code/1.1.1.330	XP_001585152.1	0	1000				very long chain fatty acid biosynthesis II			pubmed/14004466	2
